Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]	Level[31]	Level[32]	Level[33]	Level[34]	Level[35]
110112	Damage	13|0|0|1|0|1800|1|5000	13|0|0|1|0|1906|1|5000	13|0|0|1|0|2012|1|5000	13|0|0|1|0|2118|1|5000	13|0|0|1|0|2224|1|5000	13|0|0|1|0|2329|1|5000	13|0|0|1|0|2435|1|5000	13|0|0|1|0|2541|1|5000	13|0|0|1|0|2647|1|5000	13|0|0|1|0|2753|1|5000	13|0|0|1|0|2859|1|5000	13|0|0|1|0|2965|1|5000	13|0|0|1|0|3071|1|5000	13|0|0|1|0|3176|1|5000	13|0|0|1|0|3282|1|5000	13|0|0|1|0|3388|1|5000	13|0|0|1|0|3494|1|5000	13|0|0|1|0|3600|1|5000	13|0|0|1|0|3706|1|5000	13|0|0|1|0|3812|1|5000	13|0|0|1|0|3918|1|5000	13|0|0|1|0|4024|1|5000	13|0|0|1|0|4129|1|5000	13|0|0|1|0|4235|1|5000	13|0|0|1|0|4341|1|5000	13|0|0|1|0|4447|1|5000	13|0|0|1|0|4553|1|5000	13|0|0|1|0|4659|1|5000	13|0|0|1|0|4765|1|5000	13|0|0|1|0|4871|1|5000	13|0|0|1|0|4976|1|5000	13|0|0|1|0|5082|1|5000	13|0|0|1|0|5188|1|5000	13|0|0|1|0|5294|1|5000	13|0|0|1|0|5400|1|5000
110120	Damage	21|0|0|1|0|10000|1|5000	21|0|0|1|0|10588|1|5000	21|0|0|1|0|11176|1|5000	21|0|0|1|0|11765|1|5000	21|0|0|1|0|12353|1|5000	21|0|0|1|0|12941|1|5000	21|0|0|1|0|13529|1|5000	21|0|0|1|0|14118|1|5000	21|0|0|1|0|14706|1|5000	21|0|0|1|0|15294|1|5000	21|0|0|1|0|15882|1|5000	21|0|0|1|0|16471|1|5000	21|0|0|1|0|17059|1|5000	21|0|0|1|0|17647|1|5000	21|0|0|1|0|18235|1|5000	21|0|0|1|0|18824|1|5000	21|0|0|1|0|19412|1|5000	21|0|0|1|0|20000|1|5000	21|0|0|1|0|20588|1|5000	21|0|0|1|0|21176|1|5000	21|0|0|1|0|21765|1|5000	21|0|0|1|0|22353|1|5000	21|0|0|1|0|22941|1|5000	21|0|0|1|0|23529|1|5000	21|0|0|1|0|24118|1|5000	21|0|0|1|0|24706|1|5000	21|0|0|1|0|25294|1|5000	21|0|0|1|0|25882|1|5000	21|0|0|1|0|26471|1|5000	21|0|0|1|0|27059|1|5000	21|0|0|1|0|27647|1|5000	21|0|0|1|0|28235|1|5000	21|0|0|1|0|28824|1|5000	21|0|0|1|0|29412|1|5000	21|0|0|1|0|30000|1|5000
110121	Damage	22|0|0|1|0|20000|1|5000	22|0|0|1|0|21176|1|5000	22|0|0|1|0|22353|1|5000	22|0|0|1|0|23529|1|5000	22|0|0|1|0|24706|1|5000	22|0|0|1|0|25882|1|5000	22|0|0|1|0|27059|1|5000	22|0|0|1|0|28235|1|5000	22|0|0|1|0|29412|1|5000	22|0|0|1|0|30588|1|5000	22|0|0|1|0|31765|1|5000	22|0|0|1|0|32941|1|5000	22|0|0|1|0|34118|1|5000	22|0|0|1|0|35294|1|5000	22|0|0|1|0|36471|1|5000	22|0|0|1|0|37647|1|5000	22|0|0|1|0|38824|1|5000	22|0|0|1|0|40000|1|5000	22|0|0|1|0|41176|1|5000	22|0|0|1|0|42353|1|5000	22|0|0|1|0|43529|1|5000	22|0|0|1|0|44706|1|5000	22|0|0|1|0|45882|1|5000	22|0|0|1|0|47059|1|5000	22|0|0|1|0|48235|1|5000	22|0|0|1|0|49412|1|5000	22|0|0|1|0|50588|1|5000	22|0|0|1|0|51765|1|5000	22|0|0|1|0|52941|1|5000	22|0|0|1|0|54118|1|5000	22|0|0|1|0|55294|1|5000	22|0|0|1|0|56471|1|5000	22|0|0|1|0|57647|1|5000	22|0|0|1|0|58824|1|5000	22|0|0|1|0|60000|1|5000
110122	Damage	23|0|0|1|0|30000|1|5000	23|0|0|1|0|31765|1|5000	23|0|0|1|0|33529|1|5000	23|0|0|1|0|35294|1|5000	23|0|0|1|0|37059|1|5000	23|0|0|1|0|38824|1|5000	23|0|0|1|0|40588|1|5000	23|0|0|1|0|42353|1|5000	23|0|0|1|0|44118|1|5000	23|0|0|1|0|45882|1|5000	23|0|0|1|0|47647|1|5000	23|0|0|1|0|49412|1|5000	23|0|0|1|0|51176|1|5000	23|0|0|1|0|52941|1|5000	23|0|0|1|0|54706|1|5000	23|0|0|1|0|56471|1|5000	23|0|0|1|0|58235|1|5000	23|0|0|1|0|60000|1|5000	23|0|0|1|0|61765|1|5000	23|0|0|1|0|63529|1|5000	23|0|0|1|0|65294|1|5000	23|0|0|1|0|67059|1|5000	23|0|0|1|0|68824|1|5000	23|0|0|1|0|70588|1|5000	23|0|0|1|0|72353|1|5000	23|0|0|1|0|74118|1|5000	23|0|0|1|0|75882|1|5000	23|0|0|1|0|77647|1|5000	23|0|0|1|0|79412|1|5000	23|0|0|1|0|81176|1|5000	23|0|0|1|0|82941|1|5000	23|0|0|1|0|84706|1|5000	23|0|0|1|0|86471|1|5000	23|0|0|1|0|88235|1|5000	23|0|0|1|0|90000|1|5000
110130	Damage	31|0|2000|0|0|0|1|7500	31|0|2118|0|0|0|1|7500	31|0|2235|0|0|0|1|7500	31|0|2353|0|0|0|1|7500	31|0|2471|0|0|0|1|7500	31|0|2588|0|0|0|1|7500	31|0|2706|0|0|0|1|7500	31|0|2824|0|0|0|1|7500	31|0|2941|0|0|0|1|7500	31|0|3059|0|0|0|1|7500	31|0|3176|0|0|0|1|7500	31|0|3294|0|0|0|1|7500	31|0|3412|0|0|0|1|7500	31|0|3529|0|0|0|1|7500	31|0|3647|0|0|0|1|7500	31|0|3765|0|0|0|1|7500	31|0|3882|0|0|0|1|7500	31|0|4000|0|0|0|1|7500	31|0|4118|0|0|0|1|7500	31|0|4235|0|0|0|1|7500	31|0|4353|0|0|0|1|7500	31|0|4471|0|0|0|1|7500	31|0|4588|0|0|0|1|7500	31|0|4706|0|0|0|1|7500	31|0|4824|0|0|0|1|7500	31|0|4941|0|0|0|1|7500	31|0|5059|0|0|0|1|7500	31|0|5176|0|0|0|1|7500	31|0|5294|0|0|0|1|7500	31|0|5412|0|0|0|1|7500	31|0|5529|0|0|0|1|7500	31|0|5647|0|0|0|1|7500	31|0|5765|0|0|0|1|7500	31|0|5882|0|0|0|1|7500	31|0|6000|0|0|0|1|7500
110131	Damage	32|0|4000|0|0|0|1|7500	32|0|4235|0|0|0|1|7500	32|0|4471|0|0|0|1|7500	32|0|4706|0|0|0|1|7500	32|0|4941|0|0|0|1|7500	32|0|5176|0|0|0|1|7500	32|0|5412|0|0|0|1|7500	32|0|5647|0|0|0|1|7500	32|0|5882|0|0|0|1|7500	32|0|6118|0|0|0|1|7500	32|0|6353|0|0|0|1|7500	32|0|6588|0|0|0|1|7500	32|0|6824|0|0|0|1|7500	32|0|7059|0|0|0|1|7500	32|0|7294|0|0|0|1|7500	32|0|7529|0|0|0|1|7500	32|0|7765|0|0|0|1|7500	32|0|8000|0|0|0|1|7500	32|0|8235|0|0|0|1|7500	32|0|8471|0|0|0|1|7500	32|0|8706|0|0|0|1|7500	32|0|8941|0|0|0|1|7500	32|0|9176|0|0|0|1|7500	32|0|9412|0|0|0|1|7500	32|0|9647|0|0|0|1|7500	32|0|9882|0|0|0|1|7500	32|0|10118|0|0|0|1|7500	32|0|10353|0|0|0|1|7500	32|0|10588|0|0|0|1|7500	32|0|10824|0|0|0|1|7500	32|0|11059|0|0|0|1|7500	32|0|11294|0|0|0|1|7500	32|0|11529|0|0|0|1|7500	32|0|11765|0|0|0|1|7500	32|0|12000|0|0|0|1|7500
110132	Damage	33|0|0|1|0|6000|1|5000	33|0|0|1|0|6353|1|5000	33|0|0|1|0|6706|1|5000	33|0|0|1|0|7059|1|5000	33|0|0|1|0|7412|1|5000	33|0|0|1|0|7765|1|5000	33|0|0|1|0|8118|1|5000	33|0|0|1|0|8471|1|5000	33|0|0|1|0|8824|1|5000	33|0|0|1|0|9176|1|5000	33|0|0|1|0|9529|1|5000	33|0|0|1|0|9882|1|5000	33|0|0|1|0|10235|1|5000	33|0|0|1|0|10588|1|5000	33|0|0|1|0|10941|1|5000	33|0|0|1|0|11294|1|5000	33|0|0|1|0|11647|1|5000	33|0|0|1|0|12000|1|5000	33|0|0|1|0|12353|1|5000	33|0|0|1|0|12706|1|5000	33|0|0|1|0|13059|1|5000	33|0|0|1|0|13412|1|5000	33|0|0|1|0|13765|1|5000	33|0|0|1|0|14118|1|5000	33|0|0|1|0|14471|1|5000	33|0|0|1|0|14824|1|5000	33|0|0|1|0|15176|1|5000	33|0|0|1|0|15529|1|5000	33|0|0|1|0|15882|1|5000	33|0|0|1|0|16235|1|5000	33|0|0|1|0|16588|1|5000	33|0|0|1|0|16941|1|5000	33|0|0|1|0|17294|1|5000	33|0|0|1|0|17647|1|5000	33|0|0|1|0|18000|1|5000
110150	AddBuff	110150																																		
110150000	AddBehavior	110150																																		
110151	AddBuff	110151																																		
110152	DragNpc	1|1|15|0																																		
110153	Damage	4|0|0|1|0|10000|1|5000	4|0|0|1|0|10588|1|5000	4|0|0|1|0|11176|1|5000	4|0|0|1|0|11765|1|5000	4|0|0|1|0|12353|1|5000	4|0|0|1|0|12941|1|5000	4|0|0|1|0|13529|1|5000	4|0|0|1|0|14118|1|5000	4|0|0|1|0|14706|1|5000	4|0|0|1|0|15294|1|5000	4|0|0|1|0|15882|1|5000	4|0|0|1|0|16471|1|5000	4|0|0|1|0|17059|1|5000	4|0|0|1|0|17647|1|5000	4|0|0|1|0|18235|1|5000	4|0|0|1|0|18824|1|5000	4|0|0|1|0|19412|1|5000	4|0|0|1|0|20000|1|5000	4|0|0|1|0|20588|1|5000	4|0|0|1|0|21176|1|5000	4|0|0|1|0|21765|1|5000	4|0|0|1|0|22353|1|5000	4|0|0|1|0|22941|1|5000	4|0|0|1|0|23529|1|5000	4|0|0|1|0|24118|1|5000	4|0|0|1|0|24706|1|5000	4|0|0|1|0|25294|1|5000	4|0|0|1|0|25882|1|5000	4|0|0|1|0|26471|1|5000	4|0|0|1|0|27059|1|5000	4|0|0|1|0|27647|1|5000	4|0|0|1|0|28235|1|5000	4|0|0|1|0|28824|1|5000	4|0|0|1|0|29412|1|5000	4|0|0|1|0|30000|1|5000
110154	DragNpc	1|1|7|0																																		
110155	Damage	4|0|0|1|0|1000|1|5000	4|0|0|1|0|1059|1|5000	4|0|0|1|0|1118|1|5000	4|0|0|1|0|1176|1|5000	4|0|0|1|0|1235|1|5000	4|0|0|1|0|1294|1|5000	4|0|0|1|0|1353|1|5000	4|0|0|1|0|1412|1|5000	4|0|0|1|0|1471|1|5000	4|0|0|1|0|1529|1|5000	4|0|0|1|0|1588|1|5000	4|0|0|1|0|1647|1|5000	4|0|0|1|0|1706|1|5000	4|0|0|1|0|1765|1|5000	4|0|0|1|0|1824|1|5000	4|0|0|1|0|1882|1|5000	4|0|0|1|0|1941|1|5000	4|0|0|1|0|2000|1|5000	4|0|0|1|0|2059|1|5000	4|0|0|1|0|2118|1|5000	4|0|0|1|0|2176|1|5000	4|0|0|1|0|2235|1|5000	4|0|0|1|0|2294|1|5000	4|0|0|1|0|2353|1|5000	4|0|0|1|0|2412|1|5000	4|0|0|1|0|2471|1|5000	4|0|0|1|0|2529|1|5000	4|0|0|1|0|2588|1|5000	4|0|0|1|0|2647|1|5000	4|0|0|1|0|2706|1|5000	4|0|0|1|0|2765|1|5000	4|0|0|1|0|2824|1|5000	4|0|0|1|0|2882|1|5000	4|0|0|1|0|2941|1|5000	4|0|0|1|0|3000|1|5000
110156	DragNpc	1|1|30|0																																		
110157	Damage	4|0|0|1|0|30000|1|5000	4|0|0|1|0|31765|1|5000	4|0|0|1|0|33529|1|5000	4|0|0|1|0|35294|1|5000	4|0|0|1|0|37059|1|5000	4|0|0|1|0|38824|1|5000	4|0|0|1|0|40588|1|5000	4|0|0|1|0|42353|1|5000	4|0|0|1|0|44118|1|5000	4|0|0|1|0|45882|1|5000	4|0|0|1|0|47647|1|5000	4|0|0|1|0|49412|1|5000	4|0|0|1|0|51176|1|5000	4|0|0|1|0|52941|1|5000	4|0|0|1|0|54706|1|5000	4|0|0|1|0|56471|1|5000	4|0|0|1|0|58235|1|5000	4|0|0|1|0|60000|1|5000	4|0|0|1|0|61765|1|5000	4|0|0|1|0|63529|1|5000	4|0|0|1|0|65294|1|5000	4|0|0|1|0|67059|1|5000	4|0|0|1|0|68824|1|5000	4|0|0|1|0|70588|1|5000	4|0|0|1|0|72353|1|5000	4|0|0|1|0|74118|1|5000	4|0|0|1|0|75882|1|5000	4|0|0|1|0|77647|1|5000	4|0|0|1|0|79412|1|5000	4|0|0|1|0|81176|1|5000	4|0|0|1|0|82941|1|5000	4|0|0|1|0|84706|1|5000	4|0|0|1|0|86471|1|5000	4|0|0|1|0|88235|1|5000	4|0|0|1|0|90000|1|5000
110158	AddBuff	110158																																		
110158000	AddTimeScaleBuff	0																																		
110159	AddBuff	110159																																		
110159000	ChangeAttribAdditive	3|0|20000																																		
110160	AddBuff	110160																																		
110160000	AddBehavior	110160																																		
110161	AddBuff	110161																																		
110161000	AddBehavior	110161																																		
110162	Cure	11|1|0|1000|0	11|1|0|1059|0	11|1|0|1118|0	11|1|0|1176|0	11|1|0|1235|0	11|1|0|1294|0	11|1|0|1353|0	11|1|0|1412|0	11|1|0|1471|0	11|1|0|1529|0	11|1|0|1588|0	11|1|0|1647|0	11|1|0|1706|0	11|1|0|1765|0	11|1|0|1824|0	11|1|0|1882|0	11|1|0|1941|0	11|1|0|2000|0	11|1|0|2059|0	11|1|0|2118|0	11|1|0|2176|0	11|1|0|2235|0	11|1|0|2294|0	11|1|0|2353|0	11|1|0|2412|0	11|1|0|2471|0	11|1|0|2529|0	11|1|0|2588|0	11|1|0|2647|0	11|1|0|2706|0	11|1|0|2765|0	11|1|0|2824|0	11|1|0|2882|0	11|1|0|2941|0	11|1|0|3000|0
110163	AddBuff	110163																																		
