Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]	Level[31]	Level[32]	Level[33]	Level[34]	Level[35]
100420	Damage	21|0|1000|0|0|0|1|7500	21|0|1059|0|0|0|1|7500	21|0|1118|0|0|0|1|7500	21|0|1176|0|0|0|1|7500	21|0|1235|0|0|0|1|7500	21|0|1294|0|0|0|1|7500	21|0|1353|0|0|0|1|7500	21|0|1412|0|0|0|1|7500	21|0|1471|0|0|0|1|7500	21|0|1529|0|0|0|1|7500	21|0|1588|0|0|0|1|7500	21|0|1647|0|0|0|1|7500	21|0|1706|0|0|0|1|7500	21|0|1765|0|0|0|1|7500	21|0|1824|0|0|0|1|7500	21|0|1882|0|0|0|1|7500	21|0|1941|0|0|0|1|7500	21|0|2000|0|0|0|1|7500	21|0|2059|0|0|0|1|7500	21|0|2118|0|0|0|1|7500	21|0|2176|0|0|0|1|7500	21|0|2235|0|0|0|1|7500	21|0|2294|0|0|0|1|7500	21|0|2353|0|0|0|1|7500	21|0|2412|0|0|0|1|7500	21|0|2471|0|0|0|1|7500	21|0|2529|0|0|0|1|7500	21|0|2588|0|0|0|1|7500	21|0|2647|0|0|0|1|7500	21|0|2706|0|0|0|1|7500	21|0|2765|0|0|0|1|7500	21|0|2824|0|0|0|1|7500	21|0|2882|0|0|0|1|7500	21|0|2941|0|0|0|1|7500	21|0|3000|0|0|0|1|7500
100421	Damage	22|0|1500|0|0|0|1|7500	22|0|1588|0|0|0|1|7500	22|0|1676|0|0|0|1|7500	22|0|1765|0|0|0|1|7500	22|0|1853|0|0|0|1|7500	22|0|1941|0|0|0|1|7500	22|0|2029|0|0|0|1|7500	22|0|2118|0|0|0|1|7500	22|0|2206|0|0|0|1|7500	22|0|2294|0|0|0|1|7500	22|0|2382|0|0|0|1|7500	22|0|2471|0|0|0|1|7500	22|0|2559|0|0|0|1|7500	22|0|2647|0|0|0|1|7500	22|0|2735|0|0|0|1|7500	22|0|2824|0|0|0|1|7500	22|0|2912|0|0|0|1|7500	22|0|3000|0|0|0|1|7500	22|0|3088|0|0|0|1|7500	22|0|3176|0|0|0|1|7500	22|0|3265|0|0|0|1|7500	22|0|3353|0|0|0|1|7500	22|0|3441|0|0|0|1|7500	22|0|3529|0|0|0|1|7500	22|0|3618|0|0|0|1|7500	22|0|3706|0|0|0|1|7500	22|0|3794|0|0|0|1|7500	22|0|3882|0|0|0|1|7500	22|0|3971|0|0|0|1|7500	22|0|4059|0|0|0|1|7500	22|0|4147|0|0|0|1|7500	22|0|4235|0|0|0|1|7500	22|0|4324|0|0|0|1|7500	22|0|4412|0|0|0|1|7500	22|0|4500|0|0|0|1|7500
100422	Damage	23|0|2000|0|0|0|1|7500	23|0|2118|0|0|0|1|7500	23|0|2235|0|0|0|1|7500	23|0|2353|0|0|0|1|7500	23|0|2471|0|0|0|1|7500	23|0|2588|0|0|0|1|7500	23|0|2706|0|0|0|1|7500	23|0|2824|0|0|0|1|7500	23|0|2941|0|0|0|1|7500	23|0|3059|0|0|0|1|7500	23|0|3176|0|0|0|1|7500	23|0|3294|0|0|0|1|7500	23|0|3412|0|0|0|1|7500	23|0|3529|0|0|0|1|7500	23|0|3647|0|0|0|1|7500	23|0|3765|0|0|0|1|7500	23|0|3882|0|0|0|1|7500	23|0|4000|0|0|0|1|7500	23|0|4118|0|0|0|1|7500	23|0|4235|0|0|0|1|7500	23|0|4353|0|0|0|1|7500	23|0|4471|0|0|0|1|7500	23|0|4588|0|0|0|1|7500	23|0|4706|0|0|0|1|7500	23|0|4824|0|0|0|1|7500	23|0|4941|0|0|0|1|7500	23|0|5059|0|0|0|1|7500	23|0|5176|0|0|0|1|7500	23|0|5294|0|0|0|1|7500	23|0|5412|0|0|0|1|7500	23|0|5529|0|0|0|1|7500	23|0|5647|0|0|0|1|7500	23|0|5765|0|0|0|1|7500	23|0|5882|0|0|0|1|7500	23|0|6000|0|0|0|1|7500
100423	AddBuff	100423																																		
100423000	AddBehavior	100423																																		
100424	AddBuff	100424																																		
100424000	AddBehavior	100424																																		
100425	AddBuff	100425																																		
100425000	AddBehavior	100425																																		
100426	AddBuff	100426																																		
100427	AddBuff	100427																																		
100430	Damage	31|0|1500|0|0|0|1|7500	31|0|1588|0|0|0|1|7500	31|0|1676|0|0|0|1|7500	31|0|1765|0|0|0|1|7500	31|0|1853|0|0|0|1|7500	31|0|1941|0|0|0|1|7500	31|0|2029|0|0|0|1|7500	31|0|2118|0|0|0|1|7500	31|0|2206|0|0|0|1|7500	31|0|2294|0|0|0|1|7500	31|0|2382|0|0|0|1|7500	31|0|2471|0|0|0|1|7500	31|0|2559|0|0|0|1|7500	31|0|2647|0|0|0|1|7500	31|0|2735|0|0|0|1|7500	31|0|2824|0|0|0|1|7500	31|0|2912|0|0|0|1|7500	31|0|3000|0|0|0|1|7500	31|0|3088|0|0|0|1|7500	31|0|3176|0|0|0|1|7500	31|0|3265|0|0|0|1|7500	31|0|3353|0|0|0|1|7500	31|0|3441|0|0|0|1|7500	31|0|3529|0|0|0|1|7500	31|0|3618|0|0|0|1|7500	31|0|3706|0|0|0|1|7500	31|0|3794|0|0|0|1|7500	31|0|3882|0|0|0|1|7500	31|0|3971|0|0|0|1|7500	31|0|4059|0|0|0|1|7500	31|0|4147|0|0|0|1|7500	31|0|4235|0|0|0|1|7500	31|0|4324|0|0|0|1|7500	31|0|4412|0|0|0|1|7500	31|0|4500|0|0|0|1|7500
100431	Damage	32|0|3000|0|0|0|1|7500	32|0|3176|0|0|0|1|7500	32|0|3353|0|0|0|1|7500	32|0|3529|0|0|0|1|7500	32|0|3706|0|0|0|1|7500	32|0|3882|0|0|0|1|7500	32|0|4059|0|0|0|1|7500	32|0|4235|0|0|0|1|7500	32|0|4412|0|0|0|1|7500	32|0|4588|0|0|0|1|7500	32|0|4765|0|0|0|1|7500	32|0|4941|0|0|0|1|7500	32|0|5118|0|0|0|1|7500	32|0|5294|0|0|0|1|7500	32|0|5471|0|0|0|1|7500	32|0|5647|0|0|0|1|7500	32|0|5824|0|0|0|1|7500	32|0|6000|0|0|0|1|7500	32|0|6176|0|0|0|1|7500	32|0|6353|0|0|0|1|7500	32|0|6529|0|0|0|1|7500	32|0|6706|0|0|0|1|7500	32|0|6882|0|0|0|1|7500	32|0|7059|0|0|0|1|7500	32|0|7235|0|0|0|1|7500	32|0|7412|0|0|0|1|7500	32|0|7588|0|0|0|1|7500	32|0|7765|0|0|0|1|7500	32|0|7941|0|0|0|1|7500	32|0|8118|0|0|0|1|7500	32|0|8294|0|0|0|1|7500	32|0|8471|0|0|0|1|7500	32|0|8647|0|0|0|1|7500	32|0|8824|0|0|0|1|7500	32|0|9000|0|0|0|1|7500
100432	Damage	33|0|4500|0|0|0|1|7500	33|0|4765|0|0|0|1|7500	33|0|5029|0|0|0|1|7500	33|0|5294|0|0|0|1|7500	33|0|5559|0|0|0|1|7500	33|0|5824|0|0|0|1|7500	33|0|6088|0|0|0|1|7500	33|0|6353|0|0|0|1|7500	33|0|6618|0|0|0|1|7500	33|0|6882|0|0|0|1|7500	33|0|7147|0|0|0|1|7500	33|0|7412|0|0|0|1|7500	33|0|7676|0|0|0|1|7500	33|0|7941|0|0|0|1|7500	33|0|8206|0|0|0|1|7500	33|0|8471|0|0|0|1|7500	33|0|8735|0|0|0|1|7500	33|0|9000|0|0|0|1|7500	33|0|9265|0|0|0|1|7500	33|0|9529|0|0|0|1|7500	33|0|9794|0|0|0|1|7500	33|0|10059|0|0|0|1|7500	33|0|10324|0|0|0|1|7500	33|0|10588|0|0|0|1|7500	33|0|10853|0|0|0|1|7500	33|0|11118|0|0|0|1|7500	33|0|11382|0|0|0|1|7500	33|0|11647|0|0|0|1|7500	33|0|11912|0|0|0|1|7500	33|0|12176|0|0|0|1|7500	33|0|12441|0|0|0|1|7500	33|0|12706|0|0|0|1|7500	33|0|12971|0|0|0|1|7500	33|0|13235|0|0|0|1|7500	33|0|13500|0|0|0|1|7500
100433	AddBuff	100433																																		
100433000	AddBehavior	100433																																		
100434	AddBuff	100434																																		
100434000	AddAttribValue	2|1|0																																		
100435	AddBuff	100435																																		
100435000	AddAttribValue	2|2|0																																		
100436	AddBuff	100436																																		
100436000	AddAttribValue	2|3|0																																		
100437	AddBuff	100437																																		
100440	AddBuff	100440																																		
100440000	AddBehavior	100440																																		
100441	AddBuff	100441																																		
100442	AddBuff	100442																																		
100443	AddBuff	100443																																		
100444	AddBuff	100444																																		
100445	Damage	6|0|3000|0|0|0|1|7500	6|0|3176|0|0|0|1|7500	6|0|3353|0|0|0|1|7500	6|0|3529|0|0|0|1|7500	6|0|3706|0|0|0|1|7500	6|0|3882|0|0|0|1|7500	6|0|4059|0|0|0|1|7500	6|0|4235|0|0|0|1|7500	6|0|4412|0|0|0|1|7500	6|0|4588|0|0|0|1|7500	6|0|4765|0|0|0|1|7500	6|0|4941|0|0|0|1|7500	6|0|5118|0|0|0|1|7500	6|0|5294|0|0|0|1|7500	6|0|5471|0|0|0|1|7500	6|0|5647|0|0|0|1|7500	6|0|5824|0|0|0|1|7500	6|0|6000|0|0|0|1|7500	6|0|6176|0|0|0|1|7500	6|0|6353|0|0|0|1|7500	6|0|6529|0|0|0|1|7500	6|0|6706|0|0|0|1|7500	6|0|6882|0|0|0|1|7500	6|0|7059|0|0|0|1|7500	6|0|7235|0|0|0|1|7500	6|0|7412|0|0|0|1|7500	6|0|7588|0|0|0|1|7500	6|0|7765|0|0|0|1|7500	6|0|7941|0|0|0|1|7500	6|0|8118|0|0|0|1|7500	6|0|8294|0|0|0|1|7500	6|0|8471|0|0|0|1|7500	6|0|8647|0|0|0|1|7500	6|0|8824|0|0|0|1|7500	6|0|9000|0|0|0|1|7500
100446	AddBuff	100446																																		
100446000	AddBehavior	100446																																		
100447	ChangeDamageAdditive	45|10000|0																																		
100450	AddBuff	100450																																		
100450000	AddBehavior	100450																																		
100451	AddBuff	100451																																		
100451000	PlayCameraTrack	CTBianka02|0|0																																		
100452	Damage	4||10000||||1|7500	4||10588||||1|7500	4||11176||||1|7500	4||11765||||1|7500	4||12353||||1|7500	4||12941||||1|7500	4||13529||||1|7500	4||14118||||1|7500	4||14706||||1|7500	4||15294||||1|7500	4||15882||||1|7500	4||16471||||1|7500	4||17059||||1|7500	4||17647||||1|7500	4||18235||||1|7500	4||18824||||1|7500	4||19412||||1|7500	4||20000||||1|7500	4||20588||||1|7500	4||21176||||1|7500	4||21765||||1|7500	4||22353||||1|7500	4||22941||||1|7500	4||23529||||1|7500	4||24118||||1|7500	4||24706||||1|7500	4||25294||||1|7500	4||25882||||1|7500	4||26471||||1|7500	4||27059||||1|7500	4||27647||||1|7500	4||28235||||1|7500	4||28824||||1|7500	4||29412||||1|7500	4||30000||||1|7500
100453	Damage	4|0|5000|0|0|0|1|7500	4|0|5294|0|0|0|1|7500	4|0|5588|0|0|0|1|7500	4|0|5882|0|0|0|1|7500	4|0|6176|0|0|0|1|7500	4|0|6471|0|0|0|1|7500	4|0|6765|0|0|0|1|7500	4|0|7059|0|0|0|1|7500	4|0|7353|0|0|0|1|7500	4|0|7647|0|0|0|1|7500	4|0|7941|0|0|0|1|7500	4|0|8235|0|0|0|1|7500	4|0|8529|0|0|0|1|7500	4|0|8824|0|0|0|1|7500	4|0|9118|0|0|0|1|7500	4|0|9412|0|0|0|1|7500	4|0|9706|0|0|0|1|7500	4|0|10000|0|0|0|1|7500	4|0|10294|0|0|0|1|7500	4|0|10588|0|0|0|1|7500	4|0|10882|0|0|0|1|7500	4|0|11176|0|0|0|1|7500	4|0|11471|0|0|0|1|7500	4|0|11765|0|0|0|1|7500	4|0|12059|0|0|0|1|7500	4|0|12353|0|0|0|1|7500	4|0|12647|0|0|0|1|7500	4|0|12941|0|0|0|1|7500	4|0|13235|0|0|0|1|7500	4|0|13529|0|0|0|1|7500	4|0|13824|0|0|0|1|7500	4|0|14118|0|0|0|1|7500	4|0|14412|0|0|0|1|7500	4|0|14706|0|0|0|1|7500	4|0|15000|0|0|0|1|7500
100454	AddAttribValue	2|-60|0																																		
100455	AddBuff	100455																																		
100455000	AddNpcState	30																																		
100456	AddBuff	100456																																		
100456000	AddNpcState	30																																		
100457	AddBuff	100457																																		
100457000	AddTimeScaleBuff	0																																		
100460	AddBuff	100460																																		
100460000	PlayCameraTrack	CTBianka02Win|0|0																																		
100461	AddBuff	100461																																		
100461000	PlayCameraTrack	CTBianka02Born|0|0																																		
100462	AddBuff	100462																																		
100462000	AddBehavior	100462																																		
100463	AddBuff	100463																																		
100463000	AddBehavior	100463																																		
100464	AddBuff	100464																																		
100464000	PlaySound	11204701|0																																		
100465	AddBuff	100465																																		
100465000	PlaySound	11204702|0																																		
100466	AddBuff	100466																																		
100466000	AddBuff	100089																																		
100488	AddBuff	100488																																		
100488000	ChangeAttribAdditive	46|1000|0																																		
100489	AddBuff	100489																																		
100489000	AddBehavior	100489																																		
100490	AddBuff	100490																																		
100490000	AddBehavior	100490																																		
100491	ChangeDamageAdditive	25|1500|0																																		
100492	AddBuff	100492																																		
100492000	AddBehavior	100492																																		
100493	AddBuff	100493																																		
100493000	ChangeAttribAdditive	46|3000|0																																		
100494	AddBuff	100494																																		
100494000	AddBehavior	100494																																		
100495	ChangeDamageAdditive	25|2000|0																																		
101600	Damage	2|0|4000|0|0|0|1|20000	2|0|4235|0|0|0|1|20000	2|0|4471|0|0|0|1|20000	2|0|4706|0|0|0|1|20000	2|0|4941|0|0|0|1|20000	2|0|5176|0|0|0|1|20000	2|0|5412|0|0|0|1|20000	2|0|5647|0|0|0|1|20000	2|0|5882|0|0|0|1|20000	2|0|6118|0|0|0|1|20000	2|0|6353|0|0|0|1|20000	2|0|6588|0|0|0|1|20000	2|0|6824|0|0|0|1|20000	2|0|7059|0|0|0|1|20000	2|0|7294|0|0|0|1|20000	2|0|7529|0|0|0|1|20000	2|0|7765|0|0|0|1|20000	2|0|8000|0|0|0|1|20000	2|0|8235|0|0|0|1|20000	2|0|8471|0|0|0|1|20000	2|0|8706|0|0|0|1|20000	2|0|8941|0|0|0|1|20000	2|0|9176|0|0|0|1|20000	2|0|9412|0|0|0|1|20000	2|0|9647|0|0|0|1|20000	2|0|9882|0|0|0|1|20000	2|0|10118|0|0|0|1|20000	2|0|10353|0|0|0|1|20000	2|0|10588|0|0|0|1|20000	2|0|10824|0|0|0|1|20000	2|0|11059|0|0|0|1|20000	2|0|11294|0|0|0|1|20000	2|0|11529|0|0|0|1|20000	2|0|11765|0|0|0|1|20000	2|0|12000|0|0|0|1|20000
101601	Damage	2|0|6000|0|0|0|1|20000	2|0|6353|0|0|0|1|20000	2|0|6706|0|0|0|1|20000	2|0|7059|0|0|0|1|20000	2|0|7412|0|0|0|1|20000	2|0|7765|0|0|0|1|20000	2|0|8118|0|0|0|1|20000	2|0|8471|0|0|0|1|20000	2|0|8824|0|0|0|1|20000	2|0|9176|0|0|0|1|20000	2|0|9529|0|0|0|1|20000	2|0|9882|0|0|0|1|20000	2|0|10235|0|0|0|1|20000	2|0|10588|0|0|0|1|20000	2|0|10941|0|0|0|1|20000	2|0|11294|0|0|0|1|20000	2|0|11647|0|0|0|1|20000	2|0|12000|0|0|0|1|20000	2|0|12353|0|0|0|1|20000	2|0|12706|0|0|0|1|20000	2|0|13059|0|0|0|1|20000	2|0|13412|0|0|0|1|20000	2|0|13765|0|0|0|1|20000	2|0|14118|0|0|0|1|20000	2|0|14471|0|0|0|1|20000	2|0|14824|0|0|0|1|20000	2|0|15176|0|0|0|1|20000	2|0|15529|0|0|0|1|20000	2|0|15882|0|0|0|1|20000	2|0|16235|0|0|0|1|20000	2|0|16588|0|0|0|1|20000	2|0|16941|0|0|0|1|20000	2|0|17294|0|0|0|1|20000	2|0|17647|0|0|0|1|20000	2|0|18000|0|0|0|1|20000
101602	Damage	2|0|2500|0|0|0|1|20000	2|0|2647|0|0|0|1|20000	2|0|2794|0|0|0|1|20000	2|0|2941|0|0|0|1|20000	2|0|3088|0|0|0|1|20000	2|0|3235|0|0|0|1|20000	2|0|3382|0|0|0|1|20000	2|0|3529|0|0|0|1|20000	2|0|3676|0|0|0|1|20000	2|0|3824|0|0|0|1|20000	2|0|3971|0|0|0|1|20000	2|0|4118|0|0|0|1|20000	2|0|4265|0|0|0|1|20000	2|0|4412|0|0|0|1|20000	2|0|4559|0|0|0|1|20000	2|0|4706|0|0|0|1|20000	2|0|4853|0|0|0|1|20000	2|0|5000|0|0|0|1|20000	2|0|5147|0|0|0|1|20000	2|0|5294|0|0|0|1|20000	2|0|5441|0|0|0|1|20000	2|0|5588|0|0|0|1|20000	2|0|5735|0|0|0|1|20000	2|0|5882|0|0|0|1|20000	2|0|6029|0|0|0|1|20000	2|0|6176|0|0|0|1|20000	2|0|6324|0|0|0|1|20000	2|0|6471|0|0|0|1|20000	2|0|6618|0|0|0|1|20000	2|0|6765|0|0|0|1|20000	2|0|6912|0|0|0|1|20000	2|0|7059|0|0|0|1|20000	2|0|7206|0|0|0|1|20000	2|0|7353|0|0|0|1|20000	2|0|7500|0|0|0|1|20000
