Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]	Level[31]	Level[32]	Level[33]	Level[34]	Level[35]
110310	Damage	11|0|1125|0|0|0|1|10000	11|0|1191|0|0|0|1|10000	11|0|1257|0|0|0|1|10000	11|0|1324|0|0|0|1|10000	11|0|1390|0|0|0|1|10000	11|0|1456|0|0|0|1|10000	11|0|1522|0|0|0|1|10000	11|0|1588|0|0|0|1|10000	11|0|1654|0|0|0|1|10000	11|0|1721|0|0|0|1|10000	11|0|1787|0|0|0|1|10000	11|0|1853|0|0|0|1|10000	11|0|1919|0|0|0|1|10000	11|0|1985|0|0|0|1|10000	11|0|2051|0|0|0|1|10000	11|0|2118|0|0|0|1|10000	11|0|2184|0|0|0|1|10000	11|0|2250|0|0|0|1|10000	11|0|2316|0|0|0|1|10000	11|0|2382|0|0|0|1|10000	11|0|2449|0|0|0|1|10000	11|0|2515|0|0|0|1|10000	11|0|2581|0|0|0|1|10000	11|0|2647|0|0|0|1|10000	11|0|2713|0|0|0|1|10000	11|0|2779|0|0|0|1|10000	11|0|2846|0|0|0|1|10000	11|0|2912|0|0|0|1|10000	11|0|2978|0|0|0|1|10000	11|0|3044|0|0|0|1|10000	11|0|3110|0|0|0|1|10000	11|0|3176|0|0|0|1|10000	11|0|3243|0|0|0|1|10000	11|0|3309|0|0|0|1|10000	11|0|3375|0|0|0|1|10000
110311	Damage	12|0|2250|0|0|0|1|10000	12|0|2382|0|0|0|1|10000	12|0|2515|0|0|0|1|10000	12|0|2647|0|0|0|1|10000	12|0|2779|0|0|0|1|10000	12|0|2912|0|0|0|1|10000	12|0|3044|0|0|0|1|10000	12|0|3176|0|0|0|1|10000	12|0|3309|0|0|0|1|10000	12|0|3441|0|0|0|1|10000	12|0|3574|0|0|0|1|10000	12|0|3706|0|0|0|1|10000	12|0|3838|0|0|0|1|10000	12|0|3971|0|0|0|1|10000	12|0|4103|0|0|0|1|10000	12|0|4235|0|0|0|1|10000	12|0|4368|0|0|0|1|10000	12|0|4500|0|0|0|1|10000	12|0|4632|0|0|0|1|10000	12|0|4765|0|0|0|1|10000	12|0|4897|0|0|0|1|10000	12|0|5029|0|0|0|1|10000	12|0|5162|0|0|0|1|10000	12|0|5294|0|0|0|1|10000	12|0|5426|0|0|0|1|10000	12|0|5559|0|0|0|1|10000	12|0|5691|0|0|0|1|10000	12|0|5824|0|0|0|1|10000	12|0|5956|0|0|0|1|10000	12|0|6088|0|0|0|1|10000	12|0|6221|0|0|0|1|10000	12|0|6353|0|0|0|1|10000	12|0|6485|0|0|0|1|10000	12|0|6618|0|0|0|1|10000	12|0|6750|0|0|0|1|10000
110312	Damage	13|0|0|4|0|3375|1|10000	13|0|0|4|0|3574|1|10000	13|0|0|4|0|3772|1|10000	13|0|0|4|0|3971|1|10000	13|0|0|4|0|4169|1|10000	13|0|0|4|0|4368|1|10000	13|0|0|4|0|4566|1|10000	13|0|0|4|0|4765|1|10000	13|0|0|4|0|4963|1|10000	13|0|0|4|0|5162|1|10000	13|0|0|4|0|5360|1|10000	13|0|0|4|0|5559|1|10000	13|0|0|4|0|5757|1|10000	13|0|0|4|0|5956|1|10000	13|0|0|4|0|6154|1|10000	13|0|0|4|0|6353|1|10000	13|0|0|4|0|6551|1|10000	13|0|0|4|0|6750|1|10000	13|0|0|4|0|6949|1|10000	13|0|0|4|0|7147|1|10000	13|0|0|4|0|7346|1|10000	13|0|0|4|0|7544|1|10000	13|0|0|4|0|7743|1|10000	13|0|0|4|0|7941|1|10000	13|0|0|4|0|8140|1|10000	13|0|0|4|0|8338|1|10000	13|0|0|4|0|8537|1|10000	13|0|0|4|0|8735|1|10000	13|0|0|4|0|8934|1|10000	13|0|0|4|0|9132|1|10000	13|0|0|4|0|9331|1|10000	13|0|0|4|0|9529|1|10000	13|0|0|4|0|9728|1|10000	13|0|0|4|0|9926|1|10000	13|0|0|4|0|10125|1|10000
110313	AddBuff	110313																																		
110313000	AddNpcState	21																																		
110314	AddBuff	110314																																		
110314000	AddNpcState	22																																		
110315	AddBuff	110315																																		
110316	DragNpc	2|1|35|00.5																																		
110317	AddBuff	110317																																		
110317000	AddNpcState	27																																		
110318	AddBuff	110318																																		
110318000	AddBehavior	110318																																		
110319	AddBuff	110319																																		
110320	Damage	21|0|5000|0|0|0|1|10000	21|0|5294|0|0|0|1|10000	21|0|5588|0|0|0|1|10000	21|0|5882|0|0|0|1|10000	21|0|6176|0|0|0|1|10000	21|0|6471|0|0|0|1|10000	21|0|6765|0|0|0|1|10000	21|0|7059|0|0|0|1|10000	21|0|7353|0|0|0|1|10000	21|0|7647|0|0|0|1|10000	21|0|7941|0|0|0|1|10000	21|0|8235|0|0|0|1|10000	21|0|8529|0|0|0|1|10000	21|0|8824|0|0|0|1|10000	21|0|9118|0|0|0|1|10000	21|0|9412|0|0|0|1|10000	21|0|9706|0|0|0|1|10000	21|0|10000|0|0|0|1|10000	21|0|10294|0|0|0|1|10000	21|0|10588|0|0|0|1|10000	21|0|10882|0|0|0|1|10000	21|0|11176|0|0|0|1|10000	21|0|11471|0|0|0|1|10000	21|0|11765|0|0|0|1|10000	21|0|12059|0|0|0|1|10000	21|0|12353|0|0|0|1|10000	21|0|12647|0|0|0|1|10000	21|0|12941|0|0|0|1|10000	21|0|13235|0|0|0|1|10000	21|0|13529|0|0|0|1|10000	21|0|13824|0|0|0|1|10000	21|0|14118|0|0|0|1|10000	21|0|14412|0|0|0|1|10000	21|0|14706|0|0|0|1|10000	21|0|15000|0|0|0|1|10000
110321	Damage	22|0|10000|0|0|0|1|10000	22|0|10588|0|0|0|1|10000	22|0|11176|0|0|0|1|10000	22|0|11765|0|0|0|1|10000	22|0|12353|0|0|0|1|10000	22|0|12941|0|0|0|1|10000	22|0|13529|0|0|0|1|10000	22|0|14118|0|0|0|1|10000	22|0|14706|0|0|0|1|10000	22|0|15294|0|0|0|1|10000	22|0|15882|0|0|0|1|10000	22|0|16471|0|0|0|1|10000	22|0|17059|0|0|0|1|10000	22|0|17647|0|0|0|1|10000	22|0|18235|0|0|0|1|10000	22|0|18824|0|0|0|1|10000	22|0|19412|0|0|0|1|10000	22|0|20000|0|0|0|1|10000	22|0|20588|0|0|0|1|10000	22|0|21176|0|0|0|1|10000	22|0|21765|0|0|0|1|10000	22|0|22353|0|0|0|1|10000	22|0|22941|0|0|0|1|10000	22|0|23529|0|0|0|1|10000	22|0|24118|0|0|0|1|10000	22|0|24706|0|0|0|1|10000	22|0|25294|0|0|0|1|10000	22|0|25882|0|0|0|1|10000	22|0|26471|0|0|0|1|10000	22|0|27059|0|0|0|1|10000	22|0|27647|0|0|0|1|10000	22|0|28235|0|0|0|1|10000	22|0|28824|0|0|0|1|10000	22|0|29412|0|0|0|1|10000	22|0|30000|0|0|0|1|10000
110322	Damage	23|0||4|0|15000|1|10000	23|0||4|0|15882|1|10000	23|0||4|0|16765|1|10000	23|0||4|0|17647|1|10000	23|0||4|0|18529|1|10000	23|0||4|0|19412|1|10000	23|0||4|0|20294|1|10000	23|0||4|0|21176|1|10000	23|0||4|0|22059|1|10000	23|0||4|0|22941|1|10000	23|0||4|0|23824|1|10000	23|0||4|0|24706|1|10000	23|0||4|0|25588|1|10000	23|0||4|0|26471|1|10000	23|0||4|0|27353|1|10000	23|0||4|0|28235|1|10000	23|0||4|0|29118|1|10000	23|0||4|0|30000|1|10000	23|0||4|0|30882|1|10000	23|0||4|0|31765|1|10000	23|0||4|0|32647|1|10000	23|0||4|0|33529|1|10000	23|0||4|0|34412|1|10000	23|0||4|0|35294|1|10000	23|0||4|0|36176|1|10000	23|0||4|0|37059|1|10000	23|0||4|0|37941|1|10000	23|0||4|0|38824|1|10000	23|0||4|0|39706|1|10000	23|0||4|0|40588|1|10000	23|0||4|0|41471|1|10000	23|0||4|0|42353|1|10000	23|0||4|0|43235|1|10000	23|0||4|0|44118|1|10000	23|0||4|0|45000|1|10000
110323	AddBuff	110323																																		
110323000	AddBehavior	110323																																		
110324	AddBuff	110324																																		
110325	AddBuff	110325																																		
110326	AddBuff	110326																																		
110327	Damage	21|0|0|4|0|1000|1|10000	21|0|0|4|0|1059|1|10000	21|0|0|4|0|1118|1|10000	21|0|0|4|0|1176|1|10000	21|0|0|4|0|1235|1|10000	21|0|0|4|0|1294|1|10000	21|0|0|4|0|1353|1|10000	21|0|0|4|0|1412|1|10000	21|0|0|4|0|1471|1|10000	21|0|0|4|0|1529|1|10000	21|0|0|4|0|1588|1|10000	21|0|0|4|0|1647|1|10000	21|0|0|4|0|1706|1|10000	21|0|0|4|0|1765|1|10000	21|0|0|4|0|1824|1|10000	21|0|0|4|0|1882|1|10000	21|0|0|4|0|1941|1|10000	21|0|0|4|0|2000|1|10000	21|0|0|4|0|2059|1|10000	21|0|0|4|0|2118|1|10000	21|0|0|4|0|2176|1|10000	21|0|0|4|0|2235|1|10000	21|0|0|4|0|2294|1|10000	21|0|0|4|0|2353|1|10000	21|0|0|4|0|2412|1|10000	21|0|0|4|0|2471|1|10000	21|0|0|4|0|2529|1|10000	21|0|0|4|0|2588|1|10000	21|0|0|4|0|2647|1|10000	21|0|0|4|0|2706|1|10000	21|0|0|4|0|2765|1|10000	21|0|0|4|0|2824|1|10000	21|0|0|4|0|2882|1|10000	21|0|0|4|0|2941|1|10000	21|0|0|4|0|3000|1|10000
110328	Damage	22|0|0|4|0|2000|1|10000	22|0|0|4|0|2118|1|10000	22|0|0|4|0|2235|1|10000	22|0|0|4|0|2353|1|10000	22|0|0|4|0|2471|1|10000	22|0|0|4|0|2588|1|10000	22|0|0|4|0|2706|1|10000	22|0|0|4|0|2824|1|10000	22|0|0|4|0|2941|1|10000	22|0|0|4|0|3059|1|10000	22|0|0|4|0|3176|1|10000	22|0|0|4|0|3294|1|10000	22|0|0|4|0|3412|1|10000	22|0|0|4|0|3529|1|10000	22|0|0|4|0|3647|1|10000	22|0|0|4|0|3765|1|10000	22|0|0|4|0|3882|1|10000	22|0|0|4|0|4000|1|10000	22|0|0|4|0|4118|1|10000	22|0|0|4|0|4235|1|10000	22|0|0|4|0|4353|1|10000	22|0|0|4|0|4471|1|10000	22|0|0|4|0|4588|1|10000	22|0|0|4|0|4706|1|10000	22|0|0|4|0|4824|1|10000	22|0|0|4|0|4941|1|10000	22|0|0|4|0|5059|1|10000	22|0|0|4|0|5176|1|10000	22|0|0|4|0|5294|1|10000	22|0|0|4|0|5412|1|10000	22|0|0|4|0|5529|1|10000	22|0|0|4|0|5647|1|10000	22|0|0|4|0|5765|1|10000	22|0|0|4|0|5882|1|10000	22|0|0|4|0|6000|1|10000
110329	Damage	23|0|0|4|0|3000|1|10000	23|0|0|4|0|3176|1|10000	23|0|0|4|0|3353|1|10000	23|0|0|4|0|3529|1|10000	23|0|0|4|0|3706|1|10000	23|0|0|4|0|3882|1|10000	23|0|0|4|0|4059|1|10000	23|0|0|4|0|4235|1|10000	23|0|0|4|0|4412|1|10000	23|0|0|4|0|4588|1|10000	23|0|0|4|0|4765|1|10000	23|0|0|4|0|4941|1|10000	23|0|0|4|0|5118|1|10000	23|0|0|4|0|5294|1|10000	23|0|0|4|0|5471|1|10000	23|0|0|4|0|5647|1|10000	23|0|0|4|0|5824|1|10000	23|0|0|4|0|6000|1|10000	23|0|0|4|0|6176|1|10000	23|0|0|4|0|6353|1|10000	23|0|0|4|0|6529|1|10000	23|0|0|4|0|6706|1|10000	23|0|0|4|0|6882|1|10000	23|0|0|4|0|7059|1|10000	23|0|0|4|0|7235|1|10000	23|0|0|4|0|7412|1|10000	23|0|0|4|0|7588|1|10000	23|0|0|4|0|7765|1|10000	23|0|0|4|0|7941|1|10000	23|0|0|4|0|8118|1|10000	23|0|0|4|0|8294|1|10000	23|0|0|4|0|8471|1|10000	23|0|0|4|0|8647|1|10000	23|0|0|4|0|8824|1|10000	23|0|0|4|0|9000|1|10000
110330	Damage	31|0|500|0|0|0|1|10000	31|0|529|0|0|0|1|10000	31|0|559|0|0|0|1|10000	31|0|588|0|0|0|1|10000	31|0|618|0|0|0|1|10000	31|0|647|0|0|0|1|10000	31|0|676|0|0|0|1|10000	31|0|706|0|0|0|1|10000	31|0|735|0|0|0|1|10000	31|0|765|0|0|0|1|10000	31|0|794|0|0|0|1|10000	31|0|824|0|0|0|1|10000	31|0|853|0|0|0|1|10000	31|0|882|0|0|0|1|10000	31|0|912|0|0|0|1|10000	31|0|941|0|0|0|1|10000	31|0|971|0|0|0|1|10000	31|0|1000|0|0|0|1|10000	31|0|1029|0|0|0|1|10000	31|0|1059|0|0|0|1|10000	31|0|1088|0|0|0|1|10000	31|0|1118|0|0|0|1|10000	31|0|1147|0|0|0|1|10000	31|0|1176|0|0|0|1|10000	31|0|1206|0|0|0|1|10000	31|0|1235|0|0|0|1|10000	31|0|1265|0|0|0|1|10000	31|0|1294|0|0|0|1|10000	31|0|1324|0|0|0|1|10000	31|0|1353|0|0|0|1|10000	31|0|1382|0|0|0|1|10000	31|0|1412|0|0|0|1|10000	31|0|1441|0|0|0|1|10000	31|0|1471|0|0|0|1|10000	31|0|1500|0|0|0|1|10000
110331	Damage	32|0|1000|0|0|0|1|10000	32|0|1059|0|0|0|1|10000	32|0|1118|0|0|0|1|10000	32|0|1176|0|0|0|1|10000	32|0|1235|0|0|0|1|10000	32|0|1294|0|0|0|1|10000	32|0|1353|0|0|0|1|10000	32|0|1412|0|0|0|1|10000	32|0|1471|0|0|0|1|10000	32|0|1529|0|0|0|1|10000	32|0|1588|0|0|0|1|10000	32|0|1647|0|0|0|1|10000	32|0|1706|0|0|0|1|10000	32|0|1765|0|0|0|1|10000	32|0|1824|0|0|0|1|10000	32|0|1882|0|0|0|1|10000	32|0|1941|0|0|0|1|10000	32|0|2000|0|0|0|1|10000	32|0|2059|0|0|0|1|10000	32|0|2118|0|0|0|1|10000	32|0|2176|0|0|0|1|10000	32|0|2235|0|0|0|1|10000	32|0|2294|0|0|0|1|10000	32|0|2353|0|0|0|1|10000	32|0|2412|0|0|0|1|10000	32|0|2471|0|0|0|1|10000	32|0|2529|0|0|0|1|10000	32|0|2588|0|0|0|1|10000	32|0|2647|0|0|0|1|10000	32|0|2706|0|0|0|1|10000	32|0|2765|0|0|0|1|10000	32|0|2824|0|0|0|1|10000	32|0|2882|0|0|0|1|10000	32|0|2941|0|0|0|1|10000	32|0|3000|0|0|0|1|10000
110332	Damage	33|0|0|4|0|1500|1|10000	33|0|0|4|0|1588|1|10000	33|0|0|4|0|1676|1|10000	33|0|0|4|0|1765|1|10000	33|0|0|4|0|1853|1|10000	33|0|0|4|0|1941|1|10000	33|0|0|4|0|2029|1|10000	33|0|0|4|0|2118|1|10000	33|0|0|4|0|2206|1|10000	33|0|0|4|0|2294|1|10000	33|0|0|4|0|2382|1|10000	33|0|0|4|0|2471|1|10000	33|0|0|4|0|2559|1|10000	33|0|0|4|0|2647|1|10000	33|0|0|4|0|2735|1|10000	33|0|0|4|0|2824|1|10000	33|0|0|4|0|2912|1|10000	33|0|0|4|0|3000|1|10000	33|0|0|4|0|3088|1|10000	33|0|0|4|0|3176|1|10000	33|0|0|4|0|3265|1|10000	33|0|0|4|0|3353|1|10000	33|0|0|4|0|3441|1|10000	33|0|0|4|0|3529|1|10000	33|0|0|4|0|3618|1|10000	33|0|0|4|0|3706|1|10000	33|0|0|4|0|3794|1|10000	33|0|0|4|0|3882|1|10000	33|0|0|4|0|3971|1|10000	33|0|0|4|0|4059|1|10000	33|0|0|4|0|4147|1|10000	33|0|0|4|0|4235|1|10000	33|0|0|4|0|4324|1|10000	33|0|0|4|0|4412|1|10000	33|0|0|4|0|4500|1|10000
110333	Damage	31|0|0|4|0|5000|1|10000	31|0|0|4|0|5294|1|10000	31|0|0|4|0|5588|1|10000	31|0|0|4|0|5882|1|10000	31|0|0|4|0|6176|1|10000	31|0|0|4|0|6471|1|10000	31|0|0|4|0|6765|1|10000	31|0|0|4|0|7059|1|10000	31|0|0|4|0|7353|1|10000	31|0|0|4|0|7647|1|10000	31|0|0|4|0|7941|1|10000	31|0|0|4|0|8235|1|10000	31|0|0|4|0|8529|1|10000	31|0|0|4|0|8824|1|10000	31|0|0|4|0|9118|1|10000	31|0|0|4|0|9412|1|10000	31|0|0|4|0|9706|1|10000	31|0|0|4|0|10000|1|10000	31|0|0|4|0|10294|1|10000	31|0|0|4|0|10588|1|10000	31|0|0|4|0|10882|1|10000	31|0|0|4|0|11176|1|10000	31|0|0|4|0|11471|1|10000	31|0|0|4|0|11765|1|10000	31|0|0|4|0|12059|1|10000	31|0|0|4|0|12353|1|10000	31|0|0|4|0|12647|1|10000	31|0|0|4|0|12941|1|10000	31|0|0|4|0|13235|1|10000	31|0|0|4|0|13529|1|10000	31|0|0|4|0|13824|1|10000	31|0|0|4|0|14118|1|10000	31|0|0|4|0|14412|1|10000	31|0|0|4|0|14706|1|10000	31|0|0|4|0|15000|1|10000
110334	Damage	32|0|0|4|0|10000|1|10000	32|0|0|4|0|10588|1|10000	32|0|0|4|0|11176|1|10000	32|0|0|4|0|11765|1|10000	32|0|0|4|0|12353|1|10000	32|0|0|4|0|12941|1|10000	32|0|0|4|0|13529|1|10000	32|0|0|4|0|14118|1|10000	32|0|0|4|0|14706|1|10000	32|0|0|4|0|15294|1|10000	32|0|0|4|0|15882|1|10000	32|0|0|4|0|16471|1|10000	32|0|0|4|0|17059|1|10000	32|0|0|4|0|17647|1|10000	32|0|0|4|0|18235|1|10000	32|0|0|4|0|18824|1|10000	32|0|0|4|0|19412|1|10000	32|0|0|4|0|20000|1|10000	32|0|0|4|0|20588|1|10000	32|0|0|4|0|21176|1|10000	32|0|0|4|0|21765|1|10000	32|0|0|4|0|22353|1|10000	32|0|0|4|0|22941|1|10000	32|0|0|4|0|23529|1|10000	32|0|0|4|0|24118|1|10000	32|0|0|4|0|24706|1|10000	32|0|0|4|0|25294|1|10000	32|0|0|4|0|25882|1|10000	32|0|0|4|0|26471|1|10000	32|0|0|4|0|27059|1|10000	32|0|0|4|0|27647|1|10000	32|0|0|4|0|28235|1|10000	32|0|0|4|0|28824|1|10000	32|0|0|4|0|29412|1|10000	32|0|0|4|0|30000|1|10000
110335	Damage	33|0|0|4|0|15000|1|10000	33|0|0|4|0|15882|1|10000	33|0|0|4|0|16765|1|10000	33|0|0|4|0|17647|1|10000	33|0|0|4|0|18529|1|10000	33|0|0|4|0|19412|1|10000	33|0|0|4|0|20294|1|10000	33|0|0|4|0|21176|1|10000	33|0|0|4|0|22059|1|10000	33|0|0|4|0|22941|1|10000	33|0|0|4|0|23824|1|10000	33|0|0|4|0|24706|1|10000	33|0|0|4|0|25588|1|10000	33|0|0|4|0|26471|1|10000	33|0|0|4|0|27353|1|10000	33|0|0|4|0|28235|1|10000	33|0|0|4|0|29118|1|10000	33|0|0|4|0|30000|1|10000	33|0|0|4|0|30882|1|10000	33|0|0|4|0|31765|1|10000	33|0|0|4|0|32647|1|10000	33|0|0|4|0|33529|1|10000	33|0|0|4|0|34412|1|10000	33|0|0|4|0|35294|1|10000	33|0|0|4|0|36176|1|10000	33|0|0|4|0|37059|1|10000	33|0|0|4|0|37941|1|10000	33|0|0|4|0|38824|1|10000	33|0|0|4|0|39706|1|10000	33|0|0|4|0|40588|1|10000	33|0|0|4|0|41471|1|10000	33|0|0|4|0|42353|1|10000	33|0|0|4|0|43235|1|10000	33|0|0|4|0|44118|1|10000	33|0|0|4|0|45000|1|10000
110336	Cure	11|3|0|500|0	11|3|0|529|0	11|3|0|559|0	11|3|0|588|0	11|3|0|618|0	11|3|0|647|0	11|3|0|676|0	11|3|0|706|0	11|3|0|735|0	11|3|0|765|0	11|3|0|794|0	11|3|0|824|0	11|3|0|853|0	11|3|0|882|0	11|3|0|912|0	11|3|0|941|0	11|3|0|971|0	11|3|0|1000|0	11|3|0|1029|0	11|3|0|1059|0	11|3|0|1088|0	11|3|0|1118|0	11|3|0|1147|0	11|3|0|1176|0	11|3|0|1206|0	11|3|0|1235|0	11|3|0|1265|0	11|3|0|1294|0	11|3|0|1324|0	11|3|0|1353|0	11|3|0|1382|0	11|3|0|1412|0	11|3|0|1441|0	11|3|0|1471|0	11|3|0|1500|0
