Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]	Level[31]	Level[32]	Level[33]	Level[34]	Level[35]
123208000	ChangeTimeScale	0|5|0|2																																		
123209	AddBuff	123209																																		
123209000	ChangeTimeScale	0|7|0|1																																		
123210	Damage	11|0|1000|0|0|0|1|20000	11|0|1059|0|0|0|1|20000	11|0|1118|0|0|0|1|20000	11|0|1176|0|0|0|1|20000	11|0|1235|0|0|0|1|20000	11|0|1294|0|0|0|1|20000	11|0|1353|0|0|0|1|20000	11|0|1412|0|0|0|1|20000	11|0|1471|0|0|0|1|20000	11|0|1529|0|0|0|1|20000	11|0|1588|0|0|0|1|20000	11|0|1647|0|0|0|1|20000	11|0|1706|0|0|0|1|20000	11|0|1765|0|0|0|1|20000	11|0|1824|0|0|0|1|20000	11|0|1882|0|0|0|1|20000	11|0|1941|0|0|0|1|20000	11|0|2000|0|0|0|1|20000	11|0|2059|0|0|0|1|20000	11|0|2118|0|0|0|1|20000	11|0|2176|0|0|0|1|20000	11|0|2235|0|0|0|1|20000	11|0|2294|0|0|0|1|20000	11|0|2353|0|0|0|1|20000	11|0|2412|0|0|0|1|20000	11|0|2471|0|0|0|1|20000	11|0|2529|0|0|0|1|20000	11|0|2588|0|0|0|1|20000	11|0|2647|0|0|0|1|20000	11|0|2706|0|0|0|1|20000	11|0|2765|0|0|0|1|20000	11|0|2824|0|0|0|1|20000	11|0|2882|0|0|0|1|20000	11|0|2941|0|0|0|1|20000	11|0|3000|0|0|0|1|20000
123211	Damage	12|0|1000|0|0|0|1|20000	12|0|1059|0|0|0|1|20000	12|0|1118|0|0|0|1|20000	12|0|1176|0|0|0|1|20000	12|0|1235|0|0|0|1|20000	12|0|1294|0|0|0|1|20000	12|0|1353|0|0|0|1|20000	12|0|1412|0|0|0|1|20000	12|0|1471|0|0|0|1|20000	12|0|1529|0|0|0|1|20000	12|0|1588|0|0|0|1|20000	12|0|1647|0|0|0|1|20000	12|0|1706|0|0|0|1|20000	12|0|1765|0|0|0|1|20000	12|0|1824|0|0|0|1|20000	12|0|1882|0|0|0|1|20000	12|0|1941|0|0|0|1|20000	12|0|2000|0|0|0|1|20000	12|0|2059|0|0|0|1|20000	12|0|2118|0|0|0|1|20000	12|0|2176|0|0|0|1|20000	12|0|2235|0|0|0|1|20000	12|0|2294|0|0|0|1|20000	12|0|2353|0|0|0|1|20000	12|0|2412|0|0|0|1|20000	12|0|2471|0|0|0|1|20000	12|0|2529|0|0|0|1|20000	12|0|2588|0|0|0|1|20000	12|0|2647|0|0|0|1|20000	12|0|2706|0|0|0|1|20000	12|0|2765|0|0|0|1|20000	12|0|2824|0|0|0|1|20000	12|0|2882|0|0|0|1|20000	12|0|2941|0|0|0|1|20000	12|0|3000|0|0|0|1|20000
123212	Damage	13|0|1000|0|0|0|1|20000	13|0|1059|0|0|0|1|20000	13|0|1118|0|0|0|1|20000	13|0|1176|0|0|0|1|20000	13|0|1235|0|0|0|1|20000	13|0|1294|0|0|0|1|20000	13|0|1353|0|0|0|1|20000	13|0|1412|0|0|0|1|20000	13|0|1471|0|0|0|1|20000	13|0|1529|0|0|0|1|20000	13|0|1588|0|0|0|1|20000	13|0|1647|0|0|0|1|20000	13|0|1706|0|0|0|1|20000	13|0|1765|0|0|0|1|20000	13|0|1824|0|0|0|1|20000	13|0|1882|0|0|0|1|20000	13|0|1941|0|0|0|1|20000	13|0|2000|0|0|0|1|20000	13|0|2059|0|0|0|1|20000	13|0|2118|0|0|0|1|20000	13|0|2176|0|0|0|1|20000	13|0|2235|0|0|0|1|20000	13|0|2294|0|0|0|1|20000	13|0|2353|0|0|0|1|20000	13|0|2412|0|0|0|1|20000	13|0|2471|0|0|0|1|20000	13|0|2529|0|0|0|1|20000	13|0|2588|0|0|0|1|20000	13|0|2647|0|0|0|1|20000	13|0|2706|0|0|0|1|20000	13|0|2765|0|0|0|1|20000	13|0|2824|0|0|0|1|20000	13|0|2882|0|0|0|1|20000	13|0|2941|0|0|0|1|20000	13|0|3000|0|0|0|1|20000
123213	Damage	21|0|1000|0|0|0|1|20000	21|0|1059|0|0|0|1|20000	21|0|1118|0|0|0|1|20000	21|0|1176|0|0|0|1|20000	21|0|1235|0|0|0|1|20000	21|0|1294|0|0|0|1|20000	21|0|1353|0|0|0|1|20000	21|0|1412|0|0|0|1|20000	21|0|1471|0|0|0|1|20000	21|0|1529|0|0|0|1|20000	21|0|1588|0|0|0|1|20000	21|0|1647|0|0|0|1|20000	21|0|1706|0|0|0|1|20000	21|0|1765|0|0|0|1|20000	21|0|1824|0|0|0|1|20000	21|0|1882|0|0|0|1|20000	21|0|1941|0|0|0|1|20000	21|0|2000|0|0|0|1|20000	21|0|2059|0|0|0|1|20000	21|0|2118|0|0|0|1|20000	21|0|2176|0|0|0|1|20000	21|0|2235|0|0|0|1|20000	21|0|2294|0|0|0|1|20000	21|0|2353|0|0|0|1|20000	21|0|2412|0|0|0|1|20000	21|0|2471|0|0|0|1|20000	21|0|2529|0|0|0|1|20000	21|0|2588|0|0|0|1|20000	21|0|2647|0|0|0|1|20000	21|0|2706|0|0|0|1|20000	21|0|2765|0|0|0|1|20000	21|0|2824|0|0|0|1|20000	21|0|2882|0|0|0|1|20000	21|0|2941|0|0|0|1|20000	21|0|3000|0|0|0|1|20000
123214	Damage	21|0|1000|0|0|0|1|20000	21|0|1059|0|0|0|1|20000	21|0|1118|0|0|0|1|20000	21|0|1176|0|0|0|1|20000	21|0|1235|0|0|0|1|20000	21|0|1294|0|0|0|1|20000	21|0|1353|0|0|0|1|20000	21|0|1412|0|0|0|1|20000	21|0|1471|0|0|0|1|20000	21|0|1529|0|0|0|1|20000	21|0|1588|0|0|0|1|20000	21|0|1647|0|0|0|1|20000	21|0|1706|0|0|0|1|20000	21|0|1765|0|0|0|1|20000	21|0|1824|0|0|0|1|20000	21|0|1882|0|0|0|1|20000	21|0|1941|0|0|0|1|20000	21|0|2000|0|0|0|1|20000	21|0|2059|0|0|0|1|20000	21|0|2118|0|0|0|1|20000	21|0|2176|0|0|0|1|20000	21|0|2235|0|0|0|1|20000	21|0|2294|0|0|0|1|20000	21|0|2353|0|0|0|1|20000	21|0|2412|0|0|0|1|20000	21|0|2471|0|0|0|1|20000	21|0|2529|0|0|0|1|20000	21|0|2588|0|0|0|1|20000	21|0|2647|0|0|0|1|20000	21|0|2706|0|0|0|1|20000	21|0|2765|0|0|0|1|20000	21|0|2824|0|0|0|1|20000	21|0|2882|0|0|0|1|20000	21|0|2941|0|0|0|1|20000	21|0|3000|0|0|0|1|20000
123215	Damage	22|0|1000|0|0|0|1|20000	22|0|1059|0|0|0|1|20000	22|0|1118|0|0|0|1|20000	22|0|1176|0|0|0|1|20000	22|0|1235|0|0|0|1|20000	22|0|1294|0|0|0|1|20000	22|0|1353|0|0|0|1|20000	22|0|1412|0|0|0|1|20000	22|0|1471|0|0|0|1|20000	22|0|1529|0|0|0|1|20000	22|0|1588|0|0|0|1|20000	22|0|1647|0|0|0|1|20000	22|0|1706|0|0|0|1|20000	22|0|1765|0|0|0|1|20000	22|0|1824|0|0|0|1|20000	22|0|1882|0|0|0|1|20000	22|0|1941|0|0|0|1|20000	22|0|2000|0|0|0|1|20000	22|0|2059|0|0|0|1|20000	22|0|2118|0|0|0|1|20000	22|0|2176|0|0|0|1|20000	22|0|2235|0|0|0|1|20000	22|0|2294|0|0|0|1|20000	22|0|2353|0|0|0|1|20000	22|0|2412|0|0|0|1|20000	22|0|2471|0|0|0|1|20000	22|0|2529|0|0|0|1|20000	22|0|2588|0|0|0|1|20000	22|0|2647|0|0|0|1|20000	22|0|2706|0|0|0|1|20000	22|0|2765|0|0|0|1|20000	22|0|2824|0|0|0|1|20000	22|0|2882|0|0|0|1|20000	22|0|2941|0|0|0|1|20000	22|0|3000|0|0|0|1|20000
123216	Damage	22|0|1000|0|0|0|1|20000	22|0|1059|0|0|0|1|20000	22|0|1118|0|0|0|1|20000	22|0|1176|0|0|0|1|20000	22|0|1235|0|0|0|1|20000	22|0|1294|0|0|0|1|20000	22|0|1353|0|0|0|1|20000	22|0|1412|0|0|0|1|20000	22|0|1471|0|0|0|1|20000	22|0|1529|0|0|0|1|20000	22|0|1588|0|0|0|1|20000	22|0|1647|0|0|0|1|20000	22|0|1706|0|0|0|1|20000	22|0|1765|0|0|0|1|20000	22|0|1824|0|0|0|1|20000	22|0|1882|0|0|0|1|20000	22|0|1941|0|0|0|1|20000	22|0|2000|0|0|0|1|20000	22|0|2059|0|0|0|1|20000	22|0|2118|0|0|0|1|20000	22|0|2176|0|0|0|1|20000	22|0|2235|0|0|0|1|20000	22|0|2294|0|0|0|1|20000	22|0|2353|0|0|0|1|20000	22|0|2412|0|0|0|1|20000	22|0|2471|0|0|0|1|20000	22|0|2529|0|0|0|1|20000	22|0|2588|0|0|0|1|20000	22|0|2647|0|0|0|1|20000	22|0|2706|0|0|0|1|20000	22|0|2765|0|0|0|1|20000	22|0|2824|0|0|0|1|20000	22|0|2882|0|0|0|1|20000	22|0|2941|0|0|0|1|20000	22|0|3000|0|0|0|1|20000
123217	Damage	23|0|1000|0|0|0|1|20000	23|0|1059|0|0|0|1|20000	23|0|1118|0|0|0|1|20000	23|0|1176|0|0|0|1|20000	23|0|1235|0|0|0|1|20000	23|0|1294|0|0|0|1|20000	23|0|1353|0|0|0|1|20000	23|0|1412|0|0|0|1|20000	23|0|1471|0|0|0|1|20000	23|0|1529|0|0|0|1|20000	23|0|1588|0|0|0|1|20000	23|0|1647|0|0|0|1|20000	23|0|1706|0|0|0|1|20000	23|0|1765|0|0|0|1|20000	23|0|1824|0|0|0|1|20000	23|0|1882|0|0|0|1|20000	23|0|1941|0|0|0|1|20000	23|0|2000|0|0|0|1|20000	23|0|2059|0|0|0|1|20000	23|0|2118|0|0|0|1|20000	23|0|2176|0|0|0|1|20000	23|0|2235|0|0|0|1|20000	23|0|2294|0|0|0|1|20000	23|0|2353|0|0|0|1|20000	23|0|2412|0|0|0|1|20000	23|0|2471|0|0|0|1|20000	23|0|2529|0|0|0|1|20000	23|0|2588|0|0|0|1|20000	23|0|2647|0|0|0|1|20000	23|0|2706|0|0|0|1|20000	23|0|2765|0|0|0|1|20000	23|0|2824|0|0|0|1|20000	23|0|2882|0|0|0|1|20000	23|0|2941|0|0|0|1|20000	23|0|3000|0|0|0|1|20000
123218	Damage	23|0|1000|0|0|0|1|20000	23|0|1059|0|0|0|1|20000	23|0|1118|0|0|0|1|20000	23|0|1176|0|0|0|1|20000	23|0|1235|0|0|0|1|20000	23|0|1294|0|0|0|1|20000	23|0|1353|0|0|0|1|20000	23|0|1412|0|0|0|1|20000	23|0|1471|0|0|0|1|20000	23|0|1529|0|0|0|1|20000	23|0|1588|0|0|0|1|20000	23|0|1647|0|0|0|1|20000	23|0|1706|0|0|0|1|20000	23|0|1765|0|0|0|1|20000	23|0|1824|0|0|0|1|20000	23|0|1882|0|0|0|1|20000	23|0|1941|0|0|0|1|20000	23|0|2000|0|0|0|1|20000	23|0|2059|0|0|0|1|20000	23|0|2118|0|0|0|1|20000	23|0|2176|0|0|0|1|20000	23|0|2235|0|0|0|1|20000	23|0|2294|0|0|0|1|20000	23|0|2353|0|0|0|1|20000	23|0|2412|0|0|0|1|20000	23|0|2471|0|0|0|1|20000	23|0|2529|0|0|0|1|20000	23|0|2588|0|0|0|1|20000	23|0|2647|0|0|0|1|20000	23|0|2706|0|0|0|1|20000	23|0|2765|0|0|0|1|20000	23|0|2824|0|0|0|1|20000	23|0|2882|0|0|0|1|20000	23|0|2941|0|0|0|1|20000	23|0|3000|0|0|0|1|20000
123219	Damage	11|0|1000|0|0|0|1|20000	11|0|1059|0|0|0|1|20000	11|0|1118|0|0|0|1|20000	11|0|1176|0|0|0|1|20000	11|0|1235|0|0|0|1|20000	11|0|1294|0|0|0|1|20000	11|0|1353|0|0|0|1|20000	11|0|1412|0|0|0|1|20000	11|0|1471|0|0|0|1|20000	11|0|1529|0|0|0|1|20000	11|0|1588|0|0|0|1|20000	11|0|1647|0|0|0|1|20000	11|0|1706|0|0|0|1|20000	11|0|1765|0|0|0|1|20000	11|0|1824|0|0|0|1|20000	11|0|1882|0|0|0|1|20000	11|0|1941|0|0|0|1|20000	11|0|2000|0|0|0|1|20000	11|0|2059|0|0|0|1|20000	11|0|2118|0|0|0|1|20000	11|0|2176|0|0|0|1|20000	11|0|2235|0|0|0|1|20000	11|0|2294|0|0|0|1|20000	11|0|2353|0|0|0|1|20000	11|0|2412|0|0|0|1|20000	11|0|2471|0|0|0|1|20000	11|0|2529|0|0|0|1|20000	11|0|2588|0|0|0|1|20000	11|0|2647|0|0|0|1|20000	11|0|2706|0|0|0|1|20000	11|0|2765|0|0|0|1|20000	11|0|2824|0|0|0|1|20000	11|0|2882|0|0|0|1|20000	11|0|2941|0|0|0|1|20000	11|0|3000|0|0|0|1|20000
123220	Damage	12|0|1000|0|0|0|1|20000	12|0|1059|0|0|0|1|20000	12|0|1118|0|0|0|1|20000	12|0|1176|0|0|0|1|20000	12|0|1235|0|0|0|1|20000	12|0|1294|0|0|0|1|20000	12|0|1353|0|0|0|1|20000	12|0|1412|0|0|0|1|20000	12|0|1471|0|0|0|1|20000	12|0|1529|0|0|0|1|20000	12|0|1588|0|0|0|1|20000	12|0|1647|0|0|0|1|20000	12|0|1706|0|0|0|1|20000	12|0|1765|0|0|0|1|20000	12|0|1824|0|0|0|1|20000	12|0|1882|0|0|0|1|20000	12|0|1941|0|0|0|1|20000	12|0|2000|0|0|0|1|20000	12|0|2059|0|0|0|1|20000	12|0|2118|0|0|0|1|20000	12|0|2176|0|0|0|1|20000	12|0|2235|0|0|0|1|20000	12|0|2294|0|0|0|1|20000	12|0|2353|0|0|0|1|20000	12|0|2412|0|0|0|1|20000	12|0|2471|0|0|0|1|20000	12|0|2529|0|0|0|1|20000	12|0|2588|0|0|0|1|20000	12|0|2647|0|0|0|1|20000	12|0|2706|0|0|0|1|20000	12|0|2765|0|0|0|1|20000	12|0|2824|0|0|0|1|20000	12|0|2882|0|0|0|1|20000	12|0|2941|0|0|0|1|20000	12|0|3000|0|0|0|1|20000
123221	Damage	13|0|1000|0|0|0|1|20000	13|0|1059|0|0|0|1|20000	13|0|1118|0|0|0|1|20000	13|0|1176|0|0|0|1|20000	13|0|1235|0|0|0|1|20000	13|0|1294|0|0|0|1|20000	13|0|1353|0|0|0|1|20000	13|0|1412|0|0|0|1|20000	13|0|1471|0|0|0|1|20000	13|0|1529|0|0|0|1|20000	13|0|1588|0|0|0|1|20000	13|0|1647|0|0|0|1|20000	13|0|1706|0|0|0|1|20000	13|0|1765|0|0|0|1|20000	13|0|1824|0|0|0|1|20000	13|0|1882|0|0|0|1|20000	13|0|1941|0|0|0|1|20000	13|0|2000|0|0|0|1|20000	13|0|2059|0|0|0|1|20000	13|0|2118|0|0|0|1|20000	13|0|2176|0|0|0|1|20000	13|0|2235|0|0|0|1|20000	13|0|2294|0|0|0|1|20000	13|0|2353|0|0|0|1|20000	13|0|2412|0|0|0|1|20000	13|0|2471|0|0|0|1|20000	13|0|2529|0|0|0|1|20000	13|0|2588|0|0|0|1|20000	13|0|2647|0|0|0|1|20000	13|0|2706|0|0|0|1|20000	13|0|2765|0|0|0|1|20000	13|0|2824|0|0|0|1|20000	13|0|2882|0|0|0|1|20000	13|0|2941|0|0|0|1|20000	13|0|3000|0|0|0|1|20000
123222	AddBuff	123222																																		
123222000	ChangeTimeScale	00.5|3|0|1																																		
123223	AddBuff	123223																																		
123223000	AddNpcState	27																																		
123261	AddBuff	123261																																		
123262	AddBuff	123262																																		
123263	AddBuff	123263																																		
123263000	HideJoint	ModelCase																																		
123264	AddBuff	123264																																		
123264000	HideJoint	WeaponCase1																																		
123265	AddBuff	123265																																		
123270	AddBuff	123270																																		
123270000	AddBehavior	123270																																		
123271	AddBuff	123271																																		
123272	AddBuff	123272																																		
123272000	AddBehavior	123272																																		
123273	AddBuff	123273																																		
123273000	AddBehavior	123273																																		
123274	AddAttribValue	57|10|0	57|20|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0	57|30|0
123275	AddBuff	123275																																		
123275000	AddBehavior	123275																																		
123276	AddAttribValue	57|-1|0																																		
123280	AddBuff	123280																																		
123280000	PlayScreenEffect	101401																																		
123281	AddBuff	123281																																		
123282	AddBuff	123282																																		
123283	AddBuff	123283																																		
123284	AddBuff	123284																																		
