Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]	Level[31]	Level[32]	Level[33]	Level[34]	Level[35]
101428	AddBuff	101428																																		
101428000	AddNpcState	27																																		
101429	AddBuff	101429																																		
101430	Damage	31|0|5000|0|0|0|1|7500	31|0|5294|0|0|0|1|7500	31|0|5588|0|0|0|1|7500	31|0|5882|0|0|0|1|7500	31|0|6176|0|0|0|1|7500	31|0|6471|0|0|0|1|7500	31|0|6765|0|0|0|1|7500	31|0|7059|0|0|0|1|7500	31|0|7353|0|0|0|1|7500	31|0|7647|0|0|0|1|7500	31|0|7941|0|0|0|1|7500	31|0|8235|0|0|0|1|7500	31|0|8529|0|0|0|1|7500	31|0|8824|0|0|0|1|7500	31|0|9118|0|0|0|1|7500	31|0|9412|0|0|0|1|7500	31|0|9706|0|0|0|1|7500	31|0|10000|0|0|0|1|7500	31|0|10294|0|0|0|1|7500	31|0|10588|0|0|0|1|7500	31|0|10882|0|0|0|1|7500	31|0|11176|0|0|0|1|7500	31|0|11471|0|0|0|1|7500	31|0|11765|0|0|0|1|7500	31|0|12059|0|0|0|1|7500	31|0|12353|0|0|0|1|7500	31|0|12647|0|0|0|1|7500	31|0|12941|0|0|0|1|7500	31|0|13235|0|0|0|1|7500	31|0|13529|0|0|0|1|7500	31|0|13824|0|0|0|1|7500	31|0|14118|0|0|0|1|7500	31|0|14412|0|0|0|1|7500	31|0|14706|0|0|0|1|7500	31|0|15000|0|0|0|1|7500
101431	Damage	32|0|10000|0|0|0|1|7500	32|0|10588|0|0|0|1|7500	32|0|11176|0|0|0|1|7500	32|0|11765|0|0|0|1|7500	32|0|12353|0|0|0|1|7500	32|0|12941|0|0|0|1|7500	32|0|13529|0|0|0|1|7500	32|0|14118|0|0|0|1|7500	32|0|14706|0|0|0|1|7500	32|0|15294|0|0|0|1|7500	32|0|15882|0|0|0|1|7500	32|0|16471|0|0|0|1|7500	32|0|17059|0|0|0|1|7500	32|0|17647|0|0|0|1|7500	32|0|18235|0|0|0|1|7500	32|0|18824|0|0|0|1|7500	32|0|19412|0|0|0|1|7500	32|0|20000|0|0|0|1|7500	32|0|20588|0|0|0|1|7500	32|0|21176|0|0|0|1|7500	32|0|21765|0|0|0|1|7500	32|0|22353|0|0|0|1|7500	32|0|22941|0|0|0|1|7500	32|0|23529|0|0|0|1|7500	32|0|24118|0|0|0|1|7500	32|0|24706|0|0|0|1|7500	32|0|25294|0|0|0|1|7500	32|0|25882|0|0|0|1|7500	32|0|26471|0|0|0|1|7500	32|0|27059|0|0|0|1|7500	32|0|27647|0|0|0|1|7500	32|0|28235|0|0|0|1|7500	32|0|28824|0|0|0|1|7500	32|0|29412|0|0|0|1|7500	32|0|30000|0|0|0|1|7500
101432	Damage	33|0|15000|0|0|0|1|7500	33|0|15882|0|0|0|1|7500	33|0|16765|0|0|0|1|7500	33|0|17647|0|0|0|1|7500	33|0|18529|0|0|0|1|7500	33|0|19412|0|0|0|1|7500	33|0|20294|0|0|0|1|7500	33|0|21176|0|0|0|1|7500	33|0|22059|0|0|0|1|7500	33|0|22941|0|0|0|1|7500	33|0|23824|0|0|0|1|7500	33|0|24706|0|0|0|1|7500	33|0|25588|0|0|0|1|7500	33|0|26471|0|0|0|1|7500	33|0|27353|0|0|0|1|7500	33|0|28235|0|0|0|1|7500	33|0|29118|0|0|0|1|7500	33|0|30000|0|0|0|1|7500	33|0|30882|0|0|0|1|7500	33|0|31765|0|0|0|1|7500	33|0|32647|0|0|0|1|7500	33|0|33529|0|0|0|1|7500	33|0|34412|0|0|0|1|7500	33|0|35294|0|0|0|1|7500	33|0|36176|0|0|0|1|7500	33|0|37059|0|0|0|1|7500	33|0|37941|0|0|0|1|7500	33|0|38824|0|0|0|1|7500	33|0|39706|0|0|0|1|7500	33|0|40588|0|0|0|1|7500	33|0|41471|0|0|0|1|7500	33|0|42353|0|0|0|1|7500	33|0|43235|0|0|0|1|7500	33|0|44118|0|0|0|1|7500	33|0|45000|0|0|0|1|7500
101433	AddBuff	101433																																		
101433000	ChangeAttribAdditive	4|0|-2000																																		
101434	AddBuff	101434																																		
101434000	ChangeAttribAdditive	3|0|-2000																																		
101435	AddBuff	101435																																		
101435000	ChangeAttribAdditive	4|0|-3500																																		
101436	AddBuff	101436																																		
101436000	ChangeAttribAdditive	3|0|-3500																																		
101437	AddBuff	101437																																		
101437000	ChangeAttribAdditive	4|0|-5000																																		
101438	AddBuff	101438																																		
101438000	ChangeAttribAdditive	3|0|-5000																																		
101439	DragNpc	1|1|35|0																																		
101440	AddBuff	101440																																		
101440000	AddBehavior	101440																																		
101441	AddBuff	101441																																		
101442	AddBuff	101442																																		
101443	AddBuff	101443																																		
101444	AddBuff	101444																																		
101445	AddBuff	101445																																		
101445000	AddNpcState	32																																		
101446	Damage	2|0|0|2|0|25000|1|5000	2|0|0|2|0|26471|1|5000	2|0|0|2|0|27941|1|5000	2|0|0|2|0|29412|1|5000	2|0|0|2|0|30882|1|5000	2|0|0|2|0|32353|1|5000	2|0|0|2|0|33824|1|5000	2|0|0|2|0|35294|1|5000	2|0|0|2|0|36765|1|5000	2|0|0|2|0|38235|1|5000	2|0|0|2|0|39706|1|5000	2|0|0|2|0|41176|1|5000	2|0|0|2|0|42647|1|5000	2|0|0|2|0|44118|1|5000	2|0|0|2|0|45588|1|5000	2|0|0|2|0|47059|1|5000	2|0|0|2|0|48529|1|5000	2|0|0|2|0|50000|1|5000	2|0|0|2|0|51471|1|5000	2|0|0|2|0|52941|1|5000	2|0|0|2|0|54412|1|5000	2|0|0|2|0|55882|1|5000	2|0|0|2|0|57353|1|5000	2|0|0|2|0|58824|1|5000	2|0|0|2|0|60294|1|5000	2|0|0|2|0|61765|1|5000	2|0|0|2|0|63235|1|5000	2|0|0|2|0|64706|1|5000	2|0|0|2|0|66176|1|5000	2|0|0|2|0|67647|1|5000	2|0|0|2|0|69118|1|5000	2|0|0|2|0|70588|1|5000	2|0|0|2|0|72059|1|5000	2|0|0|2|0|73529|1|5000	2|0|0|2|0|75000|1|5000
101447	AddBuff	101447																																		
101447000	SetCameraFov	85|00.4|00.4																																		
101448	AddBuff	101448																																		
101448000	SetCameraPositionOffset	0|-00.4|2|00.4|00.4|1																																		
101449	AddBuff	101449																																		
101449000	AddBehavior	101449																																		
101450	Damage	4|0|0|2|0|8000|1|5000	4|0|0|2|0|8471|1|5000	4|0|0|2|0|8941|1|5000	4|0|0|2|0|9412|1|5000	4|0|0|2|0|9882|1|5000	4|0|0|2|0|10353|1|5000	4|0|0|2|0|10824|1|5000	4|0|0|2|0|11294|1|5000	4|0|0|2|0|11765|1|5000	4|0|0|2|0|12235|1|5000	4|0|0|2|0|12706|1|5000	4|0|0|2|0|13176|1|5000	4|0|0|2|0|13647|1|5000	4|0|0|2|0|14118|1|5000	4|0|0|2|0|14588|1|5000	4|0|0|2|0|15059|1|5000	4|0|0|2|0|15529|1|5000	4|0|0|2|0|16000|1|5000	4|0|0|2|0|16471|1|5000	4|0|0|2|0|16941|1|5000	4|0|0|2|0|17412|1|5000	4|0|0|2|0|17882|1|5000	4|0|0|2|0|18353|1|5000	4|0|0|2|0|18824|1|5000	4|0|0|2|0|19294|1|5000	4|0|0|2|0|19765|1|5000	4|0|0|2|0|20235|1|5000	4|0|0|2|0|20706|1|5000	4|0|0|2|0|21176|1|5000	4|0|0|2|0|21647|1|5000	4|0|0|2|0|22118|1|5000	4|0|0|2|0|22588|1|5000	4|0|0|2|0|23059|1|5000	4|0|0|2|0|23529|1|5000	4|0|0|2|0|24000|1|5000
101451	AddBuff	101451																																		
101451000	PlayCameraTrack	CTBianka03|0|0																																		
101452	ShakeCamera	3|00.02|-1|20|00.05|0																																		
101453	AddBuff	101453																																		
101453000	AddBehavior	101453																																		
101454	AddBuff	101454																																		
101454000	AddTimeScaleBuff	0.01																																		
101455	Damage	4|0|0|2|0|9000|1|5000	4|0|0|2|0|9529|1|5000	4|0|0|2|0|10059|1|5000	4|0|0|2|0|10588|1|5000	4|0|0|2|0|11118|1|5000	4|0|0|2|0|11647|1|5000	4|0|0|2|0|12176|1|5000	4|0|0|2|0|12706|1|5000	4|0|0|2|0|13235|1|5000	4|0|0|2|0|13765|1|5000	4|0|0|2|0|14294|1|5000	4|0|0|2|0|14824|1|5000	4|0|0|2|0|15353|1|5000	4|0|0|2|0|15882|1|5000	4|0|0|2|0|16412|1|5000	4|0|0|2|0|16941|1|5000	4|0|0|2|0|17471|1|5000	4|0|0|2|0|18000|1|5000	4|0|0|2|0|18529|1|5000	4|0|0|2|0|19059|1|5000	4|0|0|2|0|19588|1|5000	4|0|0|2|0|20118|1|5000	4|0|0|2|0|20647|1|5000	4|0|0|2|0|21176|1|5000	4|0|0|2|0|21706|1|5000	4|0|0|2|0|22235|1|5000	4|0|0|2|0|22765|1|5000	4|0|0|2|0|23294|1|5000	4|0|0|2|0|23824|1|5000	4|0|0|2|0|24353|1|5000	4|0|0|2|0|24882|1|5000	4|0|0|2|0|25412|1|5000	4|0|0|2|0|25941|1|5000	4|0|0|2|0|26471|1|5000	4|0|0|2|0|27000|1|5000
