Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]	Level[31]	Level[32]	Level[33]	Level[34]	Level[35]
110510	AddBuff	110510																																		
110510000	SetCameraPositionOffset	0|0|1.5|00.05|00.4|1																																		
110511	Damage	11|0|3700|0|0|0|1|7500	11|0|3918|0|0|0|1|7500	11|0|4135|0|0|0|1|7500	11|0|4353|0|0|0|1|7500	11|0|4571|0|0|0|1|7500	11|0|4788|0|0|0|1|7500	11|0|5006|0|0|0|1|7500	11|0|5224|0|0|0|1|7500	11|0|5441|0|0|0|1|7500	11|0|5659|0|0|0|1|7500	11|0|5876|0|0|0|1|7500	11|0|6094|0|0|0|1|7500	11|0|6312|0|0|0|1|7500	11|0|6529|0|0|0|1|7500	11|0|6747|0|0|0|1|7500	11|0|6965|0|0|0|1|7500	11|0|7182|0|0|0|1|7500	11|0|7400|0|0|0|1|7500	11|0|7618|0|0|0|1|7500	11|0|7835|0|0|0|1|7500	11|0|8053|0|0|0|1|7500	11|0|8271|0|0|0|1|7500	11|0|8488|0|0|0|1|7500	11|0|8706|0|0|0|1|7500	11|0|8924|0|0|0|1|7500	11|0|9141|0|0|0|1|7500	11|0|9359|0|0|0|1|7500	11|0|9576|0|0|0|1|7500	11|0|9794|0|0|0|1|7500	11|0|10012|0|0|0|1|7500	11|0|10229|0|0|0|1|7500	11|0|10447|0|0|0|1|7500	11|0|10665|0|0|0|1|7500	11|0|10882|0|0|0|1|7500	11|0|11100|0|0|0|1|7500
110512	Damage	12|0|7400|0|0|0|1|7500	12|0|7835|0|0|0|1|7500	12|0|8271|0|0|0|1|7500	12|0|8706|0|0|0|1|7500	12|0|9141|0|0|0|1|7500	12|0|9576|0|0|0|1|7500	12|0|10012|0|0|0|1|7500	12|0|10447|0|0|0|1|7500	12|0|10882|0|0|0|1|7500	12|0|11318|0|0|0|1|7500	12|0|11753|0|0|0|1|7500	12|0|12188|0|0|0|1|7500	12|0|12624|0|0|0|1|7500	12|0|13059|0|0|0|1|7500	12|0|13494|0|0|0|1|7500	12|0|13929|0|0|0|1|7500	12|0|14365|0|0|0|1|7500	12|0|14800|0|0|0|1|7500	12|0|15235|0|0|0|1|7500	12|0|15671|0|0|0|1|7500	12|0|16106|0|0|0|1|7500	12|0|16541|0|0|0|1|7500	12|0|16976|0|0|0|1|7500	12|0|17412|0|0|0|1|7500	12|0|17847|0|0|0|1|7500	12|0|18282|0|0|0|1|7500	12|0|18718|0|0|0|1|7500	12|0|19153|0|0|0|1|7500	12|0|19588|0|0|0|1|7500	12|0|20024|0|0|0|1|7500	12|0|20459|0|0|0|1|7500	12|0|20894|0|0|0|1|7500	12|0|21329|0|0|0|1|7500	12|0|21765|0|0|0|1|7500	12|0|22200|0|0|0|1|7500
110513	Damage	13|0|11100|0|0|0|1|7500	13|0|11753|0|0|0|1|7500	13|0|12406|0|0|0|1|7500	13|0|13059|0|0|0|1|7500	13|0|13712|0|0|0|1|7500	13|0|14365|0|0|0|1|7500	13|0|15018|0|0|0|1|7500	13|0|15671|0|0|0|1|7500	13|0|16324|0|0|0|1|7500	13|0|16976|0|0|0|1|7500	13|0|17629|0|0|0|1|7500	13|0|18282|0|0|0|1|7500	13|0|18935|0|0|0|1|7500	13|0|19588|0|0|0|1|7500	13|0|20241|0|0|0|1|7500	13|0|20894|0|0|0|1|7500	13|0|21547|0|0|0|1|7500	13|0|22200|0|0|0|1|7500	13|0|22853|0|0|0|1|7500	13|0|23506|0|0|0|1|7500	13|0|24159|0|0|0|1|7500	13|0|24812|0|0|0|1|7500	13|0|25465|0|0|0|1|7500	13|0|26118|0|0|0|1|7500	13|0|26771|0|0|0|1|7500	13|0|27424|0|0|0|1|7500	13|0|28076|0|0|0|1|7500	13|0|28729|0|0|0|1|7500	13|0|29382|0|0|0|1|7500	13|0|30035|0|0|0|1|7500	13|0|30688|0|0|0|1|7500	13|0|31341|0|0|0|1|7500	13|0|31994|0|0|0|1|7500	13|0|32647|0|0|0|1|7500	13|0|33300|0|0|0|1|7500
110514	Damage	13|0|11100|0|0|0|1|7500	13|0|11753|0|0|0|1|7500	13|0|12406|0|0|0|1|7500	13|0|13059|0|0|0|1|7500	13|0|13712|0|0|0|1|7500	13|0|14365|0|0|0|1|7500	13|0|15018|0|0|0|1|7500	13|0|15671|0|0|0|1|7500	13|0|16324|0|0|0|1|7500	13|0|16976|0|0|0|1|7500	13|0|17629|0|0|0|1|7500	13|0|18282|0|0|0|1|7500	13|0|18935|0|0|0|1|7500	13|0|19588|0|0|0|1|7500	13|0|20241|0|0|0|1|7500	13|0|20894|0|0|0|1|7500	13|0|21547|0|0|0|1|7500	13|0|22200|0|0|0|1|7500	13|0|22853|0|0|0|1|7500	13|0|23506|0|0|0|1|7500	13|0|24159|0|0|0|1|7500	13|0|24812|0|0|0|1|7500	13|0|25465|0|0|0|1|7500	13|0|26118|0|0|0|1|7500	13|0|26771|0|0|0|1|7500	13|0|27424|0|0|0|1|7500	13|0|28076|0|0|0|1|7500	13|0|28729|0|0|0|1|7500	13|0|29382|0|0|0|1|7500	13|0|30035|0|0|0|1|7500	13|0|30688|0|0|0|1|7500	13|0|31341|0|0|0|1|7500	13|0|31994|0|0|0|1|7500	13|0|32647|0|0|0|1|7500	13|0|33300|0|0|0|1|7500
110515	DragNpc	1|1|00.5|1																																		
110516	AddBuff	110516																																		
110516000	ShakeCamera	1|00.03|0|5|00.7|1																																		
110517	AddBuff	110517																																		
110517000	ShakeCamera	1|00.03|0|10|00.7|1																																		
110518	AddBuff	110518																																		
110519	AddBuff	110519																																		
110519000	AddBehavior	110519																																		
110520	AddBuff	110520																																		
110520000	AddBehavior	110520																																		
110521	Damage	21|0|3000|0|0|0|1|7500	21|0|3176|0|0|0|1|7500	21|0|3353|0|0|0|1|7500	21|0|3529|0|0|0|1|7500	21|0|3706|0|0|0|1|7500	21|0|3882|0|0|0|1|7500	21|0|4059|0|0|0|1|7500	21|0|4235|0|0|0|1|7500	21|0|4412|0|0|0|1|7500	21|0|4588|0|0|0|1|7500	21|0|4765|0|0|0|1|7500	21|0|4941|0|0|0|1|7500	21|0|5118|0|0|0|1|7500	21|0|5294|0|0|0|1|7500	21|0|5471|0|0|0|1|7500	21|0|5647|0|0|0|1|7500	21|0|5824|0|0|0|1|7500	21|0|6000|0|0|0|1|7500	21|0|6176|0|0|0|1|7500	21|0|6353|0|0|0|1|7500	21|0|6529|0|0|0|1|7500	21|0|6706|0|0|0|1|7500	21|0|6882|0|0|0|1|7500	21|0|7059|0|0|0|1|7500	21|0|7235|0|0|0|1|7500	21|0|7412|0|0|0|1|7500	21|0|7588|0|0|0|1|7500	21|0|7765|0|0|0|1|7500	21|0|7941|0|0|0|1|7500	21|0|8118|0|0|0|1|7500	21|0|8294|0|0|0|1|7500	21|0|8471|0|0|0|1|7500	21|0|8647|0|0|0|1|7500	21|0|8824|0|0|0|1|7500	21|0|9000|0|0|0|1|7500
110522	Damage	22|0|6000|0|0|0|1|7500	22|0|6353|0|0|0|1|7500	22|0|6706|0|0|0|1|7500	22|0|7059|0|0|0|1|7500	22|0|7412|0|0|0|1|7500	22|0|7765|0|0|0|1|7500	22|0|8118|0|0|0|1|7500	22|0|8471|0|0|0|1|7500	22|0|8824|0|0|0|1|7500	22|0|9176|0|0|0|1|7500	22|0|9529|0|0|0|1|7500	22|0|9882|0|0|0|1|7500	22|0|10235|0|0|0|1|7500	22|0|10588|0|0|0|1|7500	22|0|10941|0|0|0|1|7500	22|0|11294|0|0|0|1|7500	22|0|11647|0|0|0|1|7500	22|0|12000|0|0|0|1|7500	22|0|12353|0|0|0|1|7500	22|0|12706|0|0|0|1|7500	22|0|13059|0|0|0|1|7500	22|0|13412|0|0|0|1|7500	22|0|13765|0|0|0|1|7500	22|0|14118|0|0|0|1|7500	22|0|14471|0|0|0|1|7500	22|0|14824|0|0|0|1|7500	22|0|15176|0|0|0|1|7500	22|0|15529|0|0|0|1|7500	22|0|15882|0|0|0|1|7500	22|0|16235|0|0|0|1|7500	22|0|16588|0|0|0|1|7500	22|0|16941|0|0|0|1|7500	22|0|17294|0|0|0|1|7500	22|0|17647|0|0|0|1|7500	22|0|18000|0|0|0|1|7500
110523	Damage	23|0|9000|0|0|0|1|7500	23|0|9529|0|0|0|1|7500	23|0|10059|0|0|0|1|7500	23|0|10588|0|0|0|1|7500	23|0|11118|0|0|0|1|7500	23|0|11647|0|0|0|1|7500	23|0|12176|0|0|0|1|7500	23|0|12706|0|0|0|1|7500	23|0|13235|0|0|0|1|7500	23|0|13765|0|0|0|1|7500	23|0|14294|0|0|0|1|7500	23|0|14824|0|0|0|1|7500	23|0|15353|0|0|0|1|7500	23|0|15882|0|0|0|1|7500	23|0|16412|0|0|0|1|7500	23|0|16941|0|0|0|1|7500	23|0|17471|0|0|0|1|7500	23|0|18000|0|0|0|1|7500	23|0|18529|0|0|0|1|7500	23|0|19059|0|0|0|1|7500	23|0|19588|0|0|0|1|7500	23|0|20118|0|0|0|1|7500	23|0|20647|0|0|0|1|7500	23|0|21176|0|0|0|1|7500	23|0|21706|0|0|0|1|7500	23|0|22235|0|0|0|1|7500	23|0|22765|0|0|0|1|7500	23|0|23294|0|0|0|1|7500	23|0|23824|0|0|0|1|7500	23|0|24353|0|0|0|1|7500	23|0|24882|0|0|0|1|7500	23|0|25412|0|0|0|1|7500	23|0|25941|0|0|0|1|7500	23|0|26471|0|0|0|1|7500	23|0|27000|0|0|0|1|7500
110524	Damage	23|0|9000|0|0|0|1|7500	23|0|9529|0|0|0|1|7500	23|0|10059|0|0|0|1|7500	23|0|10588|0|0|0|1|7500	23|0|11118|0|0|0|1|7500	23|0|11647|0|0|0|1|7500	23|0|12176|0|0|0|1|7500	23|0|12706|0|0|0|1|7500	23|0|13235|0|0|0|1|7500	23|0|13765|0|0|0|1|7500	23|0|14294|0|0|0|1|7500	23|0|14824|0|0|0|1|7500	23|0|15353|0|0|0|1|7500	23|0|15882|0|0|0|1|7500	23|0|16412|0|0|0|1|7500	23|0|16941|0|0|0|1|7500	23|0|17471|0|0|0|1|7500	23|0|18000|0|0|0|1|7500	23|0|18529|0|0|0|1|7500	23|0|19059|0|0|0|1|7500	23|0|19588|0|0|0|1|7500	23|0|20118|0|0|0|1|7500	23|0|20647|0|0|0|1|7500	23|0|21176|0|0|0|1|7500	23|0|21706|0|0|0|1|7500	23|0|22235|0|0|0|1|7500	23|0|22765|0|0|0|1|7500	23|0|23294|0|0|0|1|7500	23|0|23824|0|0|0|1|7500	23|0|24353|0|0|0|1|7500	23|0|24882|0|0|0|1|7500	23|0|25412|0|0|0|1|7500	23|0|25941|0|0|0|1|7500	23|0|26471|0|0|0|1|7500	23|0|27000|0|0|0|1|7500
110525	Damage	21|0|1000|0|0|0|1|7500	21|0|1059|0|0|0|1|7500	21|0|1118|0|0|0|1|7500	21|0|1176|0|0|0|1|7500	21|0|1235|0|0|0|1|7500	21|0|1294|0|0|0|1|7500	21|0|1353|0|0|0|1|7500	21|0|1412|0|0|0|1|7500	21|0|1471|0|0|0|1|7500	21|0|1529|0|0|0|1|7500	21|0|1588|0|0|0|1|7500	21|0|1647|0|0|0|1|7500	21|0|1706|0|0|0|1|7500	21|0|1765|0|0|0|1|7500	21|0|1824|0|0|0|1|7500	21|0|1882|0|0|0|1|7500	21|0|1941|0|0|0|1|7500	21|0|2000|0|0|0|1|7500	21|0|2059|0|0|0|1|7500	21|0|2118|0|0|0|1|7500	21|0|2176|0|0|0|1|7500	21|0|2235|0|0|0|1|7500	21|0|2294|0|0|0|1|7500	21|0|2353|0|0|0|1|7500	21|0|2412|0|0|0|1|7500	21|0|2471|0|0|0|1|7500	21|0|2529|0|0|0|1|7500	21|0|2588|0|0|0|1|7500	21|0|2647|0|0|0|1|7500	21|0|2706|0|0|0|1|7500	21|0|2765|0|0|0|1|7500	21|0|2824|0|0|0|1|7500	21|0|2882|0|0|0|1|7500	21|0|2941|0|0|0|1|7500	21|0|3000|0|0|0|1|7500
110526	Damage	22|0|2000|0|0|0|1|7500	22|0|2118|0|0|0|1|7500	22|0|2235|0|0|0|1|7500	22|0|2353|0|0|0|1|7500	22|0|2471|0|0|0|1|7500	22|0|2588|0|0|0|1|7500	22|0|2706|0|0|0|1|7500	22|0|2824|0|0|0|1|7500	22|0|2941|0|0|0|1|7500	22|0|3059|0|0|0|1|7500	22|0|3176|0|0|0|1|7500	22|0|3294|0|0|0|1|7500	22|0|3412|0|0|0|1|7500	22|0|3529|0|0|0|1|7500	22|0|3647|0|0|0|1|7500	22|0|3765|0|0|0|1|7500	22|0|3882|0|0|0|1|7500	22|0|4000|0|0|0|1|7500	22|0|4118|0|0|0|1|7500	22|0|4235|0|0|0|1|7500	22|0|4353|0|0|0|1|7500	22|0|4471|0|0|0|1|7500	22|0|4588|0|0|0|1|7500	22|0|4706|0|0|0|1|7500	22|0|4824|0|0|0|1|7500	22|0|4941|0|0|0|1|7500	22|0|5059|0|0|0|1|7500	22|0|5176|0|0|0|1|7500	22|0|5294|0|0|0|1|7500	22|0|5412|0|0|0|1|7500	22|0|5529|0|0|0|1|7500	22|0|5647|0|0|0|1|7500	22|0|5765|0|0|0|1|7500	22|0|5882|0|0|0|1|7500	22|0|6000|0|0|0|1|7500
110527	Damage	23|0|3000|0|0|0|1|7500	23|0|3176|0|0|0|1|7500	23|0|3353|0|0|0|1|7500	23|0|3529|0|0|0|1|7500	23|0|3706|0|0|0|1|7500	23|0|3882|0|0|0|1|7500	23|0|4059|0|0|0|1|7500	23|0|4235|0|0|0|1|7500	23|0|4412|0|0|0|1|7500	23|0|4588|0|0|0|1|7500	23|0|4765|0|0|0|1|7500	23|0|4941|0|0|0|1|7500	23|0|5118|0|0|0|1|7500	23|0|5294|0|0|0|1|7500	23|0|5471|0|0|0|1|7500	23|0|5647|0|0|0|1|7500	23|0|5824|0|0|0|1|7500	23|0|6000|0|0|0|1|7500	23|0|6176|0|0|0|1|7500	23|0|6353|0|0|0|1|7500	23|0|6529|0|0|0|1|7500	23|0|6706|0|0|0|1|7500	23|0|6882|0|0|0|1|7500	23|0|7059|0|0|0|1|7500	23|0|7235|0|0|0|1|7500	23|0|7412|0|0|0|1|7500	23|0|7588|0|0|0|1|7500	23|0|7765|0|0|0|1|7500	23|0|7941|0|0|0|1|7500	23|0|8118|0|0|0|1|7500	23|0|8294|0|0|0|1|7500	23|0|8471|0|0|0|1|7500	23|0|8647|0|0|0|1|7500	23|0|8824|0|0|0|1|7500	23|0|9000|0|0|0|1|7500
110528	Damage	23|0|3000|0|0|0|1|7500	23|0|3176|0|0|0|1|7500	23|0|3353|0|0|0|1|7500	23|0|3529|0|0|0|1|7500	23|0|3706|0|0|0|1|7500	23|0|3882|0|0|0|1|7500	23|0|4059|0|0|0|1|7500	23|0|4235|0|0|0|1|7500	23|0|4412|0|0|0|1|7500	23|0|4588|0|0|0|1|7500	23|0|4765|0|0|0|1|7500	23|0|4941|0|0|0|1|7500	23|0|5118|0|0|0|1|7500	23|0|5294|0|0|0|1|7500	23|0|5471|0|0|0|1|7500	23|0|5647|0|0|0|1|7500	23|0|5824|0|0|0|1|7500	23|0|6000|0|0|0|1|7500	23|0|6176|0|0|0|1|7500	23|0|6353|0|0|0|1|7500	23|0|6529|0|0|0|1|7500	23|0|6706|0|0|0|1|7500	23|0|6882|0|0|0|1|7500	23|0|7059|0|0|0|1|7500	23|0|7235|0|0|0|1|7500	23|0|7412|0|0|0|1|7500	23|0|7588|0|0|0|1|7500	23|0|7765|0|0|0|1|7500	23|0|7941|0|0|0|1|7500	23|0|8118|0|0|0|1|7500	23|0|8294|0|0|0|1|7500	23|0|8471|0|0|0|1|7500	23|0|8647|0|0|0|1|7500	23|0|8824|0|0|0|1|7500	23|0|9000|0|0|0|1|7500
110529	DragNpc	1|1|400|0																																		
110531	Damage	31|0|5500|0|0|0|1|7500	31|0|5824|0|0|0|1|7500	31|0|6147|0|0|0|1|7500	31|0|6471|0|0|0|1|7500	31|0|6794|0|0|0|1|7500	31|0|7118|0|0|0|1|7500	31|0|7441|0|0|0|1|7500	31|0|7765|0|0|0|1|7500	31|0|8088|0|0|0|1|7500	31|0|8412|0|0|0|1|7500	31|0|8735|0|0|0|1|7500	31|0|9059|0|0|0|1|7500	31|0|9382|0|0|0|1|7500	31|0|9706|0|0|0|1|7500	31|0|10029|0|0|0|1|7500	31|0|10353|0|0|0|1|7500	31|0|10676|0|0|0|1|7500	31|0|11000|0|0|0|1|7500	31|0|11324|0|0|0|1|7500	31|0|11647|0|0|0|1|7500	31|0|11971|0|0|0|1|7500	31|0|12294|0|0|0|1|7500	31|0|12618|0|0|0|1|7500	31|0|12941|0|0|0|1|7500	31|0|13265|0|0|0|1|7500	31|0|13588|0|0|0|1|7500	31|0|13912|0|0|0|1|7500	31|0|14235|0|0|0|1|7500	31|0|14559|0|0|0|1|7500	31|0|14882|0|0|0|1|7500	31|0|15206|0|0|0|1|7500	31|0|15529|0|0|0|1|7500	31|0|15853|0|0|0|1|7500	31|0|16176|0|0|0|1|7500	31|0|16500|0|0|0|1|7500
110532	Damage	32|0|11000|0|0|0|1|7500	32|0|11647|0|0|0|1|7500	32|0|12294|0|0|0|1|7500	32|0|12941|0|0|0|1|7500	32|0|13588|0|0|0|1|7500	32|0|14235|0|0|0|1|7500	32|0|14882|0|0|0|1|7500	32|0|15529|0|0|0|1|7500	32|0|16176|0|0|0|1|7500	32|0|16824|0|0|0|1|7500	32|0|17471|0|0|0|1|7500	32|0|18118|0|0|0|1|7500	32|0|18765|0|0|0|1|7500	32|0|19412|0|0|0|1|7500	32|0|20059|0|0|0|1|7500	32|0|20706|0|0|0|1|7500	32|0|21353|0|0|0|1|7500	32|0|22000|0|0|0|1|7500	32|0|22647|0|0|0|1|7500	32|0|23294|0|0|0|1|7500	32|0|23941|0|0|0|1|7500	32|0|24588|0|0|0|1|7500	32|0|25235|0|0|0|1|7500	32|0|25882|0|0|0|1|7500	32|0|26529|0|0|0|1|7500	32|0|27176|0|0|0|1|7500	32|0|27824|0|0|0|1|7500	32|0|28471|0|0|0|1|7500	32|0|29118|0|0|0|1|7500	32|0|29765|0|0|0|1|7500	32|0|30412|0|0|0|1|7500	32|0|31059|0|0|0|1|7500	32|0|31706|0|0|0|1|7500	32|0|32353|0|0|0|1|7500	32|0|33000|0|0|0|1|7500
