Id	Name	Info	BornPosition[1]	BornPosition[2]	BornPosition[3]	BornPosition[4]	BornPosition[5]	LookPosition[1]	LookPosition[2]	LookPosition[3]	LookPosition[4]	LookPosition[5]	DefaultObstacleArea[1]	DefaultObstacleArea[2]	DefaultObstacleArea[3]	DefaultObstacleArea[4]	DefaultDynamicObject[1]	DefaultDynamicObject[2]	DefaultDynamicObject[3]	DefaultDynamicObject[4]
301404280	Scene00005a	31150208	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301404290	Scene01106	31150209	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301404300	Scene01206	31150210	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301403010	Scene00311d	31150001	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301403070	Scene00301d	31150007	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301403090	Scene00501b	31150009	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301403100	Scene00104c	31150010	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301403110	Scene00308a	31150011	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301403120	Scene01301	31150012	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301403130	SceneDLC00105	31150101	PB1	PB1	PB1	PB1	PB1	S1	S1	S1	S1	S1								
301403170	SceneEX00201a	31150105	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301403200	Scene01301	31150012	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301403210	Scene01104	31150201	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301403220	Scene01204	31150202	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301403240	Scene00303a	31150204	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301403250	Scene07005	31150205	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301403260	Scene00202a	31150206	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301405010	Scene00311d	31150001	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301405070	Scene00301d	31150007	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301405090	Scene00501b	31150009	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301405100	Scene00104c	31150010	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301405110	Scene00308a	31150011	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301405120	Scene01301	31150012	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301405130	SceneDLC00105	31150101	PB1	PB1	PB1	PB1	PB1	S1	S1	S1	S1	S1								
301405170	SceneEX00201a	31150105	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301405200	Scene01301	31150012	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301405210	Scene01104	31150201	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301405220	Scene01204	31150202	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301405240	Scene00303a	31150204	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301405250	Scene07005	31150205	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301405260	Scene00202a	31150206	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
