Id	Name	Info	BornPosition[1]	BornPosition[2]	BornPosition[3]	BornPosition[4]	BornPosition[5]	LookPosition[1]	LookPosition[2]	LookPosition[3]	LookPosition[4]	LookPosition[5]	DefaultObstacleArea[1]	DefaultObstacleArea[2]	DefaultObstacleArea[3]	DefaultObstacleArea[4]	DefaultDynamicObject[1]	DefaultDynamicObject[2]	DefaultDynamicObject[3]	DefaultDynamicObject[4]
301501910	Scene00504b	14010131	PB1	PB1	PB1	PB1	PB1	S1	S2	S3	S4									
301501920	Scene00103a	30150129	PB1	PB1	PB1	PB1	PB1	S1	S2	S3	S4									
301501930	Scene01104	14010222	PB1	PB1	PB1	PB1	PB1	S1	S2	S3	S4									
301501940	SceneDLC00104	30150185	PB1	PB1	PB1	PB1	PB1	S1	S2	S3										
301501950	Scene00403b	30150187	PB1	PB1	PB1	PB1	PB1	S1	S2	S3										
301501960	Scene01104	30150129	PB1	PB1	PB1	PB1	PB1	S1	S2	S3										
301700010	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700020	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700030	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700040	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700050	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700060	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700070	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700080	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700090	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700100	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700110	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700120	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700130	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700140	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700150	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700160	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700170	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700180	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700190	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700200	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700210	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700220	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700230	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700240	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700250	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700260	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700270	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700280	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700290	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700300	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700310	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700320	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700330	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700340	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700350	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700360	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700370	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700380	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700390	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700400	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700410	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700420	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700430	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700440	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700450	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700460	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700470	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700480	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700490	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700500	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700510	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700520	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700530	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700540	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700550	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700560	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700570	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700580	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700590	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700600	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700610	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700620	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700630	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700640	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700650	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700660	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700670	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700680	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700690	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700700	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700710	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700720	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700730	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700740	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700750	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700760	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700770	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700780	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700790	Scene01302xzm	30170093	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700800	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301700910	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	B101												
301700920	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	B101												
301700930	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	B101												
301700940	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	B101												
301700950	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	B101												
301701010	Scene01201a	99920056	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701020	Scene01201a	99920056	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701030	Scene01303xingzoumian	99920053	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701040	Scene01303xingzoumian	99920053	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701050	Scene01104	14010223	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701060	Scene01104	14010223	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701070	SceneDLC00104	30150185	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701080	SceneDLC00104	30150185	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701090	Scene07004	12050301	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701100	Scene07004	12050301	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701110	Scene01301	99920055	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701120	Scene01301	99920055	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701130	Scene01303xingzoumian	99920053	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701140	Scene07004	12050301	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701150	SceneDLC00104	30150185	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701160	Scene01201a	99920056	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701170	Scene01104	14010223	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701180	Scene01104	14010223	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701190	Scene01301	99920055	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701200	Scene01301	99920055	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701210	Scene01201a	99920056	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701220	Scene01201a	99920056	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701230	Scene01303xingzoumian	99920053	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701240	Scene01303xingzoumian	99920053	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701250	Scene01104	14010223	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701260	Scene01104	14010223	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701270	SceneDLC00104	30150185	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701280	SceneDLC00104	30150185	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701290	Scene07004	12050301	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701300	Scene07004	12050301	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701310	Scene01301	99920055	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701320	Scene01301	99920055	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701330	Scene01303xingzoumian	99920053	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701340	Scene07004	12050301	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701350	SceneDLC00104	30150185	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701360	Scene01201a	99920056	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701370	Scene01104	14010223	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701380	Scene01104	14010223	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701390	Scene01301	99920055	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701400	Scene01301	99920055	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701910	Scene07004	12050301	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701920	Scene01104	14010223	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701930	Scene01303xingzoumian	99920053	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701940	SceneDLC00104	30150185	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701950	Scene01301	99920055	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301701960	Scene01201a	99920056	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710010	Scene92101a	99920071	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710020	Scene01106	99920072	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710030	Scene00306d	99920073	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710040	Scene00304d	99920074	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710050	Scene01301	99920075	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710060	Scene01304	99920076	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710070	Scene01106	99920072	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710080	Scene01303pt	99920078	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710090	Scene01303xingzoumian	99920079	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710100	Scene01105	99920080	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710110	Scene01202	99920081	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710120	Scene01106	99920072	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710130	Scene00503d	99920083	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710140	Scene01003	99920084	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710150	Scene01007	99920085	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710160	Scene01201	99920086	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710170	Scene01202	99920087	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710180	Scene01106	99920088	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710190	Scene01206	99920089	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710200	Scene00901a	99920090	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710210	Scene90105a	99920091	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710220	Scene01106	10110204	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301710230	SceneDLC00101	30171023	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301720010	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301720020	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301720030	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301720040	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301720050	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301720060	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301720070	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301720080	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301720090	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301720100	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301720110	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301720120	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301720130	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301720140	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301720150	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301720160	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301720170	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301720180	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301720190	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301721010	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301721020	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301721030	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301721040	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301721050	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301721060	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301721070	Scene01304	99920057	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
301721080	Scene01301	30170092	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
