Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[3]	MagicLauncherNpc[2]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	TimeScale	TimeScaleDuration
11031302	黄球2消-2	1	4	4			0			4			0.1						-1		FxR2WeilaAttack31Shouji						-1			1					0	0	0								0							0	3	330	0.2	0.1	110313021	110331							110313022	1.1			0					0	1				
11031303	黄球2消-3	1	4	4			0			4			0.1						-1		FxR2WeilaAttack31Shouji						-1			1					0	0	0								0							0	3	30	0.2	0.1	110313031	110331							110313032	1.1			0					0	1				
11031304	黄球2消-4	1	4	4			0			4			0.1						-1		FxR2WeilaAttack31Shouji						-1			1					0	0	0								0							0	3	330	0.2	0.1	110313041	110331							110313042	1.1			0					0	1				
11031305	黄球2消-5	1	4	4			0			4			0.1						-1		FxR2WeilaAttack31Shouji						-1			1					0	0	0								0							0	3	30	0.2	0.1	110313051	110331							110313052	1.1			0					0	1				
11031311	黄球2消-11	1	4	3			65			4			2						-1		FxR2WeilaAttack31DandaoShouji						-1			1					0	0	0								0							0	3	330	0.2	0.2	110313111	110334							110313112	0.9			0					0	1				
11031401	黄球3消-1	1	4	4			0			4			0.1						-1		FxR2WeilaAttack31Shouji						-1			1					0	0	0								0							0	3	30	0.2	0.1	110314011	110332							110314012	1.1			0					0	1				
11031402	黄球3消-2	1	4	4			0			4			0.1						-1		FxR2WeilaAttack31Shouji						-1			1					0	0	0								0							0	3	330	0.2	0.1	110314021	110332							110314022	1.1			0					0	1				
11031403	黄球3消-3	1	4	4			0			4			0.1						-1		FxR2WeilaAttack31Shouji						-1			1					0	0	0								0							0	3	30	0.2	0.1	110314031	110332							110314032	1.1			0					0	1				
11031404	黄球3消-4	1	4	4			0			4			0.1						-1		FxR2WeilaAttack31Shouji						-1			1					0	0	0								0							0	3	330	0.2	0.1	110314041	110332							110314042	1.1			0					0	1				
11031405	黄球3消-5	1	4	4			0			4			0.1						-1		FxR2WeilaAttack31Shouji						-1			1					0	0	0								0							0	3	30	0.2	0.1	110314051	110332							110314052	1.1			0					0	1				
11031411	黄球3消-11	1	4	3			65			4			2						-1		FxR2WeilaAttack31DandaoShouji						-1			1					0	0	0								0							0	3	330	0.2	0.2	110314111	110335							110314112	0.9			0					0	1				
11031501	QTE技能-1	2	4		0.5	2.4	0			3			0.1						-1		FxTongyongCureshouji						-1			1					0	0	0								0							0	3		0.2	0.1		110360								0	HitCase		0					0	1				
11031502	QTE技能-2	2	4		0.5	2.4	0			4			0.1						-1								-1			1					0	0	0								0							0	2		0.2	0.1	110315021	110361								0.8			0					0	1				
11031508	QTE技能-一般效果	2	4				0			3			0.1						-1								-1			1					0	0	0								3							4	3		0	0		110373	110374							0	HitCase		0					0	1				
11031509	QTE技能-SSS效果	2	4				0			3			0.1						-1								-1			1					0	0	0								3							4	3		0	0		110394	110374							0	HitCase		0					0	1				
11031801	大招动作-爆发伤害	2	5				0			4			0.1						-1		FxR2WeilaAttack51Shouji						-1			1					0	0	0								0							0	3		0.2	0.1	110318011	110350								0.8		1	0					0	1				
11031802	大招动作-非天赋伤害子弹	2	5				50			4		1	5.9						-1	1	FxR2WeilaAttack51Shouji		1			0.3	-1			7	1				0	0	0								3							4	3		0.2	0.1		110351								0.8		1	0					0	1				
11031803	大招动作-非天赋增益子弹	2	5				50			3		1	5.9						-1	1			0.1		FxR2WeilaAttack51Dandao	0.3	-1			7	1				0	0	0								3							4	3		0	0		110353	110354	110373	110355					0	HitCase		0					0	1				
11031804	大招动作-非天赋治疗子弹	2	5				50			3		1	5.9						-1	1	FxTongyongCureshouji		1			0.3	-1			7	1				0	0	0								3							4	3		0	0		110352								0	HitCase	1	0					0	1				
11031806	大招动作-SSS天赋伤害子弹	2	5				50			4		1	5.9						-1	1	FxR2WeilaAttack51Shouji		1			0.3	-1			7	1				0	0	0								3							4	3		0.2	0.1		110351								0.8		1	0					0	1				
11031807	大招动作-SSS天赋增益子弹	2	5				50			3		1	5.9						-1	1			0.1		FxR2WeilaAttack51Dandao	0.3	-1			7	1				0	0	0								3							4	3		0	0		110353	110354	110394	110355					0	HitCase		0					0	1				
11031808	大招动作-SSS天赋治疗子弹	2	5				50			3		1	5.9						-1	1	FxTongyongCureshouji		1			0.3	-1			7	1				0	0	0								3							4	3		0	0		110352								0	HitCase	1	0					0	1				
11031809	大招-敌人超算空间	2	99				0			4			0.1						-1								-1			1					0	0	0								0							0	3		0	0		110358								0	HitCase		0					0	1				
11031810	大招动作-SSS+天赋伤害子弹	2	5				50			4		1	9.9						-1	1	FxR2WeilaAttack51Shouji		1			0.3	-1			7	1				0	0	0								3							4	3		0.2	0.1		110351								0.8		1	0					0	1				
11031811	大招动作-SSS+天赋增益子弹	2	5				50			3		1	9.9						-1	1			0.1		FxR2WeilaAttack51DandaoEx	0.3	-1			7	1				0	0	0								3							4	3		0	0		110353	110354	110373	110355					0	HitCase		0					0	1				
11031812	大招动作-SSS+天赋治疗子弹	2	5				50			3		1	9.9						-1	1	FxTongyongCureshouji		1			0.3	-1			7	1				0	0	0								3							4	3		0	0		110352								0	HitCase	1	0					0	1				
11031814	大招动作-SSS和SSS+天赋伤害子弹	2	5				50			4		1	9.9						-1	1	FxR2WeilaAttack51Shouji		1			0.3	-1			7	1				0	0	0								3							4	3		0.2	0.1		110351								0.8		1	0					0	1				
11031815	大招动作-SSS和SSS+天赋增益子弹	2	5				50			3		1	9.9						-1	1			0.1		FxR2WeilaAttack51DandaoEx	0.3	-1			7	1				0	0	0								3							4	3		0	0		110353	110354	110394	110355					0	HitCase		0					0	1				
11031816	大招动作-SSS和SSS+天赋治疗子弹	2	5				50			3		1	9.9						-1	1	FxTongyongCureshouji		1			0.3	-1			7	1				0	0	0								3							4	3		0	0		110352								0	HitCase	1	0					0	1				
11032401	出场技-1	1	8	4	-2		50			4			0.1						-1		FxR2WeilaAttack11Shouji						-1			1					0	0	0								0							0	3		0.2	0.1	110324011	110312							110324012	0.8			1					0	1				
11032402	出场技-2	1	6	4	-1		0			4			0.1						-1		FxR2WeilaAttack11Shouji						-1			1					0	0	0								0							0	3		0.2	0.1	110324021	110312							110324022	0.8			0					0	1				
11032403	出场技-3	1	8	4	2		50			4			0.15						-1		FxR2WeilaAttack11Shouji						-1			1					0	0	0								0							0	3		0.2	0.1	110324031	110312							110324032	0.8			1					0	1				
11032404	出场技-4	1	6	4	1		0			4			0.1						-1		FxR2WeilaAttack11Shouji						-1			1					0	0	0								0							0	3		0.2	0.1	110324041	110312							110324042	0.8			0					0	1				
11032405	出场技-5	1	4	4			50			4			0.2						-1		FxR2WeilaAttack11Shouji						-1			1					0	0	0								0							0	3		0.2	0.1	110324051	110312							110324052	0.8			1					0	1				
11032406	出场技-6	1	4	4			0			4			0.1						-1		FxR2WeilaAttack11Shouji						-1			1					0	0	0								0							0	3		0.2	0.1	110324061	110312							110324062	0.8			0					0	1				
11032407	出场技-7	1	4	4			50			4			0.2						-1		FxR2WeilaAttack11Shouji						-1			1					0	0	0								0							0	3		0.2	0.1	110324071	110312							110324072	0.8			1					0	1				
11032408	出场技-8	1	8	3		1.5	0			4			0.1						-1		FxR2WeilaAttack11Shouji						-1			1					0	0	0								0							0	3		0.2	0.1	110324081	110312							110324082	0.8			0					0	1				
11032410	出场技-10	1	4	4			50			4			0.8						-1	1			0.05				-1			1					0	0	0								0							0	3		0.2	0.1		110316								0	HitCase		1					0	1				
11032411	出场技-11	1	4	6		2	50			4			0.2						-1	1			0.05				-1			1					0	0	0								0							0	3		0.2	0.1		110316								0	HitCase		1					0	1				
11032501	被动蓄力攻击1-1	1	4	3		1	0			4			0.1						-1		FxR2WeilaAttack41Shouji						-1			1					0	0	0								0							0	3	330	0.2	0.12	110325011	110349							110325012	0.8			0					0	1				
11032511	被动蓄力攻击1-远程伤害	2	2.5				0			4			0.1						-1		FxR2WeilaBeidongShouji						-1			1					0	0	0								1							1	3	330	0.2	0.2	110325111	110343	110348						110325112	0.8			0					0	1				
11032512	被动蓄力攻击1-远程特效	2	0.3				0			4			2						-1						FxR2WeilaAttack41Dandao		-1			1					0	0	0								1							1	3		0.2	0.1										1.2	HitCase		0					0	1				
11032516	被动蓄力攻击1-减速子弹	2	99				0			5			0.1						-1								-1			1					0	0	0								0							0	3		0.2	0.1		110348								0	HitCase		0					0	1				
11032517	被动蓄力攻击1-消除减速子弹	2	99				0			5			0.1						-1								-1			1					0	0	0								3							4	3		0.2	0.1		110375								0	HitCase		0					0	1				
11032601	被动蓄力攻击2-1	2	2.5				0			4			0.1						-1		FxR2WeilaAttack42Shouji01						-1			1					0	0	0								0							0	3	30	0.2	0.12	110326011	110349							110326012	0.8			0					0	1				
11032602	被动蓄力攻击2-2	2	2.5				0			4			0.1						-1		FxR2WeilaAttack42Shouji02						-1			1					0	0	0								0							0	3	30	0.2	0.12	110326021	110349							110326022	0.8			0					0	1				
11032606	被动蓄力攻击2-6	2	2.5				0			4			0.1						-1		FxR2WeilaBeidongShouji						-1			1					0	0	0								1							1	3	30	0.2	0.2	110326061	110344	110348						110326062	0.8			0					0	1				
11032607	被动蓄力攻击2-7	2	2.5				0			4			0.1						-1		FxR2WeilaBeidongShouji						-1			1					0	0	0								1							1	3	30	0.2	0.2	110326071	110344	110348						110326072	0.8			0					0	1				
11032608	被动蓄力攻击2-8	2	0.3				0			4			2						-1						FxR2WeilaAttack42Dandao01		-1			1					0	0	0								1							1	3		0.2	0.1										0.3	HitCase		0					0	1				
11032609	被动蓄力攻击2-9	2	0.3				0			4			2						-1						FxR2WeilaAttack42Dandao02		-1			1					0	0	0								1							1	3		0.2	0.1										0.4	HitCase		0					0	1				
11032701	被动蓄力攻击3-1	2	2.5				0			4			0.1						-1		FxR2WeilaAttack43Shouji						-1			1					0	0	0								0							0	3	30	0.2	0.12	110327011	110349							110327012	0.8			0					0	1				
11032705	被动蓄力攻击3-5	2	2.5				0			4			0.1						-1		FxR2WeilaBeidongShouji						-1			1					0	0	0								1							1	3	30	0.2	0.2	110327051	110345	110348						110327052	0.8			0					0	1				
11032706	被动蓄力攻击3-6	2	0.3				0			4			2						-1						FxR2WeilaAttack43Dandao		-1			1					0	0	0								1							1	3		0.2	0.1										0.8	HitCase		0					0	1				
11032801	被动蓄力攻击4-1	1	3	4			0			4			0.1						-1		FxR2WeilaAttack44Shouji						-1			1					0	0	0								0							0	3	330	0.2	0.12	110328011	110349							110328012	0.8			0					0	1				
11032805	被动蓄力攻击4-5	2	2.5				0			4			0.1						-1		FxR2WeilaBeidongShouji						-1			1					0	0	0								1							1	3	330	0.2	0.2	110328051	110346	110348						110328052	0.8			0					0	1				
11032806	被动蓄力攻击4-6	2	0.3				0			4			2						-1						FxR2WeilaAttack44Dandao		-1			1					0	0	0								1							1	3		0.2	0.1										1	HitCase		0					0	1				
11032901	被动蓄力攻击5-1	1	3	4		1	0			4			0.1						-1		FxR2WeilaAttack45Shouji01						-1			1					0	0	0								0							0	3	30	0.2	0.12	110329011	110349							110329012	0.8			0					0	1				
11032902	被动蓄力攻击5-2	1	3	4		1	0			4			0.1						-1		FxR2WeilaAttack45Shouji02						-1			1					0	0	0								0							0	3	330	0.2	0.15	110329021	110349							110329022	0.8			0					0	1				
11032906	被动蓄力攻击5-6	2	2.5				0			4			0.1						-1		FxR2WeilaBeidongShouji						-1			1					0	0	0								1							1	3	30	0.2	0.2	110329061	110347	110348						110329062	0.8			0					0	1				
11032907	被动蓄力攻击5-7	2	2.5				0			4			0.1						-1		FxR2WeilaBeidongShouji						-1			1					0	0	0								1							1	3	330	0.2	0.2	110329071	110347	110348						110329072	0.8			0					0	1				
11032908	被动蓄力攻击5-8	2	0.3				0			4			2						-1						FxR2WeilaAttack45Dandao01		-1			1					0	0	0								1							1	3		0.2	0.1										0.8	HitCase		0					0	1				
11032909	被动蓄力攻击5-9	2	0.3				0			4			2						-1						FxR2WeilaAttack45Dandao02		-1			1					0	0	0								1							1	3		0.2	0.1										1.8	HitCase		0					0	1				
11033001	普攻1（位移）-1	1	4	3		1	0			4			0.1						-1		FxR2WeilaAttack01Shouji						-1			1					0	0	0								0							0	3	330	0.2	0.1	110330011	110300							110330012	1			0					0	1				
11033002	普攻1（位移）-2	1	4	3		1	0			4			0.1						-1		FxR2WeilaAttack01Shouji						-1			1					0	0	0								0							0	3	330	0.2	0.1	110330021	110300								1			0					0	1				
11033201	普攻1（闪避后）-1	1	3	4		1.5	50			4			0.1						-1		FxR2WeilaAttack0401Shouji						-1			1					0	0	0								0							0	3	30	0.2	0.1	110332011	110303							110332012	0.9			1					0	1				
11033202	普攻1（闪避后）-2	1	3	4		1.5	0			4			0.1						-1		FxR2WeilaAttack0402Shouji						-1			1					0	0	0								0							0	3	330	0.2	0.1	110332021	110303							110332022	0.8			0					0	1				
11033203	普攻1（闪避后）-3	1	3	4		1.5	0			4			0.1						-1		FxR2WeilaAttack0402Shouji						-1			1					0	0	0								0							0	3	30	0.2	0.1	110332031	110303							110332032	0.8			0					0	1				
