Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[3]	MagicLauncherNpc[2]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	TimeScale	TimeScaleDuration
90700801	至尊进攻-蓄力out-【攻击盒】	2	6		0	0	0			4			0.2						-1		FxMe1ZhizunMd000001Attack01Shouji						-1			1					0	0	0								0							0	1				907008011	801047	907008				907008			0	HitCase	1	1		1	0		1					
90700803	至尊进攻-蓄力out-【预警圈】	2	6		0	0	0			4			0.4						-1						FxYujing1M05S		-1			1					0	0	0								0							0	1													0	HitCase	1	1		1			0					
90700901	至尊进攻-普攻1(寸劲）-【攻击盒】	1	2	3	0	1.5	0			4			0.1						-1		FxMe1ZhizunMd000001Attack02Shouji						-1			1					0	0	0								0							0	1				907009011	801038	907003	907050			907003			0	HitCase		1		1			1					
90701001	至尊进攻-普攻2(寸劲）-【攻击盒】	1	2	3	0	1.5	0			4			0.1						-1		FxMe1ZhizunMd000001Attack03Shouji						-1			1					0	0	0								0							0	1				907010011	801030	907004	907050			907004			0	HitCase		1		1			1					
90701101	至尊通用-普攻2(+回旋踢）-【攻击盒】	1	3	2	0	1	0			4			0.1						-1		FxMe1ZhizunMd000001Attack05Shouji						-1			1					0	0	0								0							0	1				907011011	801020	907006				907006			0	HitCase	1	1		1	0		1					
90701102	至尊进攻-普攻2(+回旋踢）-【攻击盒】	1	4	2.5	0	1	0			4			0.1						-1		FxMe1ZhizunMd000001Attack05Shouji						-1			1					0	0	0								0							0	1				907011021	801030	907007	907054			907007			0	HitCase	1	1		1	0		1					
90701201	至尊进攻-胸口 -【子弹1】	2	0.8		0.02	0	15		2	4			0.66		1	1		1	1						FxMe1ZhizunMd000001Attack11Dandao		1		FxMe1ZhizunMd000001Attack11Shouji	1					0	0	0								0							0	1				907012011	801008								0.2	HitCase	1	0			0	1	1		1			
90701202	至尊进攻-胸口 -【子弹2】	2	0.8		-0.02	0	18		-2	4			0.66		1	1		1	1						FxMe1ZhizunMd000001Attack11Dandao		1		FxMe1ZhizunMd000001Attack11Shouji	1					0	0	0								0							0	1				907012021	801008								0.2	HitCase	1	0			0	1	1		1			
90701203	至尊进攻-胸口 -【子弹3】	2	0.8		-0.02	0	15		-2	4			0.66		1	1		1	1						FxMe1ZhizunMd000001Attack11Dandao		1		FxMe1ZhizunMd000001Attack11Shouji	1					0	0	0								0							0	1				907012031	801008								0.2	HitCase	1	0			0	1	1		1			
90701204	至尊进攻-胸口 -【子弹1】	2	0.8		0.02	0	18		2	4			0.66		1	1		1	1						FxMe1ZhizunMd000001Attack11Dandao		1		FxMe1ZhizunMd000001Attack11Shouji	1					0	0	0								0							0	1				907012041	801008								0.2	HitCase	1	0			0	1	1		1			
90701205	至尊进攻-胸口 -【子弹2】	2	0.8		0.02	0	23		2	4			0.66		1	1		1	1						FxMe1ZhizunMd000001Attack11Dandao		1		FxMe1ZhizunMd000001Attack11Shouji	1					0	0	0								0							0	1				907012051	801015	907014				907014			0.2	HitCase	1	0			0	1	1		1			
90701206	至尊进攻-胸口 -【子弹3】	2	0.8		-0.02	0	23		-2	4			0.66		1	1		1	-1						FxMe1ZhizunMd000001Attack11Dandao		-1		FxMe1ZhizunMd000001Attack11Shouji	1					0	0	0								0							0	1				907012061	801015	907014				907014			0.2	HitCase	1	0			0	1	1		1			
90701211	至尊进攻-胸口 -【预警】	2	0.1		0.1		0			4			0.4						-1						FxMe1ZhizunMd000001FxYujingXian01		-1			1					0	0	0								0							0	1													2.2	HitCase		1		1			0		1			
90701212	至尊进攻-胸口 -【预警】	2	0.1		-0.1		0			4			0.4						-1						FxMe1ZhizunMd000001FxYujingXian01		-1			1					0	0	0								0							0	1													2.2	HitCase		1		1			0		1			
90701213	至尊进攻-胸口 -【预警】	2	0.1		0.1		0			4			0.3						-1						FxMe1ZhizunMd000001FxYujingXian02		-1			1					0	0	0								0							0	1													2.2	HitCase		1		1			0		1			
90701214	至尊进攻-胸口 -【预警】	2	0.1		-0.1		0			4			0.3						-1						FxMe1ZhizunMd000001FxYujingXian02		-1			1					0	0	0								0							0	1													2.2	HitCase		1		1			0		1			
90701401	至尊进攻-Z1	1	2	3	0	0	0			4			0.5						-1								-1			1					0	0	0								0							0	1				907014011	801001	907010				907010			0	HitCase	1	1			0		1					
90701501	至尊进攻-Z2	1	2	3	0	0	0			4			0.5						-1								-1			1					0	0	0								0							0	1				907015011	801001	907011				907011			0	HitCase	1	1			0		1					
90701601	至尊进攻-Z3	1	2	3	0	0	0			4			0.5			1			-1								-1			1					0	0	0								0							0	1				907016011	801001	907012				907012			0	HitCase	1	1			0		1					
