Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
770047			0	-1			1	0	7700470|7700000								
770048			0	-1			1	0	7700480|7700000								
770049			0	-1			1	0	7700490|7700000								
770050			0	-1			1	0	7700500|7700000								
770051			0	-1			1	0	7700510|7700000								
770052			0	-1			1	0	7700520|7700000								
770053			0	-1			1	0	7700530|7700000								
770054			0	-1			1	0	7700540|7700000								
770055			0	-1			1	0	7700550|7700000			770055000					
770056			0	-1			1	0	7700560|7700000			770056000					
770057			0	-1			1	0	7700570|7700000			770057000					
770058			0	-1			1	0	7700580|7700000								
770059			0	-1			1	0	7700590|7700000								
770060			0	-1			1	0	7700600|7700000								
770061			0	-1		770061	1	0	7700610			770061000					
770062			0	-1		770062	1	0	7700620			770062000					
770063			0	-1		770063	1	0	7700630			770063000					
770064			0	-1		770064	1	0	7700640			770064000					
770065			0	-1		770065	1	0	7700650			770065000					
770066			0	-1			1	0	7700660			770066000					
770067			0	-1			1	0	7700670			770067000					
770068			0	-1			1	0	7700680			770068000					
770069			0	-1			1	0	7700690			770069000					
770070			0	-1			1	0	7700700			770070000					
770076			0	-1			1	0	7700760			770076000					
770077			0	-1			5	0	7700770								
770079			0	-1			1	0	7700790			770079000					
770080			0	-1			3	0	7700800								
770082			0	3	203		1	0	7700820|203|200|5			770082000	FxTongyongJiansu	Root			
770083			0	-1			1	0	7700830			770083000					
770084			0	-1			1	0	7700840			770084000					
770085			0	-1			1	0	7700850			770085000					
770086			0	-1			1	0	7700860			770086000					
770087			0	-1			1	0	7700870			770087000					
770088			0	-1			1	0	7700880			770088000					
770089			0	-1			1	0	7700890			770089000					
770090			0	-1			1	0	7700900			770090000					
770091			0	-1			1	0	7700910			770091000					
770092			0	-1	102		1	0	7700920|102|100|6			770092000	FxTongyongJiafang	HitCase			
770093			0	-1			1	0	7700930	7700830|7700840|7700850	7700830|7700840|7700850	770093000					
770094			0	-1			1	0	7700940								
770095			0	-1			1	0	7700950								
770096			0	-1			1	0	7700960								
770097			0	-1			1	0	7700970			770097000					
770098			0	-1			1	0	7700980	7700980|7700990|7701000|7701010|7701020|7701030			FxCizhuiDuanlu0101	RootCase			
770099			0	-1			1	0	7700990	7700980|7700990|7701000|7701010|7701020|7701030			FxCizhuiDuanlu0102	RootCase			
770100			0	-1			1	0	7701000	7700980|7700990|7701000|7701010|7701020|7701030			FxCizhuiDuanlu0103	RootCase			
770101			0	-1			1	0	7701010	7700980|7700990|7701000|7701010|7701020|7701030			FxCizhuiDuanlu0104	RootCase			
770102			0	1			1	0	7701020	7700980|7700990|7701000|7701010|7701020			FxCizhuiDuanlu0105	RootCase			
770103			0	-1			1	0	7701030	7700980|7700990|7701000|7701010|7701030							
770104			0	-1			1	0	7701040	7701040|7701050|7701060|7701070			FxCizhuiDuanlu0201	RootCase			
770105			0	-1			1	0	7701050	7701040|7701050|7701060|7701070			FxCizhuiDuanlu0202	RootCase			
770106			0	1			1	0	7701060	7701040|7701050|7701060			FxCizhuiDuanlu0203	RootCase			
770107			0	-1			1	0	7701070	7701040|7701050|7701070							
770500			0	-1			1	0	7705000|7700000			770500000					
770501			0	-1			1	0	7705010|7700000			770501000					
770502			0	-1			1	0	7705020|7700000			770502000					
770503			0	-1			1	0	7705030|7700000			770503000					
770504			0	-1			1	0	7705040|7700000			770504000					
770505			0	-1			1	0	7705050|7700000			770505000					
770506			0	-1			1	0	7705060|7700000			770506000					
770507			0	-1			1	0	7705070|7700000			770507000					
770508			0	-1			1	0	7705080|7700000			770508000					
770509			0	-1			1	0	7705090|7700000			770509000					
770510			0	-1			1	0	7705100|7700000			770510000					
770511			0	-1			1	0	7705110|7700000			770511000					
770512			0	-1			1	0	7705120|7700000			770512000					
770513			0	-1			1	0	7705130|7700000			770513000					
770514			0	-1			1	0	7705140|7700000			770514000					
770515			0	-1			1	0	7705150|7700000			770515000					
770516			0	-1			1	0	7705160|7700000			770516000					
770517			0	-1			1	0	7705170|7700000			770517000					
770518			0	-1			1	0	7705180|7700000			770518000					
770519			0	-1			1	0	7705190|7700000			770519000					
770520			0	-1			1	0	7705200|7700000			770520000					
770521			0	-1			1	0	7705210|7700000			770521000					
770522			0	-1			1	0	7705220|7700000			770522000					
770523			0	-1			1	0	7705230|7700000			770523000					
770524			0	-1			1	0	7705240|7700000			770524000					
770525			0	-1			1	0	7705250|7700000			770525000					
770526			0	-1			1	0	7705260|7700000			770526000					
770527			0	-1			1	0	7705270|7700000			770527000					
770528			0	-1			1	0	7705280|7700000			770528000					
770529			0	-1			1	0	7705290|7700000			770529000					
770530			0	-1			1	0	7705300|7700000			770530000					
770531			0	-1			1	0	7705310|7700000			770531000					
770532			0	-1			1	0	7705320|7700000			770532000					
770533			0	-1			1	0	7705330|7700000			770533000					
770534			0	-1			1	0	7705340|7700000			770534000					
770535			0	-1			1	0	7705350|7700000			770535000					
770536			0	-1			1	0	7705360|7700000			770536000					
770537			0	-1			1	0	7705370|7700000			770537000					
770538			0	-1			1	0	7705380|7700000			770538000					
770539			0	-1			1	0	7705390|7700000			770539000					
770540			0	-1			1	0	7705400|7700000			770540000					
770541			0	-1			1	0	7705410|7700000			770541000					
770542			0	-1			1	0	7705420|7700000			770542000					
770543			0	-1			1	0	7705430|7700000			770543000					
770544			0	-1			1	0	7705440|7700000			770544000					
770545			0	-1			1	0	7705450|7700000	1000610|1000620|9000300	1000610|1000620|9000300						
770546			0	-1			1	0	7705460|7700000								
770547			0	-1			1	0	7705470|7700000								
770548			0	-1			1	0	7705480|7700000								
770549			0	-1			1	0	7705490|7700000								
770550			0	-1			1	0	7705500|7700000								
770551			0	-1			1	0	7705510|7700000								
770552			0	-1			1	0	7705520|7700000								
770553			0	-1			1	0	7705530|7700000								
770554			0	-1			1	0	7705540|7700000								
770555			0	-1			1	0	7705550|7700000								
770556			0	-1		770556	1	0	7705560			770556000					
770557			0	-1		770557	1	0	7705570			770557000					
770558			0	-1		770558	1	0	7705580			770558000					
770559			0	-1		770559	1	0	7705590			770559000					
770560			0	-1		770560	1	0	7705600			770560000					
770561			0	-1			1	0	7705610			770561000					
770562			0	-1			1	0	7705620			770562000					
770563			0	-1			1	0	7705630			770563000					
770564			0	-1			1	0	7705640			770564000					
770565			0	-1			1	0	7705650			770565000					
770566			0	-1			1	0	7705660			770566000					
770567			0	8			1	0	7705670|202|200|5			770567000					
771001			0	-1			1	0	7710010|205|200|5			771001000					
771002			0	-1			1	0	7710020|205|200|5			771002000					
771003			0	-1			1	0	7710030|205|200|5			771003000					
771004			0	-1			1	0	7710040			771004000					
771005			0	-1			1	0	7710050			771005000					
771006			0	-1			1	0	7710060			771006000					
771007			0	-1			1	0	7710070|201|200|5			771007000					
771008			0	-1			1	0	7710080|201|200|5			771008000					
771009			0	-1			1	0	7710090|201|200|5			771009000					
771010			0	-1			1	0	7710100|201|200|5			771010000					
771011			0	-1			1	0	7710110|201|200|5			771011000					
771012			0	-1			1	0	7710120|201|200|5			771012000					
771013			0	-1			1	0	7710130|201|200|5			771013000					
771014			0	-1			1	0	7710140|201|200|5			771014000					
771015			0	-1			1	0	7710150|201|200|5			771015000					
771016			0	-1			1	0	7710160|201|200|5			771016000					
771017			0	-1			1	0	7710170|201|200|5			771017000					
771018			0	-1			1	0	7710180|201|200|5			771018000					
771019			0	-1			1	0	7710190|201|200|5			771019000					
771020			0	-1			1	0	7710200|201|200|5			771020000					
771021			0	-1			1	0	7710210|201|200|5			771021000					
771022			0	-1			1	0	7710220|202|200|5			771022000					
771023			0	-1			1	0	7710230|202|200|5			771023000					
771024			0	-1			1	0	7710240|202|200|5			771024000					
771025			0	-1			1	0	7710250|201|200|5			771025000					
771026			0	-1			1	0	7710260|201|200|5			771026000					
771027			0	-1			1	0	7710270|201|200|5			771027000					
771028			0	-1			1	0	7710280|201|200|5			771028000					
771029			0	-1			1	0	7710290|201|200|5			771029000					
771030			0	-1			1	0	7710300|201|200|5			771030000					
771031			0	-1			1	0	7710310|201|200|5			771031000					
771032			0	-1			1	0	7710320|201|200|5			771032000					
771033			0	-1			1	0	7710330|201|200|5			771033000					
771034			0	-1			1	0	7710340|201|200|5			771034000					
771035			0	-1			1	0	7710350|201|200|5			771035000					
771036			0	-1			1	0	7710360|201|200|5			771036000					
771037			0	-1			1	0	7710370			771037000					
771038			0	-1			1	0	7710380			771038000					
771039			0	-1			1	0	7710390			771039000					
771040			0	-1			1	0	7710400|202|200|5			771040000					
771041			0	-1			1	0	7710410|202|200|5			771041000					
771042			0	-1			1	0	7710420|202|200|5			771042000					
771043			0	-1			1	0	7710430|202|200|5			771043000					
771044			0	-1			1	0	7710440|202|200|5			771044000					
771045			0	-1			1	0	7710450|202|200|5			771045000					
771046			0	-1			1	0	7710460|202|200|5			771046000					
771047			0	-1			1	0	7710470|202|200|5			771047000					
771048			0	-1			1	0	7710480|202|200|5			771048000					
771049			0	-1			1	0	7710490|202|200|5			771049000					
771050			0	-1			1	0	7710500|202|200|5			771050000					
771051			0	-1			1	0	7710510|202|200|5			771051000					
771052			0	-1			1	0	7710520			771052000					
771053			0	-1			1	0	7710530			771053000					
771054			0	-1			1	0	7710540			771054000					
771055			0	-1			1	0	7710550|203|200|5			771055000					
771056			0	-1			1	0	7710560|203|200|5			771056000					
771057			0	-1			1	0	7710570|203|200|5			771057000					
771058			0	-1			1	0	7710580|203|200|5			771058000					
771059			0	-1			1	0	7710590|203|200|5			771059000					
771060			0	-1			1	0	7710600|203|200|5			771060000					
771061			0	-1			1	0	7710610			771061000					
771062			0	-1			1	0	7710620			771062000					
771063			0	-1			1	0	7710630			771063000					
771067			0	-1			1	0	7710670			771067000					
771068			0	-1			1	0	7710680			771068000					
771069			0	-1			1	0	7710690			771069000					
771073			0	-1			1	0	7710730			771073000					
771074			0	-1			1	0	7710740			771074000					
771075			0	-1			1	0	7710750			771075000					
771080			0	-1			1	0	7710800			771080000					
771081			0	-1			1	0	7710810			771081000					
771082			0	-1			1	0	7710820			771082000					
771086			0	-1			1	0	7710860			771086000					
771097			0	-1			1	0	7710970			771097000					
771108			0	-1			1	0	7711080			771108000					
771109			0	-1			1	0	7711090			771109000					
771110			0	-1			1	0	7711100			771110000					
771111			0	-1			1	0	7711110			771111000					
771112			0	-1			1	0	7711120			771112000					
771113			0	-1			1	0	7711130			771113000					
771500			0	-1			1	0	7715000|105|100|6			771500000					
771501			0	-1			1	0	7715010|105|100|6			771501000					
771502			0	-1			1	0	7715020|105|100|6			771502000					
771503			0	-1			1	0	7715030			771503000					
771504			0	-1			1	0	7715040			771504000					
771505			0	-1			1	0	7715050			771505000					
771506			0	-1			1	0	7715060|101|100|6			771506000					
771507			0	-1			1	0	7715070|101|100|6			771507000					
771508			0	-1			1	0	7715080|101|100|6			771508000					
771509			0	-1			1	0	7715090|101|100|6			771509000					
771510			0	-1			1	0	7715100|101|100|6			771510000					
771511			0	-1			1	0	7715110|101|100|6			771511000					
771512			0	-1			1	0	7715120|101|100|6			771512000					
771513			0	-1			1	0	7715130|101|100|6			771513000					
771514			0	-1			1	0	7715140|101|100|6			771514000					
771515			0	-1			1	0	7715150|101|100|6			771515000					
771516			0	-1			1	0	7715160|101|100|6			771516000					
771517			0	-1			1	0	7715170|101|100|6			771517000					
771518			0	-1			1	0	7715180|101|100|6			771518000					
771519			0	-1			1	0	7715190|101|100|6			771519000					
771520			0	-1			1	0	7715200|101|100|6			771520000					
771521			0	-1			1	0	7715210|102|100|6			771521000					
771522			0	-1			1	0	7715220|102|100|6			771522000					
771523			0	-1			1	0	7715230|102|100|6			771523000					
771524			0	-1			1	0	7715240|101|100|6			771524000					
771525			0	-1			1	0	7715250|101|100|6			771525000					
771526			0	-1			1	0	7715260|101|100|6			771526000					
771527			0	-1			1	0	7715270|101|100|6			771527000					
771528			0	-1			1	0	7715280|101|100|6			771528000					
771529			0	-1			1	0	7715290|101|100|6			771529000					
771530			0	-1			1	0	7715300|101|100|6			771530000					
771531			0	-1			1	0	7715310|101|100|6			771531000					
771532			0	-1			1	0	7715320|101|100|6			771532000					
771533			0	-1			1	0	7715330|101|100|6			771533000					
771534			0	-1			1	0	7715340|101|100|6			771534000					
771535			0	-1			1	0	7715350|101|100|6			771535000					
771536			0	-1			1	0	7715360			771536000					
771537			0	-1			1	0	7715370			771537000					
771538			0	-1			1	0	7715380			771538000					
771539			0	-1			1	0	7715390|102|100|6			771539000					
771540			0	-1			1	0	7715400|102|100|6			771540000					
771541			0	-1			1	0	7715410|102|100|6			771541000					
771542			0	-1			1	0	7715420|102|100|6			771542000					
771543			0	-1			1	0	7715430|102|100|6			771543000					
771544			0	-1			1	0	7715440|102|100|6			771544000					
771545			0	-1			1	0	7715450|102|100|6			771545000					
771546			0	-1			1	0	7715460|102|100|6			771546000					
771547			0	-1			1	0	7715470|102|100|6			771547000					
771548			0	-1			1	0	7715480|102|100|6			771548000					
771549			0	-1			1	0	7715490|102|100|6			771549000					
771550			0	-1			1	0	7715500|102|100|6			771550000					
771551			0	-1			1	0	7715510			771551000					
771552			0	-1			1	0	7715520			771552000					
771553			0	-1			1	0	7715530			771553000					
771554			0	-1			1	0	7715540|103|100|6			771554000					
771555			0	-1			1	0	7715550|103|100|6			771555000					
771556			0	-1			1	0	7715560|103|100|6			771556000					
771557			0	-1			1	0	7715570|103|100|6			771557000					
771558			0	-1			1	0	7715580|103|100|6			771558000					
771559			0	-1			1	0	7715590|103|100|6			771559000					
771560			0	-1			1	0	7715600			771560000					
771561			0	-1			1	0	7715610			771561000					
771562			0	-1			1	0	7715620			771562000					
771566			0	-1			1	0	7715660			771566000					
771567			0	-1			1	0	7715670			771567000					
771568			0	-1			1	0	7715680			771568000					
771572			0	-1			1	0	7715720			771572000					
771573			0	-1			1	0	7715730			771573000					
771574			0	-1			1	0	7715740			771574000					
771579			0	-1			1	0	7715790			771579000					
771580			0	-1			1	0	7715800			771580000					
771581			0	-1			1	0	7715810			771581000					
771585			0	-1			1	0	7715850			771585000					
771596			0	-1			1	0	7715960			771596000					
771597			0	1			1	0	7715970|2000								
771598			0	6			1	0	7715980		7715970						
771610			0	-1			1	0	7716100			771610000					
771611			0	-1			1	0	7716110			771611000					
771612			0	-1			1	0	7716120			771612000					
771613			0	5			1	0	7716130|101|100|6			771613000					
771614			0	5			1	0	7716140|101|100|6			771614000					
771615			0	5			1	0	7716150|101|100|6			771615000					
771616			0	-1			1	0	7716160			771616000					
771617			0	-1			1	0	7716170			771617000					
771618			0	-1			1	0	7716180			771618000					
771622			0	-1			1	0	7716220			771622000					
771623			0	-1			1	0	7716230			771623000					
771624			0	-1			1	0	7716240			771624000					
771625			0	-1			1	0	7716250			771625000					
771626			0	-1			1	0	7716260			771626000					
771627			0	-1			1	0	7716270			771627000					
771629			0	-1			1	0	7716290			771629000					
771630			0	3			1	0	7716300			771630000					
771631			0	-1			1	0	7716310			771631000					
771632			0	-1			1	0	7716320			771632000					
771636			0	-1			1	0	7716360			771636000					
771638			0	-1			1	0	7716380			771638000					
771639			0	3	101		10	0	7716390|101|100|6			771639000	FxTongyongJiagong	HitCase			
771641			0	-1			1	0	7716410			771641000					
771642			0	-1			1	0	7716420|101|100|6			771642000					
771643			0	-1			1	0	7716430|101|100|6			771643000					
771644			0	-1			1	0	7716440|101|100|6			771644000					
771645			0	-1			1	0	7716450|101|100|6			771645000					
771646			0	-1			1	0	7716460			771646000					
771648			0	-1			1	0	7716480|102|100|6			771648000					
771649			0	-1			1	0	7716490|102|100|6			771649000					
771650			0	-1			1	0	7716500|101|100|6			771650000					
771651			0	-1			1	0	7716510|101|100|6			771651000					
771652			0	-1			1	0	7716520			771652000					
771653			0	-1			1	0	7716530|101|100|6			771653000					
771654			0	-1			1	0	7716540|101|100|6			771654000					
771655			0	-1			1	0	7716550|101|100|6			771655000					
771656			0	-1			1	0	7716560|101|100|6			771656000					
771657			0	-1			1	0	7716570			771657000					
771658			0	-1			1	0	7716580|101|100|6			771658000					
771659			0	-1			1	0	7716590			771659000					
771660			0	-1			1	0	7716600|102|100|6			771660000					
771661			0	-1			1	0	7716610			771661000					
771662			0	-1			1	0	7716620|101|100|6			771662000					
771663			0	-1			1	0	7716630|101|100|6			771663000					
771664			0	-1			1	0	7716640|101|100|6			771664000					
771665			0	-1			1	0	7716650|101|100|6			771665000					
771666			0	-1			1	0	7716660|101|100|6			771666000					
771671			0	-1			1	0	7716710|101|100|6			771671000					
771672			0	-1			1	0	7716720|101|100|6			771672000					
771673			0	-1			1	0	7716730			771673000					
771677			0	-1			1	0	7716770			771677000					
771679			0	-1			1	0	7716790			771679000					
771680			0	-1			1	0	7716800			771680000					
771681			0	-1			1	0	7716810			771681000					
771682			0	-1			1	0	7716820			771682000					
771683			0	-1			1	0	7716830			771683000					
771684			0	-1			1	0	7716840			771684000					
771685			0	-1			1	0	7716850|101|100|6			771685000					
771686			0	-1			1	0	7716860|101|100|6			771686000					
771687			0	-1			1	0	7716870			771687000					
771688			0	-1			1	0	7716880			771688000					
771689			0	5	101		5	0	7716890|101|100|6			771689000	FxTongyongJiagong	HitCase			
771690			0	-1			1	0	7716900			771690000					
771691			0	-1			1	0	7716910			771691000					
771694			0	-1			1	0	7716940			771694000					
771695			0	-1			1	0	7716950			771695000					
771696			0	-1			1	0	7716960			771696000					
771697			0	-1			1	0	7716970			771697000					
771698			0	-1			1	0	7716980|104|100|6			771698000					
771699			0	-1			1	0	7716990|104|100|6			771699000					
771700			0	-1			1	0	7717000			771700000					
771701			0	-1			1	0	7717010			771701000					
771702			0	-1			1	0	7717020|101|100|6			771702000					
771703			0	-1			1	0	7717030|101|100|6			771703000					
771704			0	-1			1	0	7717040|101|100|6			771704000					
771705			0	-1			1	0	7717050|101|100|6			771705000					
771706			0	-1			1	0	7717060|101|100|6			771706000					
771707			0	-1			1	0	7717070|101|100|6			771707000					
771708			0	-1			1	0	7717080|105|100|6			771708000					
771709			0	-1			1	0	7717090|105|100|6			771709000					
771710			0	-1			1	0	7717100			771710000					
771711			0	-1			1	0	7717110			771711000					
771713			0	-1			1	0	7717130			771713000					
771714			0	-1			1	0	7717140			771714000					
771715			0	-1			1	0	7717150			771715000					
771716			0	-1			1	0	7717160			771716000					
771717			0	-1			1	0	7717170|101|100|6			771717000					
771718			0	-1			1	0	7717180|101|100|6			771718000					
771719			0	-1			1	0	7717190|101|100|6			771719000					
771720			0	-1			1	0	7717200|101|100|6			771720000					
771721			0	-1			1	0	7717210			771721000					
771722			0	-1			1	0	7717220			771722000					
771723			0	2	17		1	0	7717230|17|5|10			771723000	FxTongyongYunxuan	MarkCase			
771724			0	4	17		1	0	7717240|17|5|10			771724000	FxTongyongYunxuan	MarkCase			
771725			0	-1			1	0	7717250			771725000					
771726			0	-1			1	0	7717260|101|100|6			771726000					
771727			0	6			1	0	7717270			771727000					
771728			0	10	8		1	0	7717280|8	7717280	10|15	771728000	FxTongyongBati	HitCase			
771729			0	-1			1	0	7717290			771729000					
771730			0	0			1	0	7717300			771730000					
772000			0	-1			1	0	7720000|7700000			772000000					
772001			0	-1			1	0	7720010|7700000			772001000					
772002			0	-1			1	0	7720020|7700000			772002000					
772003			0	-1			1	0	7720030|7700000			772003000					
772004			0	-1			1	0	7720040|7700000			772004000					
772005			0	-1			1	0	7720050|7700000			772005000					
772009			0	-1			1	0	7720090			772009000					
772010			0	-1			1	0	7720100			772010000					
772011			0	-1			1	0	7720110			772011000					
772015			0	-1			1	0	7720150								
772016			0	-1			1	0	7720160								
772017			0	-1			1	0	7720170								
772018			0	-1			1	0	7720180			772018000					
772019			0	-1			1	0	7720190			772019000					
772020			0	-1			1	0	7720200			772020000					
772024			0	-1			99	0	7720240								
772025			0	-1			1	0	7720250			772025000					
772045			0	-1			1	0	7720450|7700000								
772046			0	-1			1	0	7720460|7700000								
772047			0	-1			1	0	7720470|7700000								
772049			0	-1			1	0	7720490|7720490			772049000					
772050			0	-1			1	0	7720500|7720490			772050000					
772051			0	-1			1	0	7720510|7720490			772051000					
772055			0	-1			1	0	7720550								
772056			0	-1			1	0	7720560								
772057			0	-1			1	0	7720570								
772058			0	-1			1	0	7720580			772058000					1
772059			0	-1			1	0	7720590			772059000					1
772060			0	-1			1	0	7720600			772060000					1
772062			0	-1			1	0	7720620			772062000					
772063			0	-1			1	0	7720630			772063000					
772065			0	-1			1	0	7720650			772065000					
772067			0	-1			1	0	7720670			772067000					
772068			0	10			5	0	7720680			772068000					
772069			0	-1			1	0	7720690			772069000					
772070			0	-1			1	0	7720700			772070000					
772071			0	-1			1	0	7720710			772071000					
772072			0	-1			1	0	7720720			772072000					
772073			0	-1			1	0	7720730			772073000					
772074			0	-1			1	0	7720740			772074000					
772075			0	-1			3	0	7720750			772075000					
772076			0	-1			3	0	7720760			772076000					
772077			0	10			5	0	7720770			772077000					
772078			0	-1			1	0	7720780			772078000					
772079			0	-1			1	0	7720790			772079000					
772080			0	-1			1	0	7720800			772080000					
772081			0	2			1	0	7720810				FxCizhuiYanwu2s	MarkCase			
772082			0	4			1	0	7720820				FxCizhuiYanwu4s	MarkCase			
772083			0	6			1	0	7720830				FxCizhuiYanwu6s	MarkCase			
772084			0	-1			1	0	7720840			772084000					
772085			0	-1			1	0	7720850			772085000					
772086			0	-1			1	0	7720860			772086000					
772087			0	-1			1	0	7720870			772087000					
772088			0	-1			1	0	7720880			772088000					
772089			0	0.2			-1	0	7720890								
772090			0	-1			1	0	7720900			772090000					
772093			0	-1			1	0	7720930								
772094			0	-1			1	0	7720940								
772095			0	-1			1	0	7720950								
772096			0	-1			1	0	7720960								
772097			0	-1			1	0	7720970								
772098			0	-1			1	0	7720980								
772099			0	-1			1	0	7720990								
772100			0	-1			1	0	7721000								
772101			0	-1			1	0	7721010								
