Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
715150			0	-1			1	0	7151500			715150000					
715152			0	2			1	0	7151520			715152000					
715153			0	2			1	0	7151530			715153000					
715154			0	2			1	0	7151540			715154000					
715155			0	-1			1	0	7151550			715155000					
715157			0	0.5			10	0	7151570								
715158			0	-1			1	0	7151580			715158000					
715160			0	-1			1	0	7151600			715160000					
715162			0	10			1	0	7151620			715162000					
715163			0	-1			1	0	7151630				FxR3LuxiyaCanying	Root			
715165			0	-1			1	0	7151650				FxR3LuxiyaBuff01	Root			
715168			0	5			1	0	7151680			715168000	FxTongyongYunxuan	MarkCase			
715169			0	-1			1	0	7151690			715169000					
715171			0	8			1	0	7151710			715171000					
715172			0	8			1	0	7151720			715172000					
715173			0	8			1	0	7151730			715173000	FxTongyongJiagong	HitCase			
715174			0	8			1	0	7151740			715174000					
715175			0	8			1	0	7151750			715175000	FxTongyongYellowDun	HitCase			
715176			0	8			1	0	7151760			715176000					
715177			0	2			5	0	7151770			715177000	FxTongyongJiazhiliao	HitCase			
715178			0	10			1	0	7151780			715178000					
715179			0	-1			1	0	7151790			715179000					
715191			0	2			1	0	7151910			715191000					
715192			0	16			1	0	7151920			715192000					
715193			0	30			1	0	7151930			715193000					
715194			0	18			1	0	7151940			715194000					
715195			0	7			1	0	7151950			715195000	FxTongyongYellowDun	HitCase			
715196			0	-1			1	0	7151960			715196000					
715197			0	-1			1	0	7151970			715197000					
715198			0	-1			1	0	7151980			715198000					
715200			0	-1			1	0	7152000			715200000					
715202			0	-1			1	0	7152020			715202000					
715203			0	-1			1	0	7152030			715203000					
715204			0	-1			1	0	7152040			715204000					
715206			0	-1			1	0	7152060			715206000					
715208			0	-1			1	0	7152080			715208000					
715210			0	-1			1	0	7152100			715210000					
715212			0	4			1	0	7152120			715212000					
715213			0	-1			1	0	7152130	1000960|9000350	1000960|9000350						
715215			0	-1			1	0	7152150				FxMe1BioMd006010Attack10Yinshen01				
715217			0	2			1	0	7152170			715217000					
715218			0	-1			1	0	7152180			715218000					
715220			0	2.3			1	0	7152200			715220000					
715221			0	-1			1	0	7152210			715221000					
715222			0	-1			1	0	7152220								
715223			0	3			1	0	7152230			715223000					
715224			0	8			1	0	7152240			715224000	FxTongyongJiagong	HitCase			
715225			0	-1			1	0	7152250			715225000					
715227			0	-1			1	0	7152270	7100050	7100050						
715229			0	3			-1	0	7152290				FxYubei02	WeaponCase1			
715230			0	3			-1	0	7152300				FxBorn01				
715231			0	-1			1	0	7152310			715231000					
715235			0	3			1	0	7152350			715235000					
715236			0	1			1	0	7152360			715236000					
715237			0	2			-1	0	7152370				FxTongyongJiazhiliao	HitCase			
715238			0	-1			1	0	7152380			715238000					
715240			0	-1			1	0	7152400			715240000					
715246			0	-1			1	0	7152460			715246000					
715248			0	-1			1	0	7152480			715248000	FxTongyongJiansu	Root			
715251			0	-1			1	0	7152510			715251000					
715252			0	0			3	0	7152520			715252000					
715253			0	0.3			1	0	7152530			715253000	FxYubei02	Bone020			
715254			0	-1			1	0	7152540				FxMe1GouzaotiMd10001Weapon01	Bip001Prop1			
715256			0	-1			1	0	7152560				FxPMe1GouzaotiMd10001PinzhiGuadianBip001LForearm	Bip001LForearm			
715258			0	0			-1	0	7152580			715258000					
715259			0	-1			1	0	7152590			715259000					
715261			0	3			-1	0	7152610				FxMe1GouzaotiMd10001Death02	HitCase			
715262			0	-1			1	0	7152620			715262000	FxTongyongJiagong	HitCase			
715264			0	-1			1	0	7152640				FxPMe1GouzaotiMd10001PinzhiGuadianBip001LForearm	Bip001RForearm			
715266			0	-1			1	0	7152660	1000540		715266000					1
715267			0	3			1	0	7152670	7002100	7002100	715267000	FxTongyongYinshen02				1
715268			0	-1			1	0	7152680			715268000					
715270			0	-1			1	0	7152700			715270000					
715272			0	-1			1	0	7152720				FxJianzhangNumberZero	MarkCase			
715273			0	-1			1	0	7152730				FxJianzhangNumberOne	MarkCase			
715274			0	2			1	0	7152740			715274000					
715275			0	3			1	0	7152750			715275000					
715277			0	-1			1	0	7152770			715277000					
715279			0	0			-1	0	7152790			715279000					
715280			0	-1			1	0	7152800			715280000					
715282			0	-1			1	0	7152820			715282000					
715284			0	2			1	0	7152840			715284000					
715285			0	-1			1	0	7152850			715285000					
715287			0	5			-1	0	7152870			715287000					
715288			0	3			-1	0	7152880								
715289			0	-1			1	0	7152890			715289000					
715291			0	-1			1	0	7152910			715291000					
715293			0	2			-1	0	7152930			715293000					
715294			0	2			-1	0	7152940			715294000					
715295			0	2			-1	0	7152950			715295000					
715296			0	2			-1	0	7152960			715296000					
715297			0	0.2			1	0	7152970			715297000					
715298			0	0.2			1	0	7152980			715298000					
715299			0	0.3			1	0	7152990			715299000					
715300			0	0.4			1	0	7153000			715300000					
715301			0	0.5			1	0	7153010			715301000					
715302			0	5			-1	0	7153020			715302000					
715303			0	3			-1	0	7153030			715303000					
715304			0	0.1			-1	0	7153040								
715305			0	0.1			-1	0	7153050								
715306			0	-1			1	0	7153060			715306000					
715308			0	-1			1	0	7153080			715308000					
715310			0	-1			1	0	7153100			715310000					
715311			0	-1			1	0	7153110			715311000					
715313			0	-1			1	0	7153130			715313000					
715315			0	1			3	0	7153150			715315000	FxTongyongDarkShouji	HitCase			
715316			0	-1			1	0	7153160			715316000					
715318			0	-1			1	0	7153180			715318000					
715320			0	-1			1	0	7153200	1032770	1032770						
715321			0	6			1	0	7153210			715321000					
715322			0	9.3			1	0	7153220			715322000					
715323			0	15.4			1	0	7153230			715323000					
715324			0	10.9			1	0	7153240			715324000					
715325			0	13.85			1	0	7153250			715325000					
715331			0	7			1	0	7153310			715331000					
715332			0	5			1	0	7153320				FxScene01201Fire01yujing01	RootCase			
715335			0	7			1	0	7153350			715335000					
715336			0	3			1	0	7153360			715336000					
715337			0	-1			1	0	7153370			715337000					
715338			0	-1			-1	0	7153380			715338000					
715339			0	7			1	0	7153390			715339000					
715340			0	-1			1	0	7153400			715340000					
715341			0	5			-1	0	7153410			715341000					
715342			0	5			-1	0	7153420			715342000					
715343			0	5			-1	0	7153430			715343000					
715344			0	5			-1	0	7153440			715344000					
715345			0	5			-1	0	7153450			715345000					
715346			0	-1			1	0	7153460			715346000					
715348			0	-1			1	0	7153480			715348000					
715350			0	-1			1	0	7153500			715350000					
715352			0	0.1			1	0	7153520								
715353			0	1			1	0	7153530			715353000					
715354			0	-1			1	0	7153540			715354000					
715356			0	-1			1	0	7153560			715356000					
715358			0	-1			-1	0	7153580			715358000					
715359			0	-1			1	0	7153590	1000540		715359000					1
715360			0	9			1	0	7153600			715360000					
715361			0	-1			1	0	7153610			715361000					
715363			0	0			-1	0	7153630			715363000					
715364			0	5			-1	0	7153640			715364000					
715365			0	5			-1	0	7153650			715365000					
715366			0	-1			1	0	7153660	8350010	8350010						
715367			0	-1			1	0	7153670			715367000					
715368			0	-1			1	0	7153680				FxS01201a06GuntongAniSound	MarkCase			
715369			0	-1			1	0	7153690			715369000					
715370			0	-1			1	0	7153700	6310080	6310080						
715371			0	-1			1	0	7153710	1000960|9000350	1000960|9000350		FxTongyongYinshen02				
715373			0	3			1	0	7153730			715373000	FxTongyongYellowDun	HitCase			
715374			0	-1			1	0	7153740			715374000					
715376			0	-1			1	0	7153760			715376000					
715377			0	-1			1	0	7153770			715377000					
715378			0	-1			1	0	7153780								
715379			0	-1			1	0	7153790			715379000					
715381			0	-1			1	0	7153810			715381000					
715382			0	-1			1	0	7153820			715382000					
715384			0	-1			1	0	7153840								
715385			0	-1			1	0	7153850			715385000	FxBasicSceneFire				
715387			0	1			3	0	7153870			715387000	FxTongyongEleShouji	HitCase			
715388			0	-1			1	0	7153880			715388000					
715390			0	-1			1	0	7153900			715390000					
715392			0	-1			1	0	7153920			715392000					
715394			0	1			1	0	7153940								
