Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
834076			0	-1			1	0	8340760				FxMb1TrackAlienLiaoya02TishiGuadianYa0106	Ya0106			
834077			0	10			1	0	8340770			834077000					
834078			0	0.1			1	0	8340780	8340780		834078000					
834079			0	0.1			1	0	8340790	8340790		834079000					
834080			0	2			1	0	8340800				FxMb1PrismMd010001Xishou01				
834081			0	2			1	0	8340810				FxMb1PrismMd010001Kaihuo				
834082			0	-1			1	0	8340820				FxMb1PrismMd010001Jiantou				
834083			0	1			1	0	8340830			834083000					
834084			0	5			1	0	8340840				FxMb1TrackalienMd010001GuadianHeartCaseZha	Mb1TrackAlienMd010011			
834085			0	5			1	0	8340850			834085000					
834086			0	1			1	0	8340860			834086000					
834087			0	10			1	0	8340870			834087000					
834088			0	6			1	0	8340880			834088000					
834089			0	6			1	0	8340890			834089000					
834090			0	6			1	0	8340900			834090000					
834091			0	10			1	0	8340910			834091000					
834092			0	-1			1	0	8340920			834092000					
834093			0	0			1	0	8340930								
834094			0	-1			1	0	8340940			834094000					
834095			0	0			1	0	8340950								
834096			0	-1			1	0	8340960			834096000					
834097			0	-1			1	0	8340970			834097000					
834098			0	-1			1	0	8340980			834098000					
834099			0	-1			1	0	8340990			834099000					
834100			0	-1			1	0	8341000								
834101			0	-1			1	0	8341010			834101000					
834102			0	-1			1	0	8341020								
834103			0	1			1	0	8341030			834103000					
834104			0	1			1	0	8341040				FxMb1TrackalienMd010001Attack11Dimian				
834105			0	10			1	0	8341050			834105000					
834106			0	10			1	0	8341060			834106000					
834107			0	10			1	0	8341070			834107000					
834108			0	10			1	0	8341080			834108000					
834109			0	-1			1	0	8341090				FxMb1TrackalienMd010001Death				
834110			0	5			1	0	8341100			834110000					
834111			0	-1			1	0	8341110				FxMb1TrackalienMd010003Stand2R3Leg04	R3Leg04			
834112			0	-1			1	0	8341120				FxMb1TrackalienMd010004Stand2R2Leg04	R2Leg04			
834113			0	-1			1	0	8341130				FxMb1TrackalienMd010005Stand2R1Leg04	R1Leg04			
834114			0	-1			1	0	8341140			834114000					
834115			0	-1			1	0	8341150			834115000					
834116			0	-1			1	0	8341160			834116000					
834117			0	-1			1	0	8341170								
834118			0	-1			1	0	8341180								
834119			0	-1			1	0	8341190								
834201			0	10			1	0	8342010			834201000					
834202			0	5			1	0	8342020				FxMb1TrackalienMd010001LengjingAttack01Sound				
834203			0	5			1	0	8342030				FxMb1TrackalienMd010001LengjingAttack02Sound				
834204			0	5			1	0	8342040				FxMb1TrackalienMd010001LengjingAttack03Sound				
834205			0	5			1	0	8342050				FxMb1TrackalienMd010001LengjingAttack04Sound				
834206			0	5			1	0	8342060				FxMb1TrackalienMd010001LengjingAttack05Sound				
834207			0	5			1	0	8342070				FxMb1TrackalienMd010001LengjingDeathSound				
834208			0	5			1	0	8342080	8342080			FxMb1PrismMd010001Xishou				
834301			0	-1			1	0	8343010			834301000					
834302			0	-1			1	0	8343020			834302000					
834303			0	6			1	0	8343030			834303000					
834304			0	10			1	0	8343040				FxMb1TrackalienMd010001Attack28Sound				
834305			0	-1			1	0	8343050			834305000					
900401			0	-1			1	0	9004010			900401000					
900402			0	-1			1	0	9004020			900402000					
900403			0	-1			1	0	9004030|9004033	9004040|9004050|9004060|9004260							1
900404			0	-1			1	0	9004040	9004030|9004050|9004060							1
900405			0	-1			1	0	9004050	9004030|9004040|9004060							1
900406			0	-1			1	0	9004060|9004033	9004030|9004040|9004050							1
900407			0	-1			1	0	9004070			900407000					1
900410			0	-1			1	0	9004100			900410000					1
900411			0	-1			1	0	9004110			900411000					
900412			0	6			1	0	9004120	9004120			FxQianxing000Shader				1
900413			0	0			1	0	9004130	9004120		900413000					1
900414			0	-1			1	0	9004140				FxQianxing002Shader				
900415			0	0			1	0	9004150			900415000					
900416			0	-1			1	0	9004160				FxQianxingScenenColor				
900417			0	0			1	0	9004170			900417000					
900418			0	-1			1	0	9004180				FxQianxingZhishi	MarkCase			
900419			0	0.5			1	0	9004190				FxQianxingWenhao	MarkCase			1
900420			0	0			1	0	9004200			900420000					
900421			0	0.5			1	0	9004210			900421000					
900422			0	-1			1	0	9004220			900422000					
900423			0	-1			1	0	9004230				FxQianxing001Shader				1
900424			0	-1			1	0	9004240				FxQianxingkuang				
900425			0	0			1	0	9004250			900425000					
900426			0	6			1	0	9004260				FxQianxingAnshabiaoji	HitCase			1
900427			0	6			1	0	9004270			900427000					1
900428			0	0			1	0	9004280	9004260|9004270							1
900429			0	-1			1	0	9004290	9004340		900429000					1
900430			0	-1			1	0	9004300				FxQianxingAnshabiaoji				1
900431			0	1			-1	0	9004310			900431000					1
900432			0	-1			1	0	9004320			900432000					1
900433			1	1.5			1	0	9004330	9004190			FxQianxingGantanhao	MarkCase			1
900434			0	2			-1	0	9004340	9004290		900434000					1
900435			0	2.9			1	0	9004350			900435000					
900436			0	-1			1	0	9004360			900436000					
900438			0	-1			1	0	9004380			900438000					1
900439			0	4			1	0	9004390|9004390			900439000					1
900440			0	0			1	0	9004400	9004390	9004390	900440000					1
900441			0	3.1			1	0	9004410			900441000					
900442			0	0			1	0	9004420			900442000					1
900443			0	1.9			1	0	9004430			900443000					1
900444			0	-1			1	0	9004440			900444000					1
900445			0	5			1	0	9004450			900445000	FxScene012Dianji				1
900446			0	1			1	0	9004460				FxQianxingDiaorenGanying	MarkCase			1
900447			0	-1			1	0	9004470								
900448			0	-1			1	0	9004480			900448000					
906601			0	0.2			1	0	9066010			906601000					1
906602			0	0.2			1	0	9066020			906602000					1
906603			0	3.3			1	0	9066030			906603000					1
906604			0	3			1	0	9066040			906604000					1
906605			0	0			1	0	9066050			906605000					1
906606			0	0			1	0	9066060			906606000					1
906607			0	3.3			-1	0	9066070			906607000					1
906608			0	3.3			-1	0	9066080								1
906609			0	0			-1	0	9066090	9066070|9066080							1
906610			0	-1			-1	0	9066100			906610000					1
906611			0	-1			-1	0	9066110			906611000					1
906612			0	2			-1	0	9066120								1
906613			0	0			-1	0	9066130	9066120							1
906614			0	0			-1	0	9066140	9066110							1
906615			0	5			-1	0	9066150			906615000					1
906616			0	5			-1	0	9066160								1
906617			0	0			-1	0	9066170	9066150|9066160							1
906618			0	3.65			-1	0	9066180								1
906619			0	3.65			-1	0	9066190			906619000					1
906620			0	0			-1	0	9066200	9066180|9066190							1
906621			0	3.3			-1	0	9066210								1
906622			0	3.3			1	0	9066220			906622000					1
906623			0	0			1	0	9066230	9066210|9066220							1
906624			0	1			1	0	9066240			906624000					1
906629			0	1			1	0	9066290				FxMo1DiaorensanxingMd000001Chuchang				1
906630			0	2			1	0	9066300				FxMo1DiaorensanxingMd000001Zhaohuan				1
906631			0	-1			1	0	9066310			906631000	FxMo1DiaorensanxingMd000001Attack15				
906632			0	0.7			-1	0	9066320	9066320			FxMo1DiaorensanxingMd000001Wei	MarkCase			1
906633			0	0			1	0	9066330				FxMo1DiaorensanxingMd000001Attack15				1
906634			0	0			1	0	9066340			906634000					1
906635			0	0			1	0	9066350			906635000					1
906636			0	0			1	0	9066360			906636000					1
906637			0	0			1	0	9066370			906637000					1
906638			0	1.1			1	0	9066380	9066380		906638000					1
906639			0	1			1	0	9066390			906639000					1
906640			0	0			1	0	9066400			906640000					1
906642			0	2.7			1	0	9066420			906642000					
906645			0	2			1	0	9066450			906645000					
906646			0	2.2			1	0	9066460			906646000					
906647			0	0			1	0	9066470			906647000					
906648			0	0			1	0	9066480			906648000					
906649			0	1			1	0	9066490			906649000					
906650			0	2			1	0	9066500			906650000					
906651			0	10			1	0	9066510			906651000					
906652			0	-1			1	0	9066520			906652000					
906653			0	0			1	0	9066530			906653000					
906901			0	2			1	0	9069010	9069010							1
906902			0	3			1	0	9069020			906902000					1
906903			0	0			1	0	9069030			906903000					
906904			0	0			1	0	9069040			906904000					
906905			0	-1			1	0	9069050			906905000					1
906906			0	2			1	0	9069060			906906000					1
906907			0	2			1	0	9069070								1
906908			0	3			1	0	9069080			906908000					1
906909			0	0			1	0	9069090								
906910			0	3			1	0	9069100			906910000					1
906923			0	4.2			1	0	9069230			906923000					
906924			0	0			1	0	9069240			906924000					
906925			0	0			1	0	9069250			906925000					
906926			0	0.75			1	0	9069260			906926000					
906927			0	0.75			1	0	9069270			906927000					
906928			0	0.6			1	0	9069280			906928000					
906929			0	0.7			1	0	9069290			906929000					
906930			0	2			1	0	9069300			906930000					
906931			0	0.1			1	0	9069310			906931000					
906944			0	-1			1	0	9069440								
906945			0	-1			1	0	9069450				FxMo1LucunMd000001Buff				
906946			0	3.1			1	0	9069460			906946000					
906947			0	4.2			1	0	9069470			906947000					
907401			0	-1			1	0	9074010			907401000					
907402			0	1.6			1	0	9074020			907402000					
907403			0	5			1	0	9074030			907403000					
907404			0	0			1	0	9074040								
907405			0	-1			1	0	9074050								
907406			0	-1			1	0	9074060			907406000					
907407			0	1.2			1	0	9074070			907407000					
907408			0	4			1	0	9074080			907408000					
907409			0	1			1	0	9074090			907409000					
907410			0	0.65			1	0	9074100			907410000					
907411			0	2			1	0	9074110			907411000					
907412			0	0.8			1	0	9074120			907412000					
907413			0	2			1	0	9074130			907413000					
907416			0	1			99	0	9074160								
907417			0	1			1	0	9074170			907417000					
837000			0	-1			1	0	8370000								
837001			0	1			1	0	8370010			837001000					
837002			0	0.5			1	0	8370020			837002000					
837003			0	20			1	0	8370030|8370000			837003000					
837004			0	-1			1	0	8370040			837004000					
837005			0	0			1	0	8370050								
837006			0	-1			1	0	8370060			837006000					
837007			0	0.7			1	0	8370070			837007000					
837008			0	0.05			1	0	8370080			837008000					
837009			0	1			99	0	8370090			837009000					
837010			0	-1			1	0	8370100			837010000					1
837011			0	0			1	0	8370110	8370100							1
837012			0	-1			1	0	8370120			837012000					1
837013			0	0			1	0	8370130	8370120							1
837014			0	-1			1	0	8370140			837014000					1
837015			0	0			1	0	8370150	8370140							1
837016			0	-1			1	0	8370160			837016000					1
837017			0	0			1	0	8370170	8370150							1
837018			0	-1			1	0	8370180			837018000					1
837019			0	0			1	0	8370190	8370180							1
837020			0	0			1	0	8370200			837020000					1
837027			0	0.95			1	0	8370270			837027000					
837028			0	0.6			1	0	8370280			837028000					
837029			0	-1			1	0	8370290	8370300|8370310			FxMb1AolajiangASmile	Bip001 Head			1
837030			0	-1			1	0	8370300	8370290|8370310			FxMb1AolajiangAAngry	Bip001 Head			1
837031			0	-1			1	0	8370310	8370290|8370300			FxMb1AolajiangADeathxx	Bip001 Head			1
837032			0	0.3			1	0	8370320			837032000					
837033			0	-1			1	0	8370330								
837034			0	-1			1	0	8370340				FxMb1AolajiangAChangzhu	Bip001 Spine			
837035			0	0			1	0	8370350			837035000					
837036			0	11			1	0	8370360|8370000			837036000					1
837037			0	8.8			1	0	8370370			837037000					
837038			0	14			1	0	8370380	8370390		837038000					1
837039			0	1			1	0	8370390	8370380							1
837040			0	12			1	0	8370400			837040000					1
837041			0	5			1	0	8370410			837041000					1
837042			0	3			1	0	8370420			837042000					
837043			0	0			1	0	8370430	8370340		837043000					1
837044			0	0			1	0	8370440	8370290|8370300|8370310							1
837045			0	-1			1	0	8370450|8370000	8370460		837045000					1
837046			0	0			1	0	8370460	8370450		837046000					1
837100			0	22			1	0	8371000			837100000					
837101			0	0.5			1	0	8371010			837101000					
837102			0	0			1	0	8371020								
837103			0	3			99	0	8371030|8371100|8371030			837103000					1
837104			0	0.6			1	0	8371040			837104000					
837109			0	1			1	0	8371090|8371100|8371090			837109000					
837110			0	-1			1	0	8371100|8371100								
837111			0	-1			1	0	8371110				FxMb1AolajiangBbuffWeiyi	Propeller			
837115			0	0.45			1	0	8371150			837115000					
837116			0	0			1	0	8371160			837116000					
837117			0	16			1	0	8371170			837117000					
837118			0	-1			1	0	8371180								
837119			0	-1			1	0	8371190								
837120			0	-1			1	0	8371200			837120000					
837121			0	1			1	0	8371210								
837122			0	1			1	0	8371220								
837123			0	10			1	0	8371230|8371100								1
837124			0	8			1	0	8371240				FxMb1AolajiangBDeath				
837125			0	0.1			1	0	8371250								
837126			0	5			1	0	8371260			837126000					
