Info	Key	X	Y
30150186	S2	14475	2446
30150186	B101	14335	2236
30150186	B102	14621	2231
30150186	B201	14285	2654
30150186	B202	14663	2656
14010121	PB1	14500	1900
14010121	S1	14500	2200
14010121	B101	14650	2600
14010121	B102	14350	2600
14010121	B103	14500	2500
14010121	JS	14500	3000
99920004	PB1	10427	6983
99920004	S1	9809	6983
99920004	B101	9111	6993
14010122	PB1	14450	6000
14010122	S1	14450	6200
14010122	B101	14450	6600
14010122	B102	14300	6650
14010122	B103	14600	6650
14010122	B104	14400	6800
14010122	B105	14500	6800
14010122	JS	14450	7200
30110102	PB1	12786	6913
30110102	PT1	13903	6127
30110102	PT2	13340	7419
30110102	PT3	13824	6341
30110102	B101	14679	6861
30110102	B102	14331	7278
30110102	B103	14595	6486
30110102	DN1	14880	6874
30110102	B201	12801	7138
30110102	B202	13094	6928
30110102	B203	12547	6948
30110102	B204	12928	6728
30110102	B301	13030	7094
30110102	B302	12732	7114
30110102	B303	13045	6811
30110102	B304	12552	6977
30110102	B305	12893	6694
30110102	B306	14139	5744
30110102	B307	14810	5744
30110102	B401	14280	5737
30110102	B402	14451	5942
30110102	B403	14680	5757
30110102	B404	14475	5561
30110102	B405	14695	5745
30110102	S1	13830	6958
30110102	S2	13338	7407
30110102	S3	13357	7402
30110102	S4	13885	6186
30110102	S5	14499	6884
30110102	B501	14542	4090
30110102	B502	14209	4237
30110102	B503	14799	4232
30110102	TX1	13794	6562
30110102	TX2	13609	6422
30110102	CX1	14024	6652
30150108	PB1	14516	3334
30150108	S1	14516	2407
30150108	B101	12645	2917
30150108	B102	12600	1703
30150108	B103	15853	2170
30150108	S2	14532	2661
30150108	B201	14143	112
30150108	B202	12526	2362
30150108	B203	14895	125
30150108	S3	14518	2140
30150108	B301	15858	2402
30150108	B302	12997	2008
30150108	B303	14522	140
99920003	PB1	14505	1174
99920003	S1	14511	1775
99920003	S2	14510	2771
99920003	B101	13288	2257
99920003	B102	15835	2245
99920003	B103	15817	2687
99920003	B104	13283	2703
99920003	B201	13403	2820
99920003	B202	15559	2842
99920003	B203	13408	3079
99920003	B204	15559	3097
30150170	PB1	14467	1769
30150170	S1	14464	1944
30150170	S2	14497	2651
30150170	S3	14497	3002
30150170	B101	14350	2282
30150170	B102	14556	2282
30150170	B103	14208	2415
30150170	B104	14709	2398
30150170	B201	14252	2725
30150170	B202	14499	2852
30150170	B203	14690	2725
30150170	B301	14497	3234
30150170	B302	14299	3126
30150170	B303	14669	3127
30150242	PB1	14478	1824
30150242	S1	14478	2053
30150242	B101	14275	2404
30150242	B102	14691	2404
30150242	B103	14140	2641
30150242	B104	14843	2638
