Id	Behavior	Name	Environment	TerrainRoot	CloseLoadingDelay	IsAsyncLoadNpc	SwitchNpcCd	SceneCamera	CameraId	Terrains[1]	Terrains[2]	Terrains[3]	Position[1]	Position[2]	Position[3]	Rotation[1]	Rotation[2]	Rotation[3]
30190034	30190034	[公会BOSS]-复用加百列			0.15		15	11	10	301900340			0|0|0			0|0|0		
30190035	30190035	[公会BOSS]-复用加百列			0.15		15	11	10	301900350			0|0|0			0|0|0		
30190041	30190041	[公会BOSS]-复用剑圣			0.15		15	25	10	301900410			0|0|0			0|0|0		
30190042	30190042	[公会BOSS]-复用剑圣			0.15		15	25	10	301900420			0|0|0			0|0|0		
30190043	30190043	[公会BOSS]-复用剑圣			0.15		15	25	10	301900430			0|0|0			0|0|0		
30190044	30190044	[公会BOSS]-复用剑圣			0.15		15	25	10	301900440			0|0|0			0|0|0		
30190045	30190045	[公会BOSS]-复用剑圣			0.15		15	25	10	301900450			0|0|0			0|0|0		
30190051	30190051	[公会BOSS]-复用孤儿			0.15		15	25	11	301900510			0|0|0			0|0|0		
30190052	30190052	[公会BOSS]-复用孤儿			0.15		15	25	11	301900520			0|0|0			0|0|0		
30190053	30190053	[公会BOSS]-复用孤儿			0.15		15	25	11	301900530			0|0|0			0|0|0		
30190054	30190054	[公会BOSS]-复用孤儿			0.15		15	25	11	301900540			0|0|0			0|0|0		
30190055	30190055	[公会BOSS]-复用孤儿			0.15		15	25	11	301900550			0|0|0			0|0|0		
30190061	30190061	[公会BOSS]-复用罗兰			0.15		15	1	10	301900610			0|0|0			0|0|0		
30190062	30190062	[公会BOSS]-复用罗兰			0.15		15	1	10	301900620			0|0|0			0|0|0		
30190063	30190063	[公会BOSS]-复用罗兰			0.15		15	1	10	301900630			0|0|0			0|0|0		
30190064	30190064	[公会BOSS]-复用罗兰			0.15		15	1	10	301900640			0|0|0			0|0|0		
30190065	30190065	[公会BOSS]-复用罗兰			0.15		15	1	10	301900650			0|0|0			0|0|0		
30190071	30190071	[公会BOSS]-复用提法			0.15		15	25	11	301900710			0|0|0			0|0|0		
30190072	30190072	[公会BOSS]-复用提法			0.15		15	25	11	301900720			0|0|0			0|0|0		
30190073	30190073	[公会BOSS]-复用提法			0.15		15	25	11	301900730			0|0|0			0|0|0		
30190074	30190074	[公会BOSS]-复用提法			0.15		15	25	11	301900740			0|0|0			0|0|0		
30190075	30190075	[公会BOSS]-复用提法			0.15		15	25	11	301900750			0|0|0			0|0|0		
30190081	30190081	[公会BOSS]-复用阿尔法			0.15		15	1	10	301900810			0|0|0			0|0|0		
30190082	30190082	[公会BOSS]-复用阿尔法			0.15		15	1	10	301900820			0|0|0			0|0|0		
30190083	30190083	[公会BOSS]-复用阿尔法			0.15		15	1	10	301900830			0|0|0			0|0|0		
30190084	30190084	[公会BOSS]-复用阿尔法			0.15		15	1	10	301900840			0|0|0			0|0|0		
30190085	30190085	[公会BOSS]-复用阿尔法			0.15		15	1	10	301900850			0|0|0			0|0|0		
30190091	30190091	[公会BOSS]-复用沙虫			0.15		15	1	11	301900910			0|0|0			0|0|0		
30190092	30190092	[公会BOSS]-复用沙虫			0.15		15	1	11	301900920			0|0|0			0|0|0		
30190093	30190093	[公会BOSS]-复用沙虫			0.15		15	1	11	301900930			0|0|0			0|0|0		
30190094	30190094	[公会BOSS]-复用沙虫			0.15		15	1	11	301900940			0|0|0			0|0|0		
30190095	30190095	[公会BOSS]-复用沙虫			0.15		15	1	11	301900950			0|0|0			0|0|0		
30190101	30190101	[公会BOSS]-复用蔷薇之剑			0.15		15	1	10	301901010			0|0|0			0|0|0		
30190102	30190102	[公会BOSS]-复用蔷薇之剑			0.15		15	1	10	301901020			0|0|0			0|0|0		
30190103	30190103	[公会BOSS]-复用蔷薇之剑			0.15		15	1	10	301901030			0|0|0			0|0|0		
30190104	30190104	[公会BOSS]-复用蔷薇之剑			0.15		15	1	10	301901040			0|0|0			0|0|0		
30190105	30190105	[公会BOSS]-复用蔷薇之剑			0.15		15	1	10	301901050			0|0|0			0|0|0		
30190111	30190111	[公会BOSS]-复用卡穆			0.15		15	77	10	301901110			0|0|0			0|0|0		
30190112	30190112	[公会BOSS]-复用卡穆			0.15		15	77	10	301901120			0|0|0			0|0|0		
30190113	30190113	[公会BOSS]-复用卡穆			0.15		15	77	10	301901130			0|0|0			0|0|0		
30190114	30190114	[公会BOSS]-复用卡穆			0.15		15	77	10	301901140			0|0|0			0|0|0		
30190115	30190115	[公会BOSS]-复用卡穆			0.15		15	77	10	301901150			0|0|0			0|0|0		
