Id	Behavior	Name	Environment	TerrainRoot	CloseLoadingDelay	IsAsyncLoadNpc	SwitchNpcCd	SceneCamera	CameraId	Terrains[1]	Terrains[2]	Terrains[3]	Position[1]	Position[2]	Position[3]	Rotation[1]	Rotation[2]	Rotation[3]
30150153	30150153	二期爬塔区域二普通关卡1			0.15		15	1	9	301501530			0|0|0			0|0|0		
30150154	30150154	二期爬塔区域二普通关卡2			0.15		15	1	9	301501540			0|0|0			0|0|0		
30150155	30150155	二期爬塔区域二普通关卡3			0.15		15	1	9	301501550			0|0|0			0|0|0		
30150156	30150156	二期爬塔区域二普通关卡4			0.15		15	1	9	301501560			0|0|0			0|0|0		
30150157	30150157	二期爬塔区域三普通关卡1			0.15		15	1	9	301501570			0|0|0			0|0|0		
30150158	30150158	二期爬塔区域三普通关卡2			0.15		15	36	9	301501580			0|0|0			0|0|0		
30150159	30150159	二期爬塔区域三普通关卡3			0.15		15	36	9	301501590			0|0|0			0|0|0		
30150160	30150160	二期爬塔区域三普通关卡4			0.15		15	36	9	301501600			0|0|0			0|0|0		
30150161	30150161	二期爬塔区域四普通关卡1			0.15		15	1	9	301501610			0|0|0			0|0|0		
30150162	30150162	二期爬塔区域四普通关卡2			0.15		15	1	9	301501620			0|0|0			0|0|0		
30150163	30150163	二期爬塔区域四普通关卡3			0.15		15	1	9	301501630			0|0|0			0|0|0		
30150164	30150164	二期爬塔区域四普通关卡4			0.15		15	1	9	301501640			0|0|0			0|0|0		
30150165	30150165	二期爬塔区域五普通关卡1			0.15		15	11	9	301501650			0|0|0			0|0|0		
30150166	30150166	二期爬塔区域五普通关卡2			0.15		15	11	9	301501660			0|0|0			0|0|0		
30150167	30150167	二期爬塔区域五普通关卡3			0.15		15	11	9	301501670			0|0|0			0|0|0		
30150168	30150168	二期爬塔区域五普通关卡4			0.15		15	11	9	301501680			0|0|0			0|0|0		
30150169	30150169	二期爬塔区域一精英关卡1			0.15		15	1	9	301501690			0|0|0			0|0|0		
30150170	30150170	二期爬塔区域一精英关卡2			0.15		15	1	9	301501700			0|0|0			0|0|0		
30150171	30150171	二期爬塔区域二精英关卡1			0.15		15	1	9	301501710			0|0|0			0|0|0		
30150172	30150172	二期爬塔区域二精英关卡2			0.15		15	1	9	301501720			0|0|0			0|0|0		
30150173	30150173	二期爬塔区域三精英关卡1			0.15		15	36	9	301501730			0|0|0			0|0|0		
30150174	30150174	二期爬塔区域三精英关卡2			0.15		15	36	9	301501740			0|0|0			0|0|0		
30150175	30150175	二期爬塔区域四精英关卡2			0.15		15	1	9	301501750			0|0|0			0|0|0		
30150176	30150176	二期爬塔区域四精英关卡2			0.15		15	1	9	301501760			0|0|0			0|0|0		
30150177	30150177	二期爬塔区域五精英关卡2			0.15		15	11	9	301501770			0|0|0			0|0|0		
30150178	30150178	二期爬塔区域五精英关卡2			0.15		15	11	9	301501780			0|0|0			0|0|0		
30150179	30150179	二期爬塔区域一BOSS（孤儿）			0.15		15	1	9	301501790			0|0|0			0|0|0		
30150180	30150180	二期爬塔区域一BOSS（沙虫）			0.15		15	37	9	301501800			0|0|0			0|0|0		
30150181	30150181	二期爬塔区域一BOSS（收割机）			0.15		15	36	9	301501810			0|0|0			0|0|0		
30150182	30150182	二期爬塔区域一BOSS（剑圣）			0.15		15	1	9	301501820			0|0|0			0|0|0		
30150183	30150183	二期爬塔区域一BOSS（曲）			0.15		15	1	9	301501830			0|0|0			0|0|0		
30150184	30150184	二期爬塔区域一剧情关（防守）			0.15		15	1	9	301501840			0|0|0			0|0|0		
30150185	30150185	二期爬塔区域一剧情关（收集）			0.15		15	1	9	301501850			0|0|0			0|0|0		
30150186	30150186	二期爬塔区域二剧情关（战斗）			0.15		15	1	9	301501860			0|0|0			0|0|0		
30150187	30150187	二期爬塔区域二剧情关（战斗）			0.15		15	1	9	301501870			0|0|0			0|0|0		
30150188	30150188	二期爬塔区域三剧情关（潜行）			0.15		15	1	9	301501880			0|0|0			0|0|0		
30150189	30150189	二期爬塔区域三剧情关（战斗）			0.15		15	36	9	301501890			0|0|0			0|0|0		
30150190	30150190	二期爬塔区域四剧情关（坚守）			0.15		15	1	9	301501900			0|0|0			0|0|0		
30150191	30150191	二期爬塔区域四剧情关（战斗）			0.15		15	1	9	301501910			0|0|0			0|0|0		
30150192	30150192	二期爬塔区域五剧情关（战斗）			0.15		15	1	9	301501920			0|0|0			0|0|0		
30150193	30150193	二期爬塔区域五剧情关（战斗）			0.15		15	11	9	301501930			0|0|0			0|0|0		
30150194	30150194	二期爬塔区域三精英关卡2			0.15		15	36	9	301501940			0|0|0			0|0|0		
30150195	30150195	二期爬塔区域四精英关卡2			0.15		15	1	9	301501950			0|0|0			0|0|0		
30150196	30150196	二期爬塔区域五精英关卡2			0.15		15	11	9	301501960			0|0|0			0|0|0		
30170001	30170001	一层小怪			0.15		15	11	9	301700010			0|0|0			0|0|0		
30170002	30170002	一层小怪（镜像）			0.15		15	11	9	301700020			0|0|0			0|0|0		
30170003	30170003	一层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700030			0|0|0			0|0|0		
30170004	30170004	一层小怪（镜像）			0.15		15	11	9	301700040			0|0|0			0|0|0		
30170005	30170005	二层小怪			0.15		15	11	9	301700050			0|0|0			0|0|0		
30170006	30170006	二层小怪（镜像）			0.15		15	11	9	301700060			0|0|0			0|0|0		
30170007	30170007	二层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700070			0|0|0			0|0|0		
30170008	30170008	二层小怪（镜像）			0.15		15	11	9	301700080			0|0|0			0|0|0		
30170009	30170009	三层小怪			0.15		15	11	9	301700090			0|0|0			0|0|0		
30170010	30170010	三层小怪（镜像）			0.15		15	11	9	301700100			0|0|0			0|0|0		
30170011	30170011	三层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700110			0|0|0			0|0|0		
30170012	30170012	三层小怪（镜像）			0.15		15	11	9	301700120			0|0|0			0|0|0		
30170013	30170013	四层小怪			0.15		15	11	9	301700130			0|0|0			0|0|0		
30170014	30170014	四层小怪（镜像）			0.15		15	11	9	301700140			0|0|0			0|0|0		
30170015	30170015	四层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700150			0|0|0			0|0|0		
30170016	30170016	四层小怪（镜像）			0.15		15	11	9	301700160			0|0|0			0|0|0		
30170017	30170017	五层小怪			0.15		15	11	9	301700170			0|0|0			0|0|0		
30170018	30170018	五层小怪（镜像）			0.15		15	11	9	301700180			0|0|0			0|0|0		
30170019	30170019	五层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700190			0|0|0			0|0|0		
30170020	30170020	五层小怪（镜像）			0.15		15	11	9	301700200			0|0|0			0|0|0		
30170021	30170021	六层小怪			0.15		15	11	9	301700210			0|0|0			0|0|0		
30170022	30170022	六层小怪（镜像）			0.15		15	11	9	301700220			0|0|0			0|0|0		
30170023	30170023	六层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700230			0|0|0			0|0|0		
30170024	30170024	六层小怪（镜像）			0.15		15	11	9	301700240			0|0|0			0|0|0		
30170025	30170025	七层小怪			0.15		15	11	9	301700250			0|0|0			0|0|0		
30170026	30170026	七层小怪（镜像）			0.15		15	11	9	301700260			0|0|0			0|0|0		
30170027	30170027	七层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700270			0|0|0			0|0|0		
30170028	30170028	七层小怪（镜像）			0.15		15	11	9	301700280			0|0|0			0|0|0		
30170029	30170029	八层小怪			0.15		15	11	9	301700290			0|0|0			0|0|0		
30170030	30170030	八层小怪（镜像）			0.15		15	11	9	301700300			0|0|0			0|0|0		
30170031	30170031	八层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700310			0|0|0			0|0|0		
30170032	30170032	八层小怪（镜像）			0.15		15	11	9	301700320			0|0|0			0|0|0		
30170033	30170033	九层小怪			0.15		15	11	9	301700330			0|0|0			0|0|0		
30170034	30170034	九层小怪（镜像）			0.15		15	11	9	301700340			0|0|0			0|0|0		
30170035	30170035	九层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700350			0|0|0			0|0|0		
30170036	30170036	九层小怪（镜像）			0.15		15	11	9	301700360			0|0|0			0|0|0		
30170037	30170037	十层小怪			0.15		15	11	9	301700370			0|0|0			0|0|0		
30170038	30170038	十层小怪（镜像）			0.15		15	11	9	301700380			0|0|0			0|0|0		
30170039	30170039	十层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700390			0|0|0			0|0|0		
30170040	30170040	十层小怪（镜像）			0.15		15	11	9	301700400			0|0|0			0|0|0		
30170041	30170041	一层小怪			0.15		15	11	9	301700410			0|0|0			0|0|0		
30170042	30170042	一层小怪（镜像）			0.15		15	11	9	301700420			0|0|0			0|0|0		
30170043	30170043	一层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700430			0|0|0			0|0|0		
30170044	30170044	一层小怪（镜像）			0.15		15	11	9	301700440			0|0|0			0|0|0		
30170045	30170045	二层小怪			0.15		15	11	9	301700450			0|0|0			0|0|0		
30170046	30170046	二层小怪（镜像）			0.15		15	11	9	301700460			0|0|0			0|0|0		
30170047	30170047	二层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700470			0|0|0			0|0|0		
30170048	30170048	二层小怪（镜像）			0.15		15	11	9	301700480			0|0|0			0|0|0		
30170049	30170049	三层小怪			0.15		15	11	9	301700490			0|0|0			0|0|0		
30170050	30170050	三层小怪（镜像）			0.15		15	11	9	301700500			0|0|0			0|0|0		
30170051	30170051	三层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700510			0|0|0			0|0|0		
30170052	30170052	三层小怪（镜像）			0.15		15	11	9	301700520			0|0|0			0|0|0		
30170053	30170053	四层小怪			0.15		15	11	9	301700530			0|0|0			0|0|0		
30170054	30170054	四层小怪（镜像）			0.15		15	11	9	301700540			0|0|0			0|0|0		
30170055	30170055	四层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700550			0|0|0			0|0|0		
30170056	30170056	四层小怪（镜像）			0.15		15	11	9	301700560			0|0|0			0|0|0		
30170057	30170057	五层小怪			0.15		15	11	9	301700570			0|0|0			0|0|0		
30170058	30170058	五层小怪（镜像）			0.15		15	11	9	301700580			0|0|0			0|0|0		
30170059	30170059	五层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700590			0|0|0			0|0|0		
30170060	30170060	五层小怪（镜像）			0.15		15	11	9	301700600			0|0|0			0|0|0		
30170061	30170061	六层小怪			0.15		15	11	9	301700610			0|0|0			0|0|0		
30170062	30170062	六层小怪（镜像）			0.15		15	11	9	301700620			0|0|0			0|0|0		
30170063	30170063	六层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700630			0|0|0			0|0|0		
30170064	30170064	六层小怪（镜像）			0.15		15	11	9	301700640			0|0|0			0|0|0		
30170065	30170065	七层小怪			0.15		15	11	9	301700650			0|0|0			0|0|0		
30170066	30170066	七层小怪（镜像）			0.15		15	11	9	301700660			0|0|0			0|0|0		
30170067	30170067	七层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700670			0|0|0			0|0|0		
30170068	30170068	七层小怪（镜像）			0.15		15	11	9	301700680			0|0|0			0|0|0		
30170069	30170069	八层小怪			0.15		15	11	9	301700690			0|0|0			0|0|0		
30170070	30170070	八层小怪（镜像）			0.15		15	11	9	301700700			0|0|0			0|0|0		
30170071	30170071	八层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700710			0|0|0			0|0|0		
30170072	30170072	八层小怪（镜像）			0.15		15	11	9	301700720			0|0|0			0|0|0		
30170073	30170073	九层小怪			0.15		15	11	9	301700730			0|0|0			0|0|0		
30170074	30170074	九层小怪（镜像）			0.15		15	11	9	301700740			0|0|0			0|0|0		
30170075	30170075	九层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700750			0|0|0			0|0|0		
30170076	30170076	九层小怪（镜像）			0.15		15	11	9	301700760			0|0|0			0|0|0		
30170077	30170077	十层小怪			0.15		15	11	9	301700770			0|0|0			0|0|0		
30170078	30170078	十层小怪（镜像）			0.15		15	11	9	301700780			0|0|0			0|0|0		
30170079	30170079	十层小怪（镜像）	Scene01302	Test	0.15		15	23	9	301700790			0|0|0			0|0|0		
30170080	30170080	十层小怪（镜像）			0.15		15	11	9	301700800			0|0|0			0|0|0		
30170091	30170091	一清			0.15		15	11	9	301700910			0|0|0			0|0|0		
30170092	30170092	二白			0.15		15	11	9	301700920			0|0|0			0|0|0		
30170093	30170093	三红			0.15		15	11	9	301700930			0|0|0			0|0|0		
30170094	30170094	四绿			0.15		15	11	9	301700940			0|0|0			0|0|0		
30170095	30170095	五黄			0.15		15	11	9	301700950			0|0|0			0|0|0		
30170101	30170101	1罗汉至尊			0.15		15	11	9	301701010			0|0|0			0|0|0		
30170102	30170102	1罗汉至尊			0.15		15	11	9	301701020			0|0|0			0|0|0		
30170103	30170103	2禁卫吊人新的意志	Scene01303	Test	0.15		15	11	9	301701030			0|0|0			0|0|0		
30170104	30170104	2禁卫吊人新的意志	Scene01303	Test	0.15		15	11	9	301701040			0|0|0			0|0|0		
30170105	30170105	3琉璃顶			0.15		15	11	9	301701050			0|0|0			0|0|0		
30170106	30170106	3琉璃顶			0.15		15	11	9	301701060			0|0|0			0|0|0		
30170107	30170107	4宇航员			0.15		15	36	9	301701070			0|0|0			0|0|0		
30170108	30170108	4宇航员			0.15		15	36	9	301701080			0|0|0			0|0|0		
30170109	30170109	5代号5-3			0.15		15	25	9	301701090			0|0|0			0|0|0		
30170110	30170110	5代号5-3			0.15		15	25	9	301701100			0|0|0			0|0|0		
30170111	30170111	6学习计划			0.15		15	11	9	301701110			0|0|0			0|0|0		
30170112	30170112	6学习计划			0.15		15	11	9	301701120			0|0|0			0|0|0		
30170113	30170113	7禁卫吊人新的意志	Scene01303	Test	0.15		15	11	9	301701130			0|0|0			0|0|0		
30170114	30170114	7代号5-3			0.15		15	25	9	301701140			0|0|0			0|0|0		
30170115	30170115	8宇航员			0.15		15	36	9	301701150			0|0|0			0|0|0		
30170116	30170116	8罗汉至尊			0.15		15	11	9	301701160			0|0|0			0|0|0		
30170117	30170117	9琉璃顶			0.15		15	11	9	301701170			0|0|0			0|0|0		
30170118	30170118	9琉璃顶			0.15		15	11	9	301701180			0|0|0			0|0|0		
30170119	30170119	10学习计划			0.15		15	11	9	301701190			0|0|0			0|0|0		
30170120	30170120	10学习计划			0.15		15	11	9	301701200			0|0|0			0|0|0		
30170121	30170121	1罗汉至尊			0.15		15	11	9	301701210			0|0|0			0|0|0		
30170122	30170122	1罗汉至尊			0.15		15	11	9	301701220			0|0|0			0|0|0		
30170123	30170123	2禁卫吊人新的意志	Scene01303	Test	0.15		15	11	9	301701230			0|0|0			0|0|0		
30170124	30170124	2禁卫吊人新的意志	Scene01303	Test	0.15		15	11	9	301701240			0|0|0			0|0|0		
30170125	30170125	3琉璃顶			0.15		15	11	9	301701250			0|0|0			0|0|0		
30170126	30170126	3琉璃顶			0.15		15	11	9	301701260			0|0|0			0|0|0		
30170127	30170127	4宇航员			0.15		15	36	9	301701270			0|0|0			0|0|0		
30170128	30170128	4宇航员			0.15		15	36	9	301701280			0|0|0			0|0|0		
30170129	30170129	5代号5-3			0.15		15	25	9	301701290			0|0|0			0|0|0		
30170130	30170130	5代号5-3			0.15		15	25	9	301701300			0|0|0			0|0|0		
30170131	30170131	6学习计划			0.15		15	11	9	301701310			0|0|0			0|0|0		
30170132	30170132	6学习计划			0.15		15	11	9	301701320			0|0|0			0|0|0		
30170133	30170133	7禁卫吊人新的意志	Scene01303	Test	0.15		15	11	9	301701330			0|0|0			0|0|0		
30170134	30170134	7代号5-3			0.15		15	25	9	301701340			0|0|0			0|0|0		
30170135	30170135	8宇航员			0.15		15	36	9	301701350			0|0|0			0|0|0		
30170136	30170136	8罗汉至尊			0.15		15	11	9	301701360			0|0|0			0|0|0		
30170137	30170137	9琉璃顶			0.15		15	11	9	301701370			0|0|0			0|0|0		
30170138	30170138	9琉璃顶			0.15		15	11	9	301701380			0|0|0			0|0|0		
30170139	30170139	10学习计划			0.15		15	11	9	301701390			0|0|0			0|0|0		
30170140	30170140	10学习计划			0.15		15	11	9	301701400			0|0|0			0|0|0		
30170191	30170191	2代号5-3			0.15		15	25	9	301701910			0|0|0			0|0|0		
30170192	30170192	4琉璃顶			0.15		15	11	9	301701920			0|0|0			0|0|0		
30170193	30170193	3禁卫吊人新的意志	Scene01303	Test	0.15		15	11	9	301701930			0|0|0			0|0|0		
30170194	30170194	5宇航员			0.15		15	36	9	301701940			0|0|0			0|0|0		
30170195	30170195	6学习计划			0.15		15	11	9	301701950			0|0|0			0|0|0		
30170196	30170196	1罗汉至尊			0.15		15	11	9	301701960			0|0|0			0|0|0		
30171001	30171001	剧情8关(卡穆)			0.15		15	37	9	301710010			0|0|0			0|0|0		
30171002	30171002	剧情32关（武藏）			0.15		15	11	9	301710020			0|0|0			0|0|0		
30171003	30171003	剧情44关（村民）			0.15		15	1	9	301710030			0|0|0			0|0|0		
30171004	30171004	剧情48关（孩童）			0.15		15	1	9	301710040			0|0|0			0|0|0		
30171005	30171005	剧情56关（调教至此）			0.15		15	11	9	301710050			0|0|0			0|0|0		
30171006	30171006	剧情64关（国王）			0.15		15	11	9	301710060			0|0|0			0|0|0		
30171007	30171007	剧情68关（管家）			0.15		15	11	9	301710070			0|0|0			0|0|0		
30171008	30171008	剧情72关（卡列）	Scene01303	Test	0.15		15	11	9	301710080			58.3|0|58.9			0|0|0		
30171009	30171009	剧情76关（卡列）	Scene01303	Test	0.15		15	11	9	301710090			0|0|0			0|0|0		
30171010	30171010	剧情84关（六人）			0.15		15	11	9	301710100			0|0|0			0|0|0		
30171011	30171011	剧情92关（商业区）			0.15		15	11	9	301710110			0|0|0			0|0|0		
30171012	30171012	剧情96关（加百利）			0.15		15	11	9	301710120			0|0|0			0|0|0		
30171013	30171013	剧情100关（得救）			0.15		15	1	9	301710130			0|0|0			0|0|0		
30171014	30171014	剧情112关（魔王）			0.15		15	22	9	301710140			0|0|0			0|0|0		
30171015	30171015	剧情116关（围攻）			0.15		15	11	9	301710150			0|0|0			0|0|0		
30171016	30171016	剧情128关（宝珠）			0.15		15	11	9	301710160			0|0|0			0|0|0		
30171017	30171017	剧情132关（商业区）			0.15		15	11	9	301710170			0|0|0			0|0|0		
30171018	30171018	剧情144关（中国船）			0.15		15	11	9	301710180			0|0|0			0|0|0		
30171019	30171019	剧情152关（中国船）			0.15		15	11	9	301710190			0|0|0			0|0|0		
30171020	30171020	剧情156关（卡穆房）			0.15		15	77	9	301710200			0|0|0			0|0|0		
30171021	30171021	剧情160关（黄金之涡）			0.15		15	28	9	301710210			0|0|0			0|0|0		
30171022	30171022	第一层boss			0.15		15	11	9	301710220			0|0|0			0|0|0		
30171023	30171023	第二层boss			0.15		15	41	9	301710230			0|0|0			0|0|0		
30172001	30172001	剧情关卡1			0.15		15	11	9	301720010			0|0|0			0|0|0		
30172002	30172002	剧情关卡1			0.15		15	11	9	301720020			0|0|0			0|0|0		
30172003	30172003	剧情关卡2			0.15		15	11	9	301720030			0|0|0			0|0|0		
30172004	30172004	剧情关卡2			0.15		15	11	9	301720040			0|0|0			0|0|0		
30172005	30172005	剧情关卡2			0.15		15	11	9	301720050			0|0|0			0|0|0		
30172006	30172006	剧情关卡3			0.15		15	11	9	301720060			0|0|0			0|0|0		
30172007	30172007	剧情关卡3			0.15		15	11	9	301720070			0|0|0			0|0|0		
30172008	30172008	剧情关卡3			0.15		15	11	9	301720080			0|0|0			0|0|0		
30172009	30172009	剧情关卡3			0.15		15	11	9	301720090			0|0|0			0|0|0		
30172010	30172010	剧情关卡3			0.15		15	11	9	301720100			0|0|0			0|0|0		
30172011	30172011	剧情关卡4			0.15		15	11	9	301720110			0|0|0			0|0|0		
30172012	30172012	剧情关卡6			0.15		15	11	9	301720120			0|0|0			0|0|0		
30172013	30172013	剧情关卡7			0.15		15	11	9	301720130			0|0|0			0|0|0		
30172014	30172014	剧情关卡7			0.15		15	11	9	301720140			0|0|0			0|0|0		
30172015	30172015	剧情关卡8			0.15		15	11	9	301720150			0|0|0			0|0|0		
30172016	30172016	剧情关卡8			0.15		15	11	9	301720160			0|0|0			0|0|0		
30172017	30172017	剧情关卡9			0.15		15	11	9	301720170			0|0|0			0|0|0		
30172018	30172018	剧情关卡9			0.15		15	11	9	301720180			0|0|0			0|0|0		
30172019	30172019	剧情关卡10			0.15		15	11	9	301720190			0|0|0			0|0|0		
30172101	30172101	剧情关卡1			0.15		15	11	9	301721010			0|0|0			0|0|0		
30172102	30172102	剧情关卡1			0.15		15	11	9	301721020			0|0|0			0|0|0		
30172103	30172103	剧情关卡2			0.15		15	11	9	301721030			0|0|0			0|0|0		
30172104	30172104	剧情关卡2			0.15		15	11	9	301721040			0|0|0			0|0|0		
30172105	30172105	剧情关卡2			0.15		15	11	9	301721050			0|0|0			0|0|0		
30172106	30172106	剧情关卡3			0.15		15	11	9	301721060			0|0|0			0|0|0		
30172107	30172107	剧情关卡3			0.15		15	11	9	301721070			0|0|0			0|0|0		
30172108	30172108	剧情关卡3			0.15		15	11	9	301721080			0|0|0			0|0|0		
30172109	30172109	剧情关卡3			0.15		15	11	9	301721090			0|0|0			0|0|0		
30172110	30172110	剧情关卡3			0.15		15	11	9	301721100			0|0|0			0|0|0		
30172111	30172111	剧情关卡4			0.15		15	11	9	301721110			0|0|0			0|0|0		
30172112	30172112	剧情关卡6			0.15		15	11	9	301721120			0|0|0			0|0|0		
30172113	30172113	剧情关卡7			0.15		15	11	9	301721130			0|0|0			0|0|0		
30172114	30172114	剧情关卡7			0.15		15	11	9	301721140			0|0|0			0|0|0		
30172115	30172115	剧情关卡8			0.15		15	11	9	301721150			0|0|0			0|0|0		
30172116	30172116	剧情关卡8			0.15		15	11	9	301721160			0|0|0			0|0|0		
30172117	30172117	剧情关卡9			0.15		15	11	9	301721170			0|0|0			0|0|0		
30172118	30172118	剧情关卡9			0.15		15	11	9	301721180			0|0|0			0|0|0		
30172119	30172119	剧情关卡10			0.15		15	11	9	301721190			0|0|0			0|0|0		
