Id	Behavior	Name	Environment	TerrainRoot	CloseLoadingDelay	IsAsyncLoadNpc	SwitchNpcCd	SceneCamera	CameraId	Terrains[1]	Terrains[2]	Terrains[3]	Position[1]	Position[2]	Position[3]	Rotation[1]	Rotation[2]	Rotation[3]
97902205	97902205				0.15		15	25	9	979022050			0|0|0			0|0|0		
97902206	97902206				0.15		15	25	9	979022060			0|0|0			0|0|0		
97902207	97902207				0.15		15	25	9	979022070			0|0|0			0|0|0		
97902208	97902208				0.15		15	25	9	979022080			0|0|0			0|0|0		
97902209	97902209				0.15		15	25	9	979022090			0|0|0			0|0|0		
97902210	97902210				0.15		15	25	9	979022100			0|0|0			0|0|0		
97902211	97902211				0.15		15	25	9	979022110			0|0|0			0|0|0		
97904501	97904501				0.15		15	25	9	979045010			0|0|0			0|0|0		
97904502	97904502				0.15		15	25	9	979045020			0|0|0			0|0|0		
97904503	97904503				0.15		15	25	9	979045030			0|0|0			0|0|0		
97904504	97904504				0.15		15	25	9	979045040			0|0|0			0|0|0		
97904505	97904505				0.15		15	25	9	979045050			0|0|0			0|0|0		
97904506	97904506				0.15		15	25	9	979045060			0|0|0			0|0|0		
97904507	97904507				0.15		15	25	9	979045070			0|0|0			0|0|0		
97904508	97904508				0.15		15	25	9	979045080			0|0|0			0|0|0		
97904509	97904509				0.15		15	25	9	979045090			0|0|0			0|0|0		
97904510	97904510				0.15		15	25	9	979045100			0|0|0			0|0|0		
97904511	97904511				0.15		15	25	9	979045110			0|0|0			0|0|0		
97904512	97904512				0.15		15	25	9	979045120			0|0|0			0|0|0		
97904513	97904513				0.15		15	25	9	979045130			0|0|0			0|0|0		
97904514	97904514				0.15		15	25	9	979045140			0|0|0			0|0|0		
97904515	97904515				0.15		15	25	9	979045150			0|0|0			0|0|0		
97904516	97904516				0.15		15	25	9	979045160			0|0|0			0|0|0		
97904517	97904517				0.15		15	25	9	979045170			0|0|0			0|0|0		
97904601	97904601				0.15		15	25	9	979046010			0|0|0			0|0|0		
97904602	97904602				0.15		15	25	9	979046020			0|0|0			0|0|0		
97904603	97904603				0.15		15	25	9	979046030			0|0|0			0|0|0		
97904604	97904604				0.15		15	25	9	979046040			0|0|0			0|0|0		
97904605	97904605				0.15		15	25	9	979046050			0|0|0			0|0|0		
97904606	97904606				0.15		15	25	9	979046060			0|0|0			0|0|0		
97904607	97904607				0.15		15	25	9	979046070			0|0|0			0|0|0		
97904608	97904608				0.15		15	25	9	979046080			0|0|0			0|0|0		
97904609	97904609				0.15		15	25	9	979046090			0|0|0			0|0|0		
97904610	97904610				0.15		15	25	9	979046100			0|0|0			0|0|0		
97904611	97904611				0.15		15	25	9	979046110			0|0|0			0|0|0		
97904612	97904612				0.15		15	25	9	979046120			0|0|0			0|0|0		
97904613	97904613				0.15		15	25	9	979046130			0|0|0			0|0|0		
97904614	97904614				0.15		15	25	9	979046140			0|0|0			0|0|0		
97904615	97904615				0.15		15	25	9	979046150			0|0|0			0|0|0		
97904616	97904616				0.15		15	25	9	979046160			0|0|0			0|0|0		
97832001	97832001				0.15		15	25	9	978320010			0|0|0			0|0|0		
97832002	97832002				0.15		15	25	9	978320020			0|0|0			0|0|0		
97832003	97832003				0.15		15	25	9	978320030			0|0|0			0|0|0		
97832004	97832004				0.15		15	25	9	978320040			0|0|0			0|0|0		
97832005	97832005				0.15		15	25	9	978320050			0|0|0			0|0|0		
97832006	97832006				0.15		15	25	9	978320060			0|0|0			0|0|0		
97832007	97832007				0.15		15	25	9	978320070			0|0|0			0|0|0		
97832008	97832008				0.15		15	25	9	978320080			0|0|0			0|0|0		
97832009	97832009				0.15		15	25	9	978320090			0|0|0			0|0|0		
97832011	97832011				0.15		15	25	9	978320110			0|0|0			0|0|0		
97832012	97832012				0.15		15	25	9	978320120			0|0|0			0|0|0		
97832016	97832016				0.15		15	25	9	978320160			0|0|0			0|0|0		
97832017	97832017				0.15		15	25	9	978320170			0|0|0			0|0|0		
97832018	97832018				0.15		15	25	9	978320180			0|0|0			0|0|0		
97832019	97832019				0.15		15	25	9	978320190			0|0|0			0|0|0		
97832021	97832021				0.15		15	25	9	978320210			0|0|0			0|0|0		
97832022	97832022				0.15		15	25	9	978320220			0|0|0			0|0|0		
97832023	97832023				0.15		15	25	9	978320230			0|0|0			0|0|0		
97832024	97832024				0.15		15	25	9	978320240			0|0|0			0|0|0		
97832030	97832030				0.15		15	25	9	978320300			0|0|0			0|0|0		
97832031	97832031				0.15		15	25	9	978320310			0|0|0			0|0|0		
97832032	97832032				0.15		15	25	9	978320320			0|0|0			0|0|0		
97832033	97832033				0.15		15	25	9	978320330			0|0|0			0|0|0		
97832034	97832034				0.15		15	25	9	978320340			0|0|0			0|0|0		
97832201	97832201				0.15		15	25	9	978322010			0|0|0			0|0|0		
97832202	97832202				0.15		15	25	9	978322020			0|0|0			0|0|0		
97832203	97832203				0.15		15	25	9	978322030			0|0|0			0|0|0		
97832204	97832204				0.15		15	25	9	978322040			0|0|0			0|0|0		
97832205	97832205				0.15		15	25	9	978322050			0|0|0			0|0|0		
97832206	97832206				0.15		15	25	9	978322060			0|0|0			0|0|0		
97832207	97832207				0.15		15	25	9	978322070			0|0|0			0|0|0		
97832208	97832208				0.15		15	25	9	978322080			0|0|0			0|0|0		
97832209	97832209				0.15		15	25	9	978322090			0|0|0			0|0|0		
97832211	97832211				0.15		15	25	9	978322110			0|0|0			0|0|0		
97832212	97832212				0.15		15	25	9	978322120			0|0|0			0|0|0		
97832213	97832213				0.15		15	25	9	978322130			0|0|0			0|0|0		
97832214	97832214				0.15		15	25	9	978322140			0|0|0			0|0|0		
97832215	97832215				0.15		15	25	9	978322150			0|0|0			0|0|0		
97832216	97832216				0.15		15	25	9	978322160			0|0|0			0|0|0		
97832221	97832221				0.15		15	25	9	978322210			0|0|0			0|0|0		
97832222	97832222				0.15		15	25	9	978322220			0|0|0			0|0|0		
97832223	97832223				0.15		15	25	9	978322230			0|0|0			0|0|0		
97832224	97832224				0.15		15	25	9	978322240			0|0|0			0|0|0		
97832225	97832225				0.15		15	25	9	978322250			0|0|0			0|0|0		
97832226	97832226				0.15		15	25	9	978322260			0|0|0			0|0|0		
97873107	97873107				0.15		15	25	9	978731070			0|0|0			0|0|0		
97873108	97873108				0.15		15	25	9	978731080			0|0|0			0|0|0		
97870101	97870101				0.15		15	25	9	978701010			0|0|0			0|0|0		
97870102	97870102				0.15		15	25	9	978701020			0|0|0			0|0|0		
97870103	97870103				0.15		15	25	9	978701030			0|0|0			0|0|0		
97870104	97870104				0.15		15	25	9	978701040			0|0|0			0|0|0		
97870105	97870105				0.15		15	25	9	978701050			0|0|0			0|0|0		
97870106	97870106				0.15		15	25	9	978701060			0|0|0			0|0|0		
97870107	97870107				0.15		15	25	9	978701070			0|0|0			0|0|0		
97870108	97870108				0.15		15	25	9	978701080			0|0|0			0|0|0		
97870109	97870109				0.15		15	25	9	978701090			0|0|0			0|0|0		
97870110	97870110				0.15		15	25	9	978701100			0|0|0			0|0|0		
97870111	97870111				0.15		15	25	9	978701110			0|0|0			0|0|0		
97870112	97870112				0.15		15	25	9	978701120			0|0|0			0|0|0		
97870201	97870201				0.15		15	25	9	978702010			0|0|0			0|0|0		
97870202	97870202				0.15		15	25	9	978702020			0|0|0			0|0|0		
97870203	97870203				0.15		15	25	9	978702030			0|0|0			0|0|0		
97870204	97870204				0.15		15	25	9	978702040			0|0|0			0|0|0		
97870205	97870205				0.15		15	25	9	978702050			0|0|0			0|0|0		
97870301	97870301				0.15		15	25	9	978703010			0|0|0			0|0|0		
97870302	97870302				0.15		15	25	9	978703020			0|0|0			0|0|0		
97870303	97870303				0.15		15	25	9	978703030			0|0|0			0|0|0		
97870304	97870304				0.15		15	25	9	978703040			0|0|0			0|0|0		
97870305	97870305				0.15		15	25	9	978703050			0|0|0			0|0|0		
97904701	97904701				0.15		15	25	9	979047010			0|0|0			0|0|0		
97904702	97904702				0.15		15	25	9	979047020			0|0|0			0|0|0		
97904703	97904703				0.15		15	25	9	979047030			0|0|0			0|0|0		
97904704	97904704				0.15		15	25	9	979047040			0|0|0			0|0|0		
97904801	97904801				0.15		15	25	9	979048010			0|0|0			0|0|0		
97904802	97904802				0.15		15	25	9	979048020			0|0|0			0|0|0		
97904803	97904803				0.15		15	25	9	979048030			0|0|0			0|0|0		
97904901	97904901				0.15		15	25	9	979049010			0|0|0			0|0|0		
97904902	97904902				0.15		15	25	9	979049020			0|0|0			0|0|0		
97904903	97904903				0.15		15	25	9	979049030			0|0|0			0|0|0		
97905001	97905001				0.15		15	25	9	979050010			0|0|0			0|0|0		
97905002	97905002				0.15		15	25	9	979050020			0|0|0			0|0|0		
97905003	97905003				0.15		15	25	9	979050030			0|0|0			0|0|0		
97905004	97905004				0.15		15	25	9	979050040			0|0|0			0|0|0		
97905005	97905005				0.15		15	25	9	979050050			0|0|0			0|0|0		
97905006	97905006				0.15		15	25	9	979050060			0|0|0			0|0|0		
97905007	97905007				0.15		15	25	9	979050070			0|0|0			0|0|0		
97905008	97905008				0.15		15	25	9	979050080			0|0|0			0|0|0		
97905009	97905009				0.15		15	25	9	979050090			0|0|0			0|0|0		
97905010	97905010				0.15		15	25	9	979050100			0|0|0			0|0|0		
97905011	97905011				0.15		15	25	9	979050110			0|0|0			0|0|0		
97905012	97905012				0.15		15	25	9	979050120			0|0|0			0|0|0		
97905013	97905013				0.15		15	25	9	979050130			0|0|0			0|0|0		
97905014	97905014				0.15		15	25	9	979050140			0|0|0			0|0|0		
97905015	97905015				0.15		15	25	9	979050150			0|0|0			0|0|0		
97905016	97905016				0.15		15	25	9	979050160			0|0|0			0|0|0		
97873601	97873601				0.15		15	25	9	978736010			0|0|0			0|0|0		
97873602	97873602				0.15		15	25	9	978736020			0|0|0			0|0|0		
97873603	97873603				0.15		15	25	9	978736030			0|0|0			0|0|0		
97873604	97873604				0.15		15	25	9	978736040			0|0|0			0|0|0		
97873605	97873605				0.15		15	25	9	978736050			0|0|0			0|0|0		
97873606	97873606				0.15		15	25	9	978736060			0|0|0			0|0|0		
97873607	97873607				0.15		15	25	9	978736070			0|0|0			0|0|0		
97873608	97873608				0.15		15	25	9	978736080			0|0|0			0|0|0		
97873609	97873609				0.15		15	25	9	978736090			0|0|0			0|0|0		
97873610	97873610				0.15		15	25	9	978736100			0|0|0			0|0|0		
97873611	97873611				0.15		15	25	9	978736110			0|0|0			0|0|0		
97814001	97814001				0.15		15	25	9	978140010			0|0|0			0|0|0		
97814002	97814002				0.15		15	25	9	978140020			0|0|0			0|0|0		
97814003	97814003				0.15		15	25	9	978140030			0|0|0			0|0|0		
97814004	97814004				0.15		15	25	9	978140040			0|0|0			0|0|0		
97814005	97814005				0.15		15	25	9	978140050			0|0|0			0|0|0		
97814006	97814006				0.15		15	25	9	978140060			0|0|0			0|0|0		
97814007	97814007				0.15		15	25	9	978140070			0|0|0			0|0|0		
97814008	97814008				0.15		15	25	9	978140080			0|0|0			0|0|0		
97814009	97814009				0.15		15	25	9	978140090			0|0|0			0|0|0		
97814010	97814010				0.15		15	25	9	978140100			0|0|0			0|0|0		
97814011	97814011				0.15		15	25	9	978140110			0|0|0			0|0|0		
97814012	97814012				0.15		15	25	9	978140120			0|0|0			0|0|0		
97814013	97814013				0.15		15	25	9	978140130			0|0|0			0|0|0		
97814014	97814014				0.15		15	25	9	978140140			0|0|0			0|0|0		
97814015	97814015				0.15		15	25	9	978140150			0|0|0			0|0|0		
97814016	97814016				0.15		15	25	9	978140160			0|0|0			0|0|0		
97814017	97814017				0.15		15	25	9	978140170			0|0|0			0|0|0		
97814018	97814018				0.15		15	25	9	978140180			0|0|0			0|0|0		
97814019	97814019				0.15		15	25	9	978140190			0|0|0			0|0|0		
97814020	97814020				0.15		15	25	9	978140200			0|0|0			0|0|0		
97814021	97814021				0.15		15	25	9	978140210			0|0|0			0|0|0		
97906001	97906001				0.15		15	25	9	979060010			0|0|0			0|0|0		
97906002	97906002				0.15		15	25	9	979060020			0|0|0			0|0|0		
97906003	97906003				0.15		15	25	9	979060030			0|0|0			0|0|0		
97906004	97906004				0.15		15	25	9	979060040			0|0|0			0|0|0		
97906005	97906005				0.15		15	25	9	979060050			0|0|0			0|0|0		
97906006	97906006				0.15		15	25	9	979060060			0|0|0			0|0|0		
97906007	97906007				0.15		15	25	9	979060070			0|0|0			0|0|0		
97906008	97906008				0.15		15	25	9	979060080			0|0|0			0|0|0		
97906009	97906009				0.15		15	25	9	979060090			0|0|0			0|0|0		
97906011	97906011				0.15		15	25	9	979060110			0|0|0			0|0|0		
97906012	97906012				0.15		15	25	9	979060120			0|0|0			0|0|0		
97906013	97906013				0.15		15	25	9	979060130			0|0|0			0|0|0		
97906014	97906014				0.15		15	25	9	979060140			0|0|0			0|0|0		
97906015	97906015				0.15		15	25	9	979060150			0|0|0			0|0|0		
97906021	97906021				0.15		15	25	9	979060210			0|0|0			0|0|0		
97906022	97906022				0.15		15	25	9	979060220			0|0|0			0|0|0		
97906023	97906023				0.15		15	25	9	979060230			0|0|0			0|0|0		
97906024	97906024				0.15		15	25	9	979060240			0|0|0			0|0|0		
97906101	97906101				0.15		15	25	9	979061010			0|0|0			0|0|0		
97906102	97906102				0.15		15	25	9	979061020			0|0|0			0|0|0		
97906103	97906103				0.15		15	25	9	979061030			0|0|0			0|0|0		
97906104	97906104				0.15		15	25	9	979061040			0|0|0			0|0|0		
97906105	97906105				0.15		15	25	9	979061050			0|0|0			0|0|0		
97906106	97906106				0.15		15	25	9	979061060			0|0|0			0|0|0		
97906107	97906107				0.15		15	25	9	979061070			0|0|0			0|0|0		
97906108	97906108				0.15		15	25	9	979061080			0|0|0			0|0|0		
97906109	97906109				0.15		15	25	9	979061090			0|0|0			0|0|0		
97906111	97906111				0.15		15	25	9	979061110			0|0|0			0|0|0		
97906112	97906112				0.15		15	25	9	979061120			0|0|0			0|0|0		
97906113	97906113				0.15		15	25	9	979061130			0|0|0			0|0|0		
97906121	97906121				0.15		15	25	9	979061210			0|0|0			0|0|0		
97906122	97906122				0.15		15	25	9	979061220			0|0|0			0|0|0		
97906123	97906123				0.15		15	25	9	979061230			0|0|0			0|0|0		
97906201	97906201				0.15		15	25	9	979062010			0|0|0			0|0|0		
97906202	97906202				0.15		15	25	9	979062020			0|0|0			0|0|0		
97906203	97906203				0.15		15	25	9	979062030			0|0|0			0|0|0		
97906204	97906204				0.15		15	25	9	979062040			0|0|0			0|0|0		
97906205	97906205				0.15		15	25	9	979062050			0|0|0			0|0|0		
97906206	97906206				0.15		15	25	9	979062060			0|0|0			0|0|0		
97906207	97906207				0.15		15	25	9	979062070			0|0|0			0|0|0		
97906208	97906208				0.15		15	25	9	979062080			0|0|0			0|0|0		
97906209	97906209				0.15		15	25	9	979062090			0|0|0			0|0|0		
97906211	97906211				0.15		15	25	9	979062110			0|0|0			0|0|0		
97906212	97906212				0.15		15	25	9	979062120			0|0|0			0|0|0		
97906221	97906221				0.15		15	25	9	979062210			0|0|0			0|0|0		
97906222	97906222				0.15		15	25	9	979062220			0|0|0			0|0|0		
97906223	97906223				0.15		15	25	9	979062230			0|0|0			0|0|0		
97906301	97906301				0.15		15	25	9	979063010			0|0|0			0|0|0		
97906302	97906302				0.15		15	25	9	979063020			0|0|0			0|0|0		
97906303	97906303				0.15		15	25	9	979063030			0|0|0			0|0|0		
97906321	97906321				0.15		15	25	9	979063210			0|0|0			0|0|0		
97906322	97906322				0.15		15	25	9	979063220			0|0|0			0|0|0		
97906323	97906323				0.15		15	25	9	979063230			0|0|0			0|0|0		
97906325	97906325				0.15		15	25	9	979063250			0|0|0			0|0|0		
97906326	97906326				0.15		15	25	9	979063260			0|0|0			0|0|0		
97906328	97906328				0.15		15	25	9	979063280			0|0|0			0|0|0		
97906331	97906331				0.15		15	25	9	979063310			0|0|0			0|0|0		
97906332	97906332				0.15		15	25	9	979063320			0|0|0			0|0|0		
97906333	97906333				0.15		15	25	9	979063330			0|0|0			0|0|0		
97906335	97906335				0.15		15	25	9	979063350			0|0|0			0|0|0		
97906341	97906341				0.15		15	25	9	979063410			0|0|0			0|0|0		
97906342	97906342				0.15		15	25	9	979063420			0|0|0			0|0|0		
97906352	97906352				0.15		15	25	9	979063520			0|0|0			0|0|0		
97906353	97906353				0.15		15	25	9	979063530			0|0|0			0|0|0		
97906354	97906354				0.15		15	25	9	979063540			0|0|0			0|0|0		
97906355	97906355				0.15		15	25	9	979063550			0|0|0			0|0|0		
97906361	97906361				0.15		15	25	9	979063610			0|0|0			0|0|0		
97906362	97906362				0.15		15	25	9	979063620			0|0|0			0|0|0		
97906363	97906363				0.15		15	25	9	979063630			0|0|0			0|0|0		
97906364	97906364				0.15		15	25	9	979063640			0|0|0			0|0|0		
97906365	97906365				0.15		15	25	9	979063650			0|0|0			0|0|0		
97906367	97906367				0.15		15	25	9	979063670			0|0|0			0|0|0		
97906368	97906368				0.15		15	25	9	979063680			0|0|0			0|0|0		
97906369	97906369				0.15		15	25	9	979063690			0|0|0			0|0|0		
97906370	97906370				0.15		15	25	9	979063700			0|0|0			0|0|0		
97906371	97906371				0.15		15	25	9	979063710			0|0|0			0|0|0		
97906372	97906372				0.15		15	25	9	979063720			0|0|0			0|0|0		
97906373	97906373				0.15		15	25	9	979063730			0|0|0			0|0|0		
97906374	97906374				0.15		15	25	9	979063740			0|0|0			0|0|0		
97906375	97906375				0.15		15	25	9	979063750			0|0|0			0|0|0		
97906381	97906381				0.15		15	25	9	979063810			0|0|0			0|0|0		
97834001	97834001				0.15		15	11	9	978340010			0|0|0			0|0|0		
97834002	97834002				0.15		15	11	9	978340020			0|0|0			0|0|0		
97834003	97834003				0.15		15	11	9	978340030			0|0|0			0|0|0		
97834004	97834004				0.15		15	11	9	978340040			0|0|0			0|0|0		
97834005	97834005				0.15		15	11	9	978340050			0|0|0			0|0|0		
