Id	Behavior	Name	Environment	TerrainRoot	CloseLoadingDelay	IsAsyncLoadNpc	SwitchNpcCd	SceneCamera	CameraId	Terrains[1]	Terrains[2]	Terrains[3]	Position[1]	Position[2]	Position[3]	Rotation[1]	Rotation[2]	Rotation[3]
30140125	30140125	RogueLike高危守关BOSS（苦刑之女）			0.15		15	25	9	301401250			0|0|0			0|0|0		
30140126	30140126	RogueLike高危守关BOSS（蔷薇之剑）			0.15		15	10	9	301401260			0|0|0			0|0|0		
30140201	30140201	RogueLike普通1（公主与骑士）			0.15		15	13	9	301402010			0|0|0			0|0|0		
30140202	30140202	RogueLike普通2（拆迁大队）			0.15		15	1	9	301402020			0|0|0			0|0|0		
30140203	30140203	RogueLike普通3（枪林弹雨）			0.15		15	1	9	301402030			0|0|0			0|0|0		
30140204	30140204	RogueLike普通4（闲庭信步）			0.15		15	12	9	301402040			0|0|0			0|0|0		
30140205	30140205	RogueLike普通5（丸子演义）	Scene01001b	Test	0.15		15	63	9	301402050			0|0|0			0|0|0		
30140206	30140206	RogueLike普通6（异曲同工）			0.15		15	36	9	301402060			0|0|0			0|0|0		
30140207	30140207	RogueLike普通7（秀才遇兵）			0.15		15	1	9	301402070			0|0|0			0|0|0		
30140208	30140208	RogueLike普通8（刀的正确用法）			0.15		15	1	9	301402080			0|0|0			0|0|0		
30140209	30140209	RogueLike普通9（求和公式）			0.15		15	1	9	301402090			0|0|0			0|0|0		
30140210	30140210	RogueLike普通10（天堂与地狱）			0.15		15	8	9	301402100			0|0|0			0|0|0		
30140211	30140211	RogueLike普通11（空当接龙）			0.15		15	1	9	301402110			0|0|0			0|0|0		
30140212	30140212	RogueLike普通12（言传身教）			0.15		15	11	9	301402120			0|0|0			0|0|0		
30140213	30140213	RogueLike精英1（海盗横行）			0.15		15	44	9	301402130			0|0|0			0|0|0		
30140214	30140214	RogueLike精英2（狂轰滥炸）			0.15		15	11	9	301402140			0|0|0			0|0|0		
30140215	30140215	RogueLike精英3（冲撞特训）			0.15		15	1	9	301402150			0|0|0			0|0|0		
30140216	30140216	RogueLike精英4（全方位撞击）			0.15		15	36	9	301402160			0|0|0			0|0|0		
30140217	30140217	RogueLike精英5（三人成虎）			0.15		15	1	9	301402170			0|0|0			0|0|0		
30140218	30140218	RogueLike精英6（刀的正确用法plus）			0.15		15	10	9	301402180			0|0|0			0|0|0		
30140219	30140219	RogueLike精英7（狐假虎威）			0.15		15	23	9	301402190			0|0|0			0|0|0		
30140220	30140220	RogueLike精英8（夏日特饮）			0.15		15	11	9	301402200			0|0|0			0|0|0		
30140221	30140221	RogueLike守关精英1（粉墨登场）			0.15		15	11	9	301402210			0|0|0			0|0|0		
30140222	30140222	RogueLike守关精英2（门庭双煞）			0.15		15	11	9	301402220			0|0|0			0|0|0		
30140223	30140223	RogueLike守关精英3（如梦似幻）			0.15		15	11	9	301402230			0|0|0			0|0|0		
30140224	30140224	RogueLike守关精英4（锋芒毕现）			0.15		15	1	9	301402240			0|0|0			0|0|0		
30140225	30140225	RogueLike守关BOSS（苦刑之女）			0.15		15	25	9	301402250			0|0|0			0|0|0		
30140226	30140226	RogueLike守关BOSS（蔷薇之剑）			0.15		15	10	9	301402260			0|0|0			0|0|0		
30140227	30140227	RogueLike守关BOSS（罗兰）			0.15		15	1	9	301402270			0|0|0			0|0|0		
30140228	30140228	RogueLike守关BOSS（不明构造体α）			0.15		15	1	9	301402280			0|0|0			0|0|0		
30140229	30140229	RogueLike守关BOSS（华胥）			0.15		15	11	9	301402290			0|0|0			0|0|0		
30140230	30140230	RogueLike守关BOSS（加百列）			0.15		15	11	9	301402300			0|0|0			0|0|0		
30140050	30140050	RogueLike竞速普通1	Scene01303	Test	0.15		15	11	9	301400500			0|0|0			0|0|0		
30140051	30140051	RogueLike竞速普通2	Scene01303	Test	0.15		15	11	9	301400510			0|0|0			0|0|0		
30140052	30140052	RogueLike竞速普通3	Scene01303	Test	0.15		15	11	9	301400520			0|0|0			0|0|0		
30140053	30140053	RogueLike竞速普通4	Scene01303	Test	0.15		15	11	9	301400530			0|0|0			0|0|0		
30140054	30140054	RogueLike竞速普通5	Scene01303	Test	0.15		15	11	9	301400540			0|0|0			0|0|0		
30140055	30140055	RogueLike竞速BOSS			0.15		15	11	9	301400550			0|0|0			0|0|0		
30140060	30140060	RogueLike高危竞速普通1	Scene01303	Test	0.15		15	11	9	301400600			58.3|0|58.9			0|0|0		
30140061	30140061	RogueLike高危竞速普通2	Scene01303	Test	0.15		15	11	9	301400610			58.3|0|58.9			0|0|0		
30140062	30140062	RogueLike高危竞速BOSS			0.15		15	11	9	301400620			0|0|0			0|0|0		
30140401	30140401	RogueLike镜像普通1（公主与骑士）			0.15		15	13	9	301404010			0|0|0			0|0|0		
30140402	30140402	RogueLike镜像普通2（拆迁大队）			0.15		15	1	9	301404020			0|0|0			0|0|0		
30140403	30140403	RogueLike镜像普通3（枪林弹雨）			0.15		15	1	9	301404030			0|0|0			0|0|0		
30140404	30140404	RogueLike镜像普通4（闲庭信步）			0.15		15	12	9	301404040			0|0|0			0|0|0		
30140405	30140405	RogueLike镜像普通5（丸子演义）	Scene01001b	Test	0.15		15	63	9	301404050			0|0|0			0|0|0		
30140406	30140406	RogueLike镜像普通6（异曲同工）			0.15		15	36	9	301404060			0|0|0			0|0|0		
30140407	30140407	RogueLike镜像普通7（秀才遇兵）			0.15		15	1	9	301404070			0|0|0			0|0|0		
30140408	30140408	RogueLike镜像普通8（刀的正确用法）			0.15		15	1	9	301404080			0|0|0			0|0|0		
30140409	30140409	RogueLike镜像普通9（求和公式）			0.15		15	1	9	301404090			0|0|0			0|0|0		
30140410	30140410	RogueLike镜像普通10（天堂与地狱）			0.15		15	8	9	301404100			0|0|0			0|0|0		
30140411	30140411	RogueLike镜像普通11（空当接龙）			0.15		15	1	9	301404110			0|0|0			0|0|0		
30140412	30140412	RogueLike镜像普通12（言传身教）			0.15		15	11	9	301404120			0|0|0			0|0|0		
30140413	30140413	RogueLike镜像精英1（海盗横行）			0.15		15	44	9	301404130			0|0|0			0|0|0		
30140414	30140414	RogueLike镜像精英2（狂轰滥炸）			0.15		15	11	9	301404140			0|0|0			0|0|0		
30140415	30140415	RogueLike镜像精英3（冲撞特训）			0.15		15	1	9	301404150			0|0|0			0|0|0		
30140416	30140416	RogueLike镜像精英4（全方位撞击）			0.15		15	36	9	301404160			0|0|0			0|0|0		
30140417	30140417	RogueLike镜像精英5（三人成虎）			0.15		15	1	9	301404170			0|0|0			0|0|0		
30140418	30140418	RogueLike镜像精英6（刀的正确用法plus）			0.15		15	10	9	301404180			0|0|0			0|0|0		
30140419	30140419	RogueLike镜像精英7（狐假虎威）			0.15		15	23	9	301404190			0|0|0			0|0|0		
30140420	30140420	RogueLike镜像精英8（夏日特饮）			0.15		15	11	9	301404200			0|0|0			0|0|0		
30140421	30140421	RogueLike镜像守关精英1（粉墨登场）			0.15		15	11	9	301404210			0|0|0			0|0|0		
30140422	30140422	RogueLike镜像守关精英2（门庭双煞）			0.15		15	11	9	301404220			0|0|0			0|0|0		
30140423	30140423	RogueLike镜像守关精英3（如梦似幻）			0.15		15	11	9	301404230			0|0|0			0|0|0		
30140424	30140424	RogueLike镜像守关精英4（锋芒毕现）			0.15		15	1	9	301404240			0|0|0			0|0|0		
30140425	30140425	RogueLike镜像守关BOSS（苦刑之女）			0.15		15	25	9	301404250			0|0|0			0|0|0		
30140426	30140426	RogueLike镜像守关BOSS（蔷薇之剑）			0.15		15	10	9	301404260			0|0|0			0|0|0		
30140427	30140427	RogueLike镜像守关BOSS（罗兰）			0.15		15	1	9	301404270			0|0|0			0|0|0		
30140428	30140428	RogueLike镜像守关BOSS（不明构造体α）			0.15		15	1	9	301404280			0|0|0			0|0|0		
30140429	30140429	RogueLike镜像守关BOSS（华胥）			0.15		15	11	9	301404290			0|0|0			0|0|0		
30140430	30140430	RogueLike镜像守关BOSS（加百列）			0.15		15	11	9	301404300			0|0|0			0|0|0		
30140301	30140301	RogueLike镜像1高危普通1（公主与骑士）			0.15		15	13	9	301403010			0|0|0			0|0|0		
30140307	30140307	RogueLike镜像1高危普通7（秀才遇兵）			0.15		15	1	9	301403070			0|0|0			0|0|0		
30140309	30140309	RogueLike镜像1高危普通9（求和公式）			0.15		15	1	9	301403090			0|0|0			0|0|0		
30140310	30140310	RogueLike镜像1高危普通10（天堂与地狱）			0.15		15	8	9	301403100			0|0|0			0|0|0		
30140311	30140311	RogueLike镜像1高危普通11（空当接龙）			0.15		15	1	9	301403110			0|0|0			0|0|0		
30140312	30140312	RogueLike镜像1高危普通12（言传身教）			0.15		15	11	9	301403120			0|0|0			0|0|0		
30140313	30140313	RogueLike镜像1高危精英1（海盗横行）			0.15		15	44	9	301403130			0|0|0			0|0|0		
30140317	30140317	RogueLike镜像1高危精英5（三人成虎）			0.15		15	1	9	301403170			0|0|0			0|0|0		
30140320	30140320	RogueLike镜像1高危精英8（夏日特饮）			0.15		15	11	9	301403200			0|0|0			0|0|0		
30140321	30140321	RogueLike镜像1高危守关精英1（粉墨登场）			0.15		15	11	9	301403210			0|0|0			0|0|0		
30140322	30140322	RogueLike镜像1高危守关精英2（门庭双煞）			0.15		15	11	9	301403220			0|0|0			0|0|0		
30140324	30140324	RogueLike镜像1高危守关精英4（锋芒毕现）			0.15		15	1	9	301403240			0|0|0			0|0|0		
30140325	30140325	RogueLike镜像1高危守关BOSS（苦刑之女）			0.15		15	25	9	301403250			0|0|0			0|0|0		
30140326	30140326	RogueLike镜像1高危守关BOSS（蔷薇之剑）			0.15		15	10	9	301403260			0|0|0			0|0|0		
30140501	30140501	RogueLike镜像2高危普通1（公主与骑士）			0.15		15	13	9	301405010			0|0|0			0|0|0		
30140507	30140507	RogueLike镜像2高危普通7（秀才遇兵）			0.15		15	1	9	301405070			0|0|0			0|0|0		
30140509	30140509	RogueLike镜像2高危普通9（求和公式）			0.15		15	1	9	301405090			0|0|0			0|0|0		
30140510	30140510	RogueLike镜像2高危普通10（天堂与地狱）			0.15		15	8	9	301405100			0|0|0			0|0|0		
30140511	30140511	RogueLike镜像2高危普通11（空当接龙）			0.15		15	1	9	301405110			0|0|0			0|0|0		
30140512	30140512	RogueLike镜像2高危普通12（言传身教）			0.15		15	11	9	301405120			0|0|0			0|0|0		
30140513	30140513	RogueLike镜像2高危精英1（海盗横行）			0.15		15	44	9	301405130			0|0|0			0|0|0		
30140517	30140517	RogueLike镜像2高危精英5（三人成虎）			0.15		15	1	9	301405170			0|0|0			0|0|0		
30140520	30140520	RogueLike镜像2高危精英8（夏日特饮）			0.15		15	11	9	301405200			0|0|0			0|0|0		
30140521	30140521	RogueLike镜像2高危守关精英1（粉墨登场）			0.15		15	11	9	301405210			0|0|0			0|0|0		
30140522	30140522	RogueLike镜像2高危守关精英2（门庭双煞）			0.15		15	11	9	301405220			0|0|0			0|0|0		
30140524	30140524	RogueLike镜像2高危守关精英4（锋芒毕现）			0.15		15	1	9	301405240			0|0|0			0|0|0		
30140525	30140525	RogueLike镜像2高危守关BOSS（苦刑之女）			0.15		15	25	9	301405250			0|0|0			0|0|0		
30140526	30140526	RogueLike镜像2高危守关BOSS（蔷薇之剑）			0.15		15	10	9	301405260			0|0|0			0|0|0		
