Role	Animation	Layer	TotalFrame	TailLength	OffsetX[1]	OffsetZ[1]	OffsetX[2]	OffsetZ[2]	OffsetX[3]	OffsetZ[3]	OffsetX[4]	OffsetZ[4]	OffsetX[5]	OffsetZ[5]	OffsetX[6]	OffsetZ[6]	OffsetX[7]	OffsetZ[7]	OffsetX[8]	OffsetZ[8]	OffsetX[9]	OffsetZ[9]	OffsetX[10]	OffsetZ[10]	OffsetX[11]	OffsetZ[11]	OffsetX[12]	OffsetZ[12]	OffsetX[13]	OffsetZ[13]	OffsetX[14]	OffsetZ[14]	OffsetX[15]	OffsetZ[15]	OffsetX[16]	OffsetZ[16]	OffsetX[17]	OffsetZ[17]	OffsetX[18]	OffsetZ[18]	OffsetX[19]	OffsetZ[19]	OffsetX[20]	OffsetZ[20]	OffsetX[21]	OffsetZ[21]	OffsetX[22]	OffsetZ[22]	OffsetX[23]	OffsetZ[23]	OffsetX[24]	OffsetZ[24]	OffsetX[25]	OffsetZ[25]	OffsetX[26]	OffsetZ[26]	OffsetX[27]	OffsetZ[27]	OffsetX[28]	OffsetZ[28]	OffsetX[29]	OffsetZ[29]	OffsetX[30]	OffsetZ[30]	OffsetX[31]	OffsetZ[31]	OffsetX[32]	OffsetZ[32]	OffsetX[33]	OffsetZ[33]	OffsetX[34]	OffsetZ[34]	OffsetX[35]	OffsetZ[35]	OffsetX[36]	OffsetZ[36]	OffsetX[37]	OffsetZ[37]	OffsetX[38]	OffsetZ[38]	OffsetX[39]	OffsetZ[39]	OffsetX[40]	OffsetZ[40]	OffsetX[41]	OffsetZ[41]	OffsetX[42]	OffsetZ[42]	OffsetX[43]	OffsetZ[43]	OffsetX[44]	OffsetZ[44]	OffsetX[45]	OffsetZ[45]	OffsetX[46]	OffsetZ[46]	OffsetX[47]	OffsetZ[47]	OffsetX[48]	OffsetZ[48]	OffsetX[49]	OffsetZ[49]	OffsetX[50]	OffsetZ[50]	OffsetX[51]	OffsetZ[51]	OffsetX[52]	OffsetZ[52]	OffsetX[53]	OffsetZ[53]	OffsetX[54]	OffsetZ[54]	OffsetX[55]	OffsetZ[55]	OffsetX[56]	OffsetZ[56]	OffsetX[57]	OffsetZ[57]	OffsetX[58]	OffsetZ[58]	OffsetX[59]	OffsetZ[59]	OffsetX[60]	OffsetZ[60]	OffsetX[61]	OffsetZ[61]	OffsetX[62]	OffsetZ[62]	OffsetX[63]	OffsetZ[63]	OffsetX[64]	OffsetZ[64]	OffsetX[65]	OffsetZ[65]	OffsetX[66]	OffsetZ[66]	OffsetX[67]	OffsetZ[67]	OffsetX[68]	OffsetZ[68]	OffsetX[69]	OffsetZ[69]	OffsetX[70]	OffsetZ[70]	OffsetX[71]	OffsetZ[71]	OffsetX[72]	OffsetZ[72]	OffsetX[73]	OffsetZ[73]	OffsetX[74]	OffsetZ[74]	OffsetX[75]	OffsetZ[75]	OffsetX[76]	OffsetZ[76]	OffsetX[77]	OffsetZ[77]	OffsetX[78]	OffsetZ[78]	OffsetX[79]	OffsetZ[79]	OffsetX[80]	OffsetZ[80]	OffsetX[81]	OffsetZ[81]	OffsetX[82]	OffsetZ[82]	OffsetX[83]	OffsetZ[83]	OffsetX[84]	OffsetZ[84]	OffsetX[85]	OffsetZ[85]	OffsetX[86]	OffsetZ[86]	OffsetX[87]	OffsetZ[87]	OffsetX[88]	OffsetZ[88]	OffsetX[89]	OffsetZ[89]	OffsetX[90]	OffsetZ[90]	OffsetX[91]	OffsetZ[91]	OffsetX[92]	OffsetZ[92]	OffsetX[93]	OffsetZ[93]	OffsetX[94]	OffsetZ[94]	OffsetX[95]	OffsetZ[95]	OffsetX[96]	OffsetZ[96]	OffsetX[97]	OffsetZ[97]	OffsetX[98]	OffsetZ[98]	OffsetX[99]	OffsetZ[99]	OffsetX[100]	OffsetZ[100]	OffsetX[101]	OffsetZ[101]	OffsetX[102]	OffsetZ[102]	OffsetX[103]	OffsetZ[103]	OffsetX[104]	OffsetZ[104]	OffsetX[105]	OffsetZ[105]	OffsetX[106]	OffsetZ[106]	OffsetX[107]	OffsetZ[107]	OffsetX[108]	OffsetZ[108]	OffsetX[109]	OffsetZ[109]	OffsetX[110]	OffsetZ[110]	OffsetX[111]	OffsetZ[111]	OffsetX[112]	OffsetZ[112]	OffsetX[113]	OffsetZ[113]	OffsetX[114]	OffsetZ[114]	OffsetX[115]	OffsetZ[115]	OffsetX[116]	OffsetZ[116]	OffsetX[117]	OffsetZ[117]	OffsetX[118]	OffsetZ[118]	OffsetX[119]	OffsetZ[119]	OffsetX[120]	OffsetZ[120]	OffsetX[121]	OffsetZ[121]	OffsetX[122]	OffsetZ[122]	OffsetX[123]	OffsetZ[123]	OffsetX[124]	OffsetZ[124]	OffsetX[125]	OffsetZ[125]	OffsetX[126]	OffsetZ[126]	OffsetX[127]	OffsetZ[127]	OffsetX[128]	OffsetZ[128]	OffsetX[129]	OffsetZ[129]	OffsetX[130]	OffsetZ[130]	OffsetX[131]	OffsetZ[131]	OffsetX[132]	OffsetZ[132]	OffsetX[133]	OffsetZ[133]	OffsetX[134]	OffsetZ[134]	OffsetX[135]	OffsetZ[135]	OffsetX[136]	OffsetZ[136]	OffsetX[137]	OffsetZ[137]	OffsetX[138]	OffsetZ[138]	OffsetX[139]	OffsetZ[139]	OffsetX[140]	OffsetZ[140]	OffsetX[141]	OffsetZ[141]	OffsetX[142]	OffsetZ[142]	OffsetX[143]	OffsetZ[143]	OffsetX[144]	OffsetZ[144]	OffsetX[145]	OffsetZ[145]	OffsetX[146]	OffsetZ[146]	OffsetX[147]	OffsetZ[147]	OffsetX[148]	OffsetZ[148]	OffsetX[149]	OffsetZ[149]	OffsetX[150]	OffsetZ[150]	OffsetX[151]	OffsetZ[151]	OffsetX[152]	OffsetZ[152]	OffsetX[153]	OffsetZ[153]	OffsetX[154]	OffsetZ[154]	OffsetX[155]	OffsetZ[155]	OffsetX[156]	OffsetZ[156]	OffsetX[157]	OffsetZ[157]	OffsetX[158]	OffsetZ[158]	OffsetX[159]	OffsetZ[159]	OffsetX[160]	OffsetZ[160]	OffsetX[161]	OffsetZ[161]	OffsetX[162]	OffsetZ[162]	OffsetX[163]	OffsetZ[163]	OffsetX[164]	OffsetZ[164]	OffsetX[165]	OffsetZ[165]	OffsetX[166]	OffsetZ[166]	OffsetX[167]	OffsetZ[167]	OffsetX[168]	OffsetZ[168]	OffsetX[169]	OffsetZ[169]	OffsetX[170]	OffsetZ[170]	OffsetX[171]	OffsetZ[171]	OffsetX[172]	OffsetZ[172]	OffsetX[173]	OffsetZ[173]	OffsetX[174]	OffsetZ[174]	OffsetX[175]	OffsetZ[175]	OffsetX[176]	OffsetZ[176]	OffsetX[177]	OffsetZ[177]	OffsetX[178]	OffsetZ[178]	OffsetX[179]	OffsetZ[179]	OffsetX[180]	OffsetZ[180]	OffsetX[181]	OffsetZ[181]	OffsetX[182]	OffsetZ[182]	OffsetX[183]	OffsetZ[183]	OffsetX[184]	OffsetZ[184]	OffsetX[185]	OffsetZ[185]	OffsetX[186]	OffsetZ[186]	OffsetX[187]	OffsetZ[187]	OffsetX[188]	OffsetZ[188]	OffsetX[189]	OffsetZ[189]	OffsetX[190]	OffsetZ[190]	OffsetX[191]	OffsetZ[191]	OffsetX[192]	OffsetZ[192]	OffsetX[193]	OffsetZ[193]	OffsetX[194]	OffsetZ[194]	OffsetX[195]	OffsetZ[195]	OffsetX[196]	OffsetZ[196]	OffsetX[197]	OffsetZ[197]	OffsetX[198]	OffsetZ[198]	OffsetX[199]	OffsetZ[199]	OffsetX[200]	OffsetZ[200]
R3LifuMd019161	Born	0	67	0.033333	0	0	0	-0.015	0	-0.031	0	-0.052	0	-0.083	0	-0.1121	0	-0.13	0	-0.1383	0	-0.133	0	-0.1206	0	-0.107	0	-0.0953	0	-0.086	0	-0.08	0	-0.074	0	-0.068	0	-0.062	0	-0.0565	0	-0.051	0	-0.0451	0	-0.037	0	-0.0286	0	-0.018	0	-0.0046	0	0.01	0	0.0279	0	0.046	0	0.0655	0	0.085	0	0.0959	0	0.091	0	0.0717	0	0.048	0	0.0293	0	0.014	0	0.0005	0	-0.012	0	-0.0255	0	-0.039	0	-0.0506	0	-0.061	0	-0.0692	0	-0.075	0	-0.0757	0	-0.073	0	-0.0681	0	-0.061	0	-0.0534	0	-0.046	0	-0.0415	0	-0.037	0	-0.0325	0	-0.028	0	-0.0225	0	-0.019	0	-0.0145	0	-0.011	0	-0.008	0	-0.005	0	-0.002	0	0.001	0	0.004	0	0.006	0	0.009	0	0.012	0	0.014	0	0.017	0	0.02																																																																																																																																																																																																																																																																								
R3LifuMd019161	Death	0	34	0.016667	0	0	0	0.1499	0	-0.05	0	-0.3021	0	-0.506	0	-0.6144	0	-0.698	0	-0.7613	0	-0.801	0	-0.8239	0	-0.832	0	-0.8284	0	-0.818	0	-0.804	0	-0.79	0	-0.7787	0	-0.772	0	-0.7235	0	-0.674	0	-0.6321	0	-0.607	0	-0.5846	0	-0.57	0	-0.5627	0	-0.561	0	-0.561	0	-0.561	0	-0.562	0	-0.563	0	-0.5655	0	-0.567	0	-0.5695	0	-0.572	0	-0.5736	0	-0.574																																																																																																																																																																																																																																																																																																																																										
R3LifuMd019161	Falldown	0	10	0.016667	0	0	0	-0.2575	0	-0.489	0	-0.647	0	-0.76	0	-0.8393	0	-0.896	0	-0.9408	0	-0.98	0	-1.025	0	-1.036																																																																																																																																																																																																																																																																																																																																																																																										
R3LifuMd019161	Hit1	0	26	0.016667	0	0	0	0.0372	0	-0.047	0	-0.2594	0	-0.447	0	-0.5268	0	-0.592	0	-0.6419	0	-0.677	0	-0.7021	0	-0.726	0	-0.7459	0	-0.759	0	-0.7624	0	-0.759	0	-0.7484	0	-0.731	0	-0.7092	0	-0.683	0	-0.6541	0	-0.623	0	-0.5896	0	-0.554	0	-0.5171	0	-0.479	0	-0.4373	0	-0.428																																																																																																																																																																																																																																																																																																																																																										
R3LifuMd019161	Hit2	0	26	0.016667	0	0	0	0.0381	0	-0.052	0	-0.2529	0	-0.428	0	-0.5119	0	-0.588	0	-0.6495	0	-0.693	0	-0.7213	0	-0.744	0	-0.7609	0	-0.771	0	-0.7714	0	-0.765	0	-0.7533	0	-0.736	0	-0.7147	0	-0.69	0	-0.6612	0	-0.63	0	-0.5951	0	-0.558	0	-0.519	0	-0.48	0	-0.4378	0	-0.428																																																																																																																																																																																																																																																																																																																																																										
R3LifuMd019161	Hit3	0	27	0.033333	0	0	0	0.0962	0	-0.199	0	-0.5264	0	-0.784	0	-0.8984	0	-0.988	0	-1.0585	0	-1.112	0	-1.1532	0	-1.191	0	-1.2255	0	-1.251	0	-1.266	0	-1.272	0	-1.269	0	-1.258	0	-1.2393	0	-1.215	0	-1.1852	0	-1.151	0	-1.1137	0	-1.074	0	-1.0302	0	-0.983	0	-0.9345	0	-0.886	0	-0.855																																																																																																																																																																																																																																																																																																																																																								
R3LifuMd019161	Hit4	0	27	0.033333	0	0	0	0.1433	0	-0.089	0	-0.3969	0	-0.643	0	-0.7509	0	-0.842	0	-0.9151	0	-0.969	0	-1.0112	0	-1.049	0	-1.0825	0	-1.107	0	-1.12	0	-1.124	0	-1.1198	0	-1.109	0	-1.0961	0	-1.08	0	-1.0612	0	-1.039	0	-1.0142	0	-0.985	0	-0.9546	0	-0.922	0	-0.8889	0	-0.857	0	-0.836																																																																																																																																																																																																																																																																																																																																																								
R3LifuMd019161	Hitdown	0	18	0.05	0	0	0	0.2048	0	0.189	0	0.1856	0	0.217	0	0.2148	0	0.144	0	-0.0189	0	-0.283	0	-0.5628	0	-0.82	0	-1.0256	0	-1.166	0	-1.2667	0	-1.337	0	-1.3891	0	-1.431	0	-1.4703	0	-1.513																																																																																																																																																																																																																																																																																																																																																																										
R3LifuMd019161	Hoverhit	0	10	0.05	0	0	0	0.0238	0	0.043	0	0.057	0	0.071	0	0.0823	0	0.088	0	0.0888	0	0.084	0	0.0732	0	0.059																																																																																																																																																																																																																																																																																																																																																																																										
R3LifuMd019161	Lieonfloor	0	5	0																																																																																																																																																																																																																																																																																																																																																																																																																
R3LifuMd019161	Move1	0	34	0.016667	0	0	0	-0.0143	0	0.174	0	0.7691	0	1.677	0	2.5322	0	3.185	0	3.6761	0	4.049	0	4.3601	0	4.625	0	4.8438	0	5.021	0	5.1686	0	5.296	0	5.4111	0	5.515	0	5.6001	0	5.666	0	5.7119	0	5.742	0	5.7572	0	5.76	0	5.7515	0	5.734	0	5.7098	0	5.679	0	5.6437	0	5.604	0	5.5641	0	5.522	0	5.4808	0	5.443	0	5.4089	0	5.402																																																																																																																																																																																																																																																																																																																																										
R3LifuMd019161	Move2	0	34	0.016667	0	0	0	0.036	0	-0.036	0	-0.5014	0	-1.428	0	-2.3566	0	-3.004	0	-3.4779	0	-3.9	0	-4.2597	0	-4.553	0	-4.7939	0	-4.991	0	-5.1484	0	-5.271	0	-5.3684	0	-5.449	0	-5.5163	0	-5.568	0	-5.6062	0	-5.632	0	-5.647	0	-5.652	0	-5.6475	0	-5.635	0	-5.6158	0	-5.592	0	-5.5636	0	-5.533	0	-5.5019	0	-5.472	0	-5.4463	0	-5.423	0	-5.4024	0	-5.398																																																																																																																																																																																																																																																																																																																																										
R3LifuMd019161	Run	0	27	0																																																																																																																																																																																																																																																																																																																																																																																																																
R3LifuMd019161	RunLeanL	0	27	0																																																																																																																																																																																																																																																																																																																																																																																																																
R3LifuMd019161	RunLeanR	0	27	0																																																																																																																																																																																																																																																																																																																																																																																																																
R3LifuMd019161	RunStart	0	23	0.033333	0	0	0	0.2234	0	0.4466	0	0.6701	0	0.8939	0	1.1185	0	1.3435	0	1.5691	0	1.7956	0	2.0231	0	2.2506	0	2.4771	0	2.703	0	2.9287	0	3.1547	0	3.3811	0	3.6081	0	3.835	0	4.0624	0	4.2905	0	4.5193	0	4.7485	0	4.9775	0	5.1301																																																																																																																																																																																																																																																																																																																																																																
R3LifuMd019161	RunStartEnd01	0	33	0.033333	0	0	0	0.1155	0	0.222	0	0.3113	0	0.3906	0	0.4677	0	0.5423	0	0.6096	0	0.6712	0	0.7286	0	0.7814	0	0.8295	0	0.8733	0	0.9146	0	0.9538	0	0.9901	0	1.024	0	1.0553	0	1.085	0	1.1114	0	1.1321	0	1.1472	0	1.1575	0	1.1637	0	1.1675	0	1.1694	0	1.17	0	1.1708	0	1.1713	0	1.1719	0	1.172	0	1.1725	0	1.173	0	1.174																																																																																																																																																																																																																																																																																																																																												
R3LifuMd019161	RunStartEnd02	0	36	0	0	0	0	0.1583	0	0.32	0	0.4812	0	0.612	0	0.719	0	0.8109	0	0.8925	0	0.97	0	1.0461	0	1.116	0	1.1791	0	1.238	0	1.2924	0	1.342	0	1.3871	0	1.429	0	1.4693	0	1.507	0	1.5414	0	1.574	0	1.6036	0	1.6311	0	1.6539	0	1.6708	0	1.6825	0	1.69	0	1.6945	0	1.697	0	1.6986	0	1.6996	0	1.7001	0	1.7	0	1.7005	0	1.701	0	1.7015	0	1.702	0	1.702																																																																																																																																																																																																																																																																																																																																				
R3LifuMd019161	Save	0	34	0																																																																																																																																																																																																																																																																																																																																																																																																																
R3LifuMd019161	Stand1	0	40	0																																																																																																																																																																																																																																																																																																																																																																																																																
R3LifuMd019161	Stand2	0	27	0																																																																																																																																																																																																																																																																																																																																																																																																																
R3LifuMd019161	Standchange	0	34	0.016667	0	0	0	-0.0537	0	-0.113	0	-0.1533	0	-0.152	0	-0.1247	0	-0.075	0	0.0013	0	0.1	0	0.1758	0	0.147	0	0.0936	0	0.056	0	0.0271	0	0.005	0	-0.0123	0	-0.024	0	-0.0356	0	-0.046	0	-0.0528	0	-0.055	0	-0.0522	0	-0.045	0	-0.0355	0	-0.026	0	-0.0189	0	-0.013	0	-0.008	0	-0.003	0	0.001	0	0.005	0	0.0085	0	0.013	0	0.0179	0	0.019																																																																																																																																																																																																																																																																																																																																										
R3LifuMd019161	Standup	0	24	0.016667	0	0	0	-0.0071	0	-0.003	0	0.0088	0	0.025	0	0.0404	0	0.058	0	0.0759	0	0.095	0	0.1107	0	0.123	0	0.132	0	0.141	0	0.1534	0	0.167	0	0.1791	0	0.19	0	0.1986	0	0.205	0	0.2117	0	0.214	0	0.2155	0	0.216	0	0.2176	0	0.218																																																																																																																																																																																																																																																																																																																																																														
R3LifuMd019161	Stop	0	36	0	0	0	0	0.1577	0	0.3209	0	0.481	0	0.6135	0	0.7201	0	0.811	0	0.893	0	0.97	0	1.0469	0	1.116	0	1.1783	0	1.2363	0	1.29	0	1.3398	0	1.3861	0	1.429	0	1.4694	0	1.507	0	1.542	0	1.5752	0	1.6058	0	1.633	0	1.6564	0	1.6753	0	1.6888	0	1.697	0	1.6996	0	1.7	0	1.7	0	1.7	0	1.6999	0	1.7003	0	1.7009	0	1.701	0	1.7015	0	1.702	0	1.702																																																																																																																																																																																																																																																																																																																																				
R3LifuMd019161	StopR	0	36	0	0	0	0	0.1577	0	0.3209	0	0.481	0	0.6135	0	0.7201	0	0.811	0	0.893	0	0.97	0	1.0469	0	1.116	0	1.1783	0	1.2363	0	1.29	0	1.3398	0	1.3861	0	1.429	0	1.4694	0	1.507	0	1.542	0	1.5752	0	1.6058	0	1.633	0	1.6564	0	1.6753	0	1.6888	0	1.697	0	1.6996	0	1.7003	0	1.6998	0	1.699	0	1.6974	0	1.697	0	1.6959	0	1.6972	0	1.7001	0	1.702	0	1.702																																																																																																																																																																																																																																																																																																																																				
R3LifuMd019161	Stun	0	34	0																																																																																																																																																																																																																																																																																																																																																																																																																
R3LifuMd019161	Win	0	90	0																																																																																																																																																																																																																																																																																																																																																																																																																
