Info	Key	X	Y
30080101	M107	1651	9585
30080101	M108	1501	9585
30080101	M109	1801	9585
30080101	M201	1651	8001
30080101	M202	1501	8001
30080101	M203	1801	8001
30080101	M204	1651	8151
30080101	M205	1501	8151
30080101	M206	1801	8151
30080101	M207	1651	8301
30080101	M208	1801	8301
30080101	M209	1501	8301
30080101	M301	3550	9600
30080101	M302	3550	9450
30080101	M303	3550	9750
30080101	M304	3700	9600
30080101	M305	3700	9450
30080101	M306	3700	9750
30080101	M307	3850	9600
30080101	M308	3850	9450
30080101	M309	3850	9750
30080101	M401	2920	8600
30080101	M402	3070	8600
30080101	M403	2770	8600
30080101	M404	2920	8450
30080101	M405	3070	8450
30080101	M406	2770	8450
30080101	M407	2920	8300
30080101	M408	3070	8300
30080101	M409	2770	8300
30080101	M501	2920	6770
30080101	M502	3070	6770
30080101	M503	2770	6770
30080101	M504	2920	6920
30080101	M505	3070	6920
30080101	M506	2770	6920
30080101	M507	2920	7070
30080101	M508	3070	7070
30080101	M509	2770	7070
30080101	PB2	4640	9589
10120107	PB1	7400	3515
10120107	KG1	7155	2780
10120107	ZZ1	7155	2699
10120107	KG2	4569	783
10120107	ZZ2	4569	855
10120107	KG3	7375	10157
10120107	ZZ3	7375	10224
10120107	YD1	4236	959
10120107	YD2	4222	2029
10120107	YD3	2925	3147
10120107	S1	7400	1838
10120107	B101	6291	1946
10120107	B102	6291	1725
10120107	S2	5589	569
10120107	B201	4225	669
10120107	B202	4225	462
10120107	S3	7378	6395
10120107	B301	7378	5233
10120107	B302	6978	5395
10120107	B303	7778	5405
10120107	JX1	7312	4008
10120107	JX2	7450	4008
10120107	JX3	7450	9580
10120107	CX1	7148	4008
10120107	CX2	7633	4008
10120107	LJ1	3506	9602
10120107	LJ2	3268	9604
10120107	LJ3	3050	9460
10120107	LJ4	2919	9230
10120107	LJ5	2919	9009
10120107	LJ6	2919	2000
10120107	YD4	6799	9586
10120107	YD5	7396	8133
10120107	YD6	7381	7102
10120107	Tong	8030	9625
10120107	ZS01	7396	5650
10120107	YY1	7378	6395
10120107	YY2	6978	6395
10120107	YY3	7778	6395
10120107	XX1	2351	3296
10120107	XX2	3510	4868
10120107	XX3	2351	6879
10120107	XX4	3308	10145
10120107	XX5	4466	9045
99920010	PB1	7396	3392
99920010	PB2	7262	3495
99920010	PB3	7537	3487
99920010	S1	7387	1829
99920010	ID1	7203	2836
99920010	B101	6651	1929
99920010	B102	6654	1740
99920010	B103	6428	1921
99920010	B104	6436	1742
99920010	B201	4605	559
99920010	LZ1	3652	2109
99920010	LZ2	2928	4571
99920010	LZ3	2928	7840
99920010	K1	3781	2110
99920010	K2	2928	4475
99920010	K3	2930	7710
99920010	B301	2827	3744
99920010	B302	3069	3736
99920010	B303	2820	3985
99920010	B304	3061	3989
99920010	B311	2822	6600
99920010	B312	3026	6600
99920010	B313	2817	6823
99920010	B314	3026	6814
99920010	Tong	8025	9625
99920010	T1	7392	9633
99920010	LJ1	3506	9602
99920010	LJ2	3268	9604
99920010	LJ3	3050	9460
99920010	LJ4	2919	9230
99920010	LJ5	2919	9009
99920010	LJ6	2919	2000
99920010	JT1	2919	9010
99920010	JT2	7400	7643
99920010	CS1	3003	9389
99920010	CS2	2813	9407
99920010	CS3	3089	9247
99920010	DY1	7362	10079
99920010	DYK1	7426	10079
99920010	B701	7395	5221
99920010	B711	7391	7104
99920010	B712	7196	7228
99920010	B713	7549	7230
99920010	B721	7129	4013
99920010	B722	7392	4010
99920010	B723	7642	4017
99920010	F1	7056	6065
99920010	F2	7739	6069
99920010	F3	7235	5614
99920010	F4	7560	5614
99920010	F5	7072	4931
99920010	F6	7788	4915
99920010	F7	6743	6662
99920010	F8	8044	6687
99920010	F9	6747	6882
99920010	F10	8036	6886
99920010	F11	6849	4488
99920010	F12	7967	4488
99920010	Q1	5959	563
99920010	Q2	5682	563
99920010	Q3	5449	563
99920010	ZX1	7384	5638
99920010	S2	7351	3037
99920010	S3	7480	3044
99920010	ZX2	7022	6232
99920010	ZX3	7739	6240
30080103	PB1	7385	6235
30080103	B101	7410	5423
30080103	S1	7400	5837
30080103	End	7405	5837
99920087	PB1	5901	569
99920087	S1	5736	569
99920087	B101	4978	661
99920087	B102	4978	498
99920087	B103	4816	665
99920087	B104	4819	498
99920087	B201	0	0
99920011	PB1	7387	7184
99920011	S1	7367	6218
99920011	B101	7385	5761
99920011	B102	6842	6141
99920011	B103	7953	6112
99920011	B201	7260	5876
99920011	B202	7474	5873
99920011	B301	6849	5094
99920011	B302	7942	5079
99920011	F1	7056	6065
99920011	F2	7739	6069
99920011	F3	7235	5614
99920011	F4	7560	5614
99920011	F5	7072	4931
99920011	F6	7788	4915
99920011	F7	6743	6662
99920011	F8	8044	6687
99920011	F9	6747	6882
99920011	F10	8036	6886
99920011	F11	6849	4488
99920011	F12	7967	4488
99920011	B303	7190	5096
99920011	B304	7569	5087
99920011	B305	6750	7241
99920011	B306	7999	7238
99920011	B203	7374	5873
99920011	B204	7383	5634
99920011	B205	6800	5640
99920011	B206	7944	5634
99920011	PB2	7199	7259
99920011	PB3	7569	7253
99920011	S2	7365	6323
99920011	S3	7355	6447
